 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,736,498,13,764,523,68,29,26,56,1,1,1,12870,0,12870,9638362,6571615,500320,748.901,510.615,38.875,9638362,6571615,500320,748.901,510.615,38.875,178651.458,13.881,32.685,2.355,178651.458,13.881,32.685,2.355
2,2,570,601,13,611,639,98,42,39,86,2,2,2,63482,0,31741,37550842,39193174,3118536,591.520,617.390,49.125,18775421,19596587,1559268,591.520,617.390,49.125,745513.586,23.487,52.724,2.245,745513.586,23.487,52.724,2.245
3,3,589,411,18,604,425,47,16,15,30,3,3,3,12240,0,4080,7302405,5112960,409350,596.602,417.725,33.444,2434135,1704320,136450,596.602,417.725,33.444,32753.187,8.028,15.967,1.989,32753.187,8.028,15.967,1.989
4,4,411,539,18,420,548,37,10,10,20,4,4,4,5260,0,1315,2186880,2858940,148400,415.757,543.525,28.213,546720,714735,37100,415.757,543.525,28.213,7564.452,5.752,10.817,1.880,7564.452,5.752,10.817,1.880
5,5,624,593,18,641,609,47,18,17,30,5,5,5,22300,0,4460,14104825,13405025,740375,632.503,601.122,33.201,2820965,2681005,148075,632.503,601.122,33.201,38516.704,8.636,16.321,1.890,38516.704,8.636,16.321,1.890
6,6,533,654,18,550,667,47,18,14,30,6,6,6,20940,0,3490,11329740,13848060,661800,541.057,661.321,31.605,1888290,2308010,110300,541.057,661.321,31.605,27167.497,7.784,15.663,2.012,27167.497,7.784,15.663,2.012
7,7,443,753,18,481,788,58,39,36,41,7,7,7,196742,0,28106,90609400,151150412,7398391,460.549,768.267,37.605,12944200,21592916,1056913,460.549,768.267,37.605,420491.970,14.961,27.564,1.842,420491.970,14.961,27.564,1.842
8,8,357,770,18,386,801,58,30,32,41,8,8,8,124128,0,15516,46017816,97607504,4905824,370.729,786.346,39.522,5752227,12200938,613228,370.729,786.346,39.522,193447.807,12.468,23.622,1.895,193447.807,12.468,23.622,1.895
9,9,862,1,23,881,9,42,20,9,20,9,9,9,14310,0,1590,12436560,58545,485325,869.082,4.091,33.915,1381840,6505,53925,869.082,4.091,33.915,10122.348,6.366,13.933,2.189,10122.348,6.366,13.933,2.189
10,10,757,180,23,769,189,42,13,10,20,10,10,10,16300,0,1630,12439550,3004750,531750,763.163,184.340,32.623,1243955,300475,53175,763.163,184.340,32.623,10205.694,6.261,11.446,1.828,10205.694,6.261,11.446,1.828
