 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,1,76,8,68,127,90,68,52,83,1,1,1,77175,0,77175,2912995,7497419,3437258,37.745,97.148,44.538,2912995,7497419,3437258,37.745,97.148,44.538,1839981.530,23.842,62.163,2.607,1839981.530,23.842,62.163,2.607
2,2,91,123,13,156,224,78,66,102,66,2,2,2,225516,0,112758,28112768,39214320,10202038,124.660,173.887,45.239,14056384,19607160,5101019,124.660,173.887,45.239,2941023.146,26.083,57.154,2.191,2941023.146,26.083,57.154,2.191
3,3,1087,618,18,1096,627,42,10,10,25,3,3,3,4410,0,1470,4813140,2743575,136725,1091.415,622.126,31.003,1604380,914525,45575,1091.415,622.126,31.003,9344.942,6.357,13.491,2.122,9344.942,6.357,13.491,2.122
4,4,13,1,23,43,25,63,31,25,41,4,4,4,47980,0,11995,1288412,599948,2063700,26.853,12.504,43.012,322103,149987,515925,26.853,12.504,43.012,142611.054,11.889,23.587,1.984,142611.054,11.889,23.587,1.984
5,5,58,62,23,68,73,47,11,12,25,5,5,5,8125,0,1625,513525,546375,282625,63.203,67.246,34.785,102705,109275,56525,63.203,67.246,34.785,9972.694,6.137,12.664,2.064,9972.694,6.137,12.664,2.064
6,6,664,862,23,675,874,52,12,13,30,6,6,6,15360,0,2560,10286670,13337370,590850,669.705,868.318,38.467,1714445,2222895,98475,669.705,868.318,38.467,19224.494,7.510,15.791,2.103,19224.494,7.510,15.791,2.103
7,7,530,8,28,543,20,58,14,13,31,7,7,7,24584,0,3512,13196694,348110,1076607,536.800,14.160,43.793,1885242,49730,153801,536.800,14.160,43.793,29800.285,8.485,16.609,1.957,29800.285,8.485,16.609,1.957
8,8,73,69,28,90,95,52,18,27,25,8,8,8,36560,0,4570,2948360,2992800,1464800,80.644,81.860,40.066,368545,374100,183100,80.644,81.860,40.066,39955.754,8.743,16.414,1.877,39955.754,8.743,16.414,1.877
9,9,110,120,28,119,130,47,10,11,20,9,9,9,11115,0,1235,1275435,1391175,413100,114.749,125.162,37.166,141715,154575,45900,114.749,125.162,37.166,7088.038,5.739,11.162,1.945,7088.038,5.739,11.162,1.945
10,10,113,216,28,119,219,42,7,4,15,10,10,10,1650,0,165,191200,359500,57250,115.879,217.879,34.697,19120,35950,5725,115.879,217.879,34.697,683.149,4.140,7.943,1.918,683.149,4.140,7.943,1.918
11,11,107,219,28,114,225,42,8,7,15,11,11,11,3685,0,335,406010,820270,121000,110.179,222.597,32.836,36910,74570,11000,110.179,222.597,32.836,1318.993,3.937,9.691,2.461,1318.993,3.937,9.691,2.461
