 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,141,915,8,152,926,27,12,12,20,1,1,1,1740,0,1740,254860,1602125,32475,146.471,920.761,18.664,254860,1602125,32475,146.471,920.761,18.664,10470.910,6.018,11.289,1.876,10470.910,6.018,11.289,1.876
2,2,559,143,13,593,170,47,35,28,35,2,2,2,19800,0,9900,11395800,3058560,606300,575.545,154.473,30.621,5697900,1529280,303150,575.545,154.473,30.621,122030.203,12.326,27.387,2.222,122030.203,12.326,27.387,2.222
3,3,592,214,13,614,227,42,23,14,30,3,3,3,14940,0,4980,8996970,3295455,435375,602.207,220.579,29.142,2998990,1098485,145125,602.207,220.579,29.142,43711.269,8.777,16.171,1.842,43711.269,8.777,16.171,1.842
4,4,249,885,13,272,905,47,24,21,35,4,4,4,18920,0,4730,4909360,16901140,559000,259.480,893.295,29.545,1227340,4225285,139750,259.480,893.295,29.545,45202.503,9.557,20.134,2.107,45202.503,9.557,20.134,2.107
5,5,404,944,13,438,962,42,35,19,30,5,5,5,18275,0,3655,7668250,17437550,559250,419.603,954.175,30.602,1533650,3487510,111850,419.603,954.175,30.602,41759.418,11.425,26.394,2.310,41759.418,11.425,26.394,2.310
6,6,1020,125,18,1047,159,58,28,35,41,6,6,6,110700,0,18450,114234438,15672402,4318050,1031.928,141.575,39.007,19039073,2612067,719675,1031.928,141.575,39.007,238610.330,12.933,22.779,1.761,238610.330,12.933,22.779,1.761
7,7,484,227,18,495,240,42,12,14,25,7,7,7,14980,0,2140,7334985,3500735,476175,489.652,233.694,31.787,1047855,500105,68025,489.652,233.694,31.787,14054.792,6.568,13.864,2.111,14054.792,6.568,13.864,2.111
8,8,351,309,18,360,322,37,10,14,20,8,8,8,8040,0,1005,2854760,2537760,211800,355.070,315.642,26.343,356845,317220,26475,355.070,315.642,26.343,5285.146,5.259,10.729,2.040,5285.146,5.259,10.729,2.040
9,9,349,461,18,389,495,78,41,35,61,9,9,9,298332,0,33148,110686779,142758009,14694021,371.019,478.521,49.254,12298531,15862001,1632669,371.019,478.521,49.254,528949.476,15.957,33.665,2.110,528949.476,15.957,33.665,2.110
10,10,632,780,18,645,788,37,14,9,20,10,10,10,14900,0,1490,9520450,11684100,412750,638.956,784.168,27.701,952045,1168410,41275,638.956,784.168,27.701,9000.958,6.041,11.414,1.890,9000.958,6.041,11.414,1.890
