 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,769,452,18,802,485,73,34,34,56,1,1,1,33387,0,33387,26245055,15670074,1598571,786.086,469.347,47.880,26245055,15670074,1598571,786.086,469.347,47.880,526342.334,15.765,30.122,1.911,526342.334,15.765,30.122,1.911
2,2,820,667,18,849,693,58,30,27,41,2,2,2,33078,0,16539,27537888,22483854,1289954,832.514,679.722,38.997,13768944,11241927,644977,832.514,679.722,38.997,205087.109,12.400,23.369,1.885,205087.109,12.400,23.369,1.885
3,3,756,699,18,779,721,52,24,23,35,3,3,3,27735,0,9245,21278340,19703565,1016550,767.202,710.422,36.652,7092780,6567855,338850,767.202,710.422,36.652,94250.349,10.195,19.551,1.918,94250.349,10.195,19.551,1.918
4,4,204,720,18,224,743,52,21,24,35,4,4,4,29680,0,7420,6334240,21682500,1055700,213.418,730.542,35.569,1583560,5420625,263925,213.418,730.542,35.569,71489.546,9.635,18.069,1.875,71489.546,9.635,18.069,1.875
5,5,196,778,18,214,794,47,19,17,30,5,5,5,25075,0,5015,5126125,19701325,792500,204.432,785.696,31.605,1025225,3940265,158500,204.432,785.696,31.605,42701.144,8.515,16.171,1.899,42701.144,8.515,16.171,1.899
6,6,220,792,18,249,816,47,30,25,30,6,6,6,57150,0,9525,13481220,45832680,1871550,235.892,801.972,32.748,2246870,7638780,311925,235.892,801.972,32.748,106016.129,11.130,19.499,1.752,106016.129,11.130,19.499,1.752
7,7,728,150,23,745,177,47,18,28,25,7,7,7,38955,0,5565,28632100,6343225,1360800,735.004,162.835,34.933,4090300,906175,194400,735.004,162.835,34.933,51201.803,9.201,17.441,1.896,51201.803,9.201,17.441,1.896
8,8,654,382,23,671,397,58,18,16,36,8,8,8,43808,0,5476,28994520,17056616,1863904,661.854,389.349,42.547,3624315,2132077,232988,661.854,389.349,42.547,50400.698,9.204,19.765,2.147,50400.698,9.204,19.765,2.147
9,9,722,520,23,744,546,58,23,27,36,9,9,9,105471,0,11719,77380326,56200572,4166748,733.664,532.853,39.506,8597814,6244508,462972,733.664,532.853,39.506,129025.591,11.010,20.532,1.865,129025.591,11.010,20.532,1.865
10,10,724,620,23,757,640,58,34,21,36,10,10,10,76120,0,7612,56360300,47970360,3079810,740.414,630.194,40.460,5636030,4797036,307981,740.414,630.194,40.460,88614.375,11.641,24.210,2.080,88614.375,11.641,24.210,2.080
11,11,686,669,23,704,685,58,19,17,36,11,11,11,65450,0,5950,45479379,44331529,2798675,694.872,677.334,42.761,4134489,4030139,254425,694.872,677.334,42.761,54938.667,9.233,19.979,2.164,54938.667,9.233,19.979,2.164
12,12,245,705,23,259,716,47,15,12,25,12,12,12,26820,0,2235,6776220,19036440,973200,252.655,709.785,36.286,564685,1586370,81100,252.655,709.785,36.286,15432.481,6.905,13.755,1.992,15432.481,6.905,13.755,1.992
13,13,314,725,23,353,760,52,40,36,30,13,13,13,236145,0,18165,78796965,175981455,8807175,333.680,745.226,37.296,6061305,13537035,677475,333.680,745.226,37.296,255700.209,14.077,24.071,1.710,255700.209,14.077,24.071,1.710
14,14,481,769,23,510,791,52,30,23,30,14,14,14,105980,0,7570,52494120,82935930,3920350,495.321,782.562,36.991,3749580,5923995,280025,495.321,782.562,36.991,74944.510,9.900,17.777,1.796,74944.510,9.900,17.777,1.796
15,15,1089,788,23,1102,802,47,14,15,25,15,15,15,31350,0,2090,34366050,24922575,1103250,1096.206,794.978,35.191,2291070,1661505,73550,1096.206,794.978,35.191,13653.074,6.533,12.940,1.981,13653.074,6.533,12.940,1.981
16,16,460,879,23,488,902,52,29,24,30,16,16,16,126560,0,7910,60029840,112544640,4780400,474.319,889.259,37.772,3751865,7034040,298775,474.319,889.259,37.772,82458.116,10.425,18.820,1.805,82458.116,10.425,18.820,1.805
17,17,642,208,28,648,214,42,7,7,15,17,17,17,7140,0,420,4604450,1506370,260100,644.881,210.976,36.429,270850,88610,15300,644.881,210.976,36.429,1735.301,4.132,8.746,2.117,1735.301,4.132,8.746,2.117
18,18,770,501,28,784,516,58,15,16,31,18,18,18,61164,0,3398,47513826,31112406,2601252,776.827,508.672,42.529,2639657,1728467,144514,776.827,508.672,42.529,26902.461,7.917,15.944,2.014,26902.461,7.917,15.944,2.014
19,19,786,523,28,814,554,68,29,32,41,19,19,19,364325,0,19175,291599251,196460228,17943410,800.382,539.244,49.251,15347329,10340012,944390,800.382,539.244,49.251,248750.166,12.973,22.504,1.735,248750.166,12.973,22.504,1.735
20,20,580,543,28,590,555,58,11,13,31,20,20,20,48660,0,2433,28457140,26719020,2139880,584.816,549.096,43.976,1422857,1335951,106994,584.816,549.096,43.976,17967.087,7.385,16.157,2.188,17967.087,7.385,16.157,2.188
21,21,656,604,28,682,633,68,27,30,41,21,21,21,177366,0,8446,119001582,109740981,8908053,670.938,618.726,50.224,5666742,5225761,424193,670.938,618.726,50.224,92136.093,10.909,25.330,2.322,92136.093,10.909,25.330,2.322
22,22,574,624,28,610,653,68,37,30,41,22,22,22,349228,0,15874,206800682,222443188,15925404,592.165,636.957,45.602,9400031,10111054,723882,592.165,636.957,45.602,211510.240,13.324,28.383,2.130,211510.240,13.324,28.383,2.130
23,23,1088,782,28,1094,787,42,7,6,15,23,23,23,6785,0,295,7399560,5318980,243225,1090.576,783.932,35.847,321720,231260,10575,1090.576,783.932,35.847,1261.415,4.276,8.514,1.991,1261.415,4.276,8.514,1.991
24,24,1047,833,28,1063,849,58,17,17,31,24,24,24,85896,0,3579,90587976,72205392,3679128,1054.624,840.614,42.832,3774499,3008558,153297,1054.624,840.614,42.832,28177.812,7.873,15.653,1.988,28177.812,7.873,15.653,1.988
25,25,787,933,28,789,934,37,3,2,10,25,25,25,1500,0,60,1182000,1400250,48750,788.000,933.500,32.500,47280,56010,1950,788.000,933.500,32.500,164.766,2.746,4.637,1.689,164.766,2.746,4.637,1.689
26,26,1035,430,33,1057,443,52,23,14,20,26,26,26,47060,0,1810,49313160,20657650,2035150,1047.878,438.964,43.246,1896660,794525,78275,1047.878,438.964,43.246,13515.627,7.467,15.779,2.113,13515.627,7.467,15.779,2.113
27,27,833,555,33,849,577,63,17,23,31,27,27,27,140238,0,5194,117781857,79267437,6589404,839.871,565.235,46.987,4362291,2935831,244052,839.871,565.235,46.987,46156.749,8.887,17.614,1.982,46156.749,8.887,17.614,1.982
28,28,767,584,33,802,605,78,36,22,46,28,28,28,490784,0,17528,382940628,291495036,27580812,780.263,593.938,56.197,13676451,10410537,985029,780.263,593.938,56.197,238164.754,13.588,29.185,2.148,238164.754,13.588,29.185,2.148
29,29,617,802,33,622,805,42,6,4,10,29,29,29,3480,0,120,2156440,2797340,130500,619.667,803.833,37.500,74360,96460,4500,619.667,803.833,37.500,381.812,3.182,5.359,1.684,381.812,3.182,5.359,1.684
30,30,576,911,33,599,927,58,24,17,26,30,30,30,107280,0,3576,63124260,98557020,4861590,588.407,918.690,45.317,2104142,3285234,162053,588.407,918.690,45.317,29326.883,8.201,17.108,2.086,29326.883,8.201,17.108,2.086
31,31,899,907,33,934,938,93,36,32,61,31,31,31,697438,0,22498,640731591,642442078,40948644,918.693,921.146,58.713,20668761,20723938,1320924,918.693,921.146,58.713,349963.096,15.555,34.875,2.242,349963.096,15.555,34.875,2.242
32,32,855,928,33,872,944,63,18,17,31,32,32,32,115008,0,3594,99269088,107548672,5523424,863.149,935.141,48.026,3102159,3360896,172607,863.149,935.141,48.026,28845.318,8.026,15.580,1.941,28845.318,8.026,15.580,1.941
33,33,699,539,38,702,545,52,4,7,15,33,33,33,6930,0,210,4853475,3760350,312675,700.357,542.619,45.119,147075,113950,9475,700.357,542.619,45.119,842.433,4.012,8.101,2.019,842.433,4.012,8.101,2.019
34,34,841,540,38,849,544,52,9,5,15,34,34,34,11220,0,330,9479200,6080560,496400,844.848,541.939,44.242,278800,178840,14600,844.848,541.939,44.242,1453.824,4.406,8.711,1.977,1453.824,4.406,8.711,1.977
35,35,685,552,38,687,555,52,3,4,15,35,35,35,1750,0,50,1200850,968100,77875,686.200,553.200,44.500,34310,27660,2225,686.200,553.200,44.500,176.072,3.521,7.598,2.158,176.072,3.521,7.598,2.158
