 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,812,572,13,858,624,68,47,53,56,1,1,1,56682,0,56682,47215410,33843146,2399476,832.988,597.070,42.332,47215410,33843146,2399476,832.988,597.070,42.332,1076244.072,18.987,32.913,1.733,1076244.072,18.987,32.913,1.733
2,2,584,424,18,618,446,47,35,23,30,2,2,2,17360,0,8680,10410840,7530530,593850,599.703,433.786,34.208,5205420,3765265,296925,599.703,433.786,34.208,98236.591,11.318,20.608,1.821,98236.591,11.318,20.608,1.821
3,3,541,510,18,550,518,37,10,9,20,3,3,3,2670,0,890,1457040,1373070,77850,545.708,514.258,29.157,485680,457690,25950,545.708,514.258,29.157,4662.192,5.238,11.357,2.168,4662.192,5.238,11.357,2.168
4,4,515,593,18,523,603,37,9,11,20,4,4,4,2440,0,610,1266160,1460320,67700,518.918,598.492,27.746,316540,365080,16925,518.918,598.492,27.746,2678.287,4.391,9.860,2.246,2678.287,4.391,9.860,2.246
5,5,601,598,18,618,618,42,18,21,25,5,5,5,24850,0,4970,15135625,15093675,724000,609.079,607.391,29.135,3027125,3018735,144800,609.079,607.391,29.135,41558.166,8.362,15.360,1.837,41558.166,8.362,15.360,1.837
6,6,628,608,18,638,625,42,11,18,25,6,6,6,14520,0,2420,9185550,8943000,457800,632.614,615.909,31.529,1530925,1490500,76300,632.614,615.909,31.529,16880.114,6.975,13.891,1.991,16880.114,6.975,13.891,1.991
7,7,304,717,18,332,745,52,29,29,35,7,7,7,81620,0,11660,25928350,59706745,2807875,317.672,731.521,34.402,3704050,8529535,401125,317.672,731.521,34.402,133047.020,11.411,20.462,1.793,133047.020,11.411,20.462,1.793
8,8,346,772,18,384,802,58,39,31,41,8,8,8,146384,0,18298,53416520,115249208,5345632,364.907,787.307,36.518,6677065,14406151,668204,364.907,787.307,36.518,253458.050,13.852,27.588,1.992,253458.050,13.852,27.588,1.992
9,9,348,802,18,376,824,52,29,23,35,9,9,9,76050,0,8450,27374715,61994115,2609775,359.957,815.176,34.317,3041635,6888235,289975,359.957,815.176,34.317,85865.559,10.162,19.091,1.879,85865.559,10.162,19.091,1.879
10,10,398,784,18,459,867,78,62,84,61,10,10,10,640990,0,64099,275137710,523791800,29873570,429.239,817.161,46.605,27513771,52379180,2987357,429.239,817.161,46.605,1782890.546,27.815,55.752,2.004,1782890.546,27.815,55.752,2.004
11,11,767,890,18,780,903,47,14,14,30,11,11,11,34870,0,3170,26962980,31240605,1170125,773.243,895.916,33.557,2451180,2840055,106375,773.243,895.916,33.557,24701.270,7.792,15.928,2.044,24701.270,7.792,15.928,2.044
12,12,219,307,23,223,310,32,5,4,10,12,12,12,1440,0,120,317640,444360,39600,220.583,308.583,27.500,26470,37030,3300,220.583,308.583,27.500,362.173,3.018,5.141,1.703,362.173,3.018,5.141,1.703
13,13,218,312,23,218,312,32,1,1,10,13,13,13,130,0,10,28340,40560,3575,218.000,312.000,27.500,2180,3120,275,218.000,312.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
14,14,493,457,23,525,479,52,33,23,30,14,14,14,118370,0,8455,60497500,55399750,4607050,511.088,468.022,38.921,4321250,3957125,329075,511.088,468.022,38.921,92262.437,10.912,20.705,1.897,92262.437,10.912,20.705,1.897
15,15,702,469,23,746,511,78,45,43,56,15,15,15,289425,0,19295,210214860,141362790,13421925,726.319,488.426,46.374,14014324,9424186,894795,726.319,488.426,46.374,336638.660,17.447,37.231,2.134,336638.660,17.447,37.231,2.134
16,16,597,493,23,603,498,37,7,6,15,16,16,16,4160,0,260,2496640,2059280,120000,600.154,495.019,28.846,156040,128705,7500,600.154,495.019,28.846,1009.766,3.884,8.869,2.284,1009.766,3.884,8.869,2.284
17,17,664,499,23,690,528,78,27,30,56,17,17,17,278766,0,16398,188734340,142991318,14959303,677.035,512.944,53.663,11102020,8411254,879959,677.035,512.944,53.663,236602.221,14.429,33.010,2.288,236602.221,14.429,33.010,2.288
18,18,163,536,23,178,547,42,16,12,20,18,18,18,30150,0,1675,5194620,16303950,999000,172.293,540.761,33.134,288590,905775,55500,172.293,540.761,33.134,10600.720,6.329,13.383,2.115,10600.720,6.329,13.383,2.115
19,19,829,545,23,857,585,63,29,41,41,19,19,19,182210,0,9590,153735232,102211051,7370480,843.726,560.952,40.450,8091328,5379529,387920,843.726,560.952,40.450,128096.120,13.357,28.009,2.097,128096.120,13.357,28.009,2.097
20,20,719,575,23,771,605,63,53,31,41,20,20,20,372660,0,18633,278690760,219605060,14724580,747.842,589.291,39.512,13934538,10980253,736229,747.842,589.291,39.512,280510.333,15.054,32.080,2.131,280510.333,15.054,32.080,2.131
21,21,755,606,23,759,610,37,5,5,15,21,21,21,3570,0,170,2702700,2169720,108675,757.059,607.765,30.441,128700,103320,5175,757.059,607.765,30.441,657.545,3.868,8.038,2.078,657.545,3.868,8.038,2.078
22,22,1009,615,23,1025,631,42,17,17,20,22,22,22,48950,0,2225,49800960,30508280,1616450,1017.384,623.254,33.022,2263680,1386740,73475,1017.384,623.254,33.022,16005.697,7.194,12.460,1.732,16005.697,7.194,12.460,1.732
23,23,163,644,23,171,653,37,9,10,15,23,23,23,13570,0,590,2257105,8784160,418600,166.331,647.322,30.847,98135,381920,18200,166.331,647.322,30.847,2797.152,4.741,8.936,1.885,2797.152,4.741,8.936,1.885
