 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,249,76,8,297,111,63,49,36,56,1,1,1,30068,0,30068,8141990,2759894,983949,270.786,91.788,32.724,8141990,2759894,983949,270.786,91.788,32.724,508342.341,16.906,39.985,2.365,508342.341,16.906,39.985,2.365
2,2,888,16,13,898,30,37,11,15,25,2,2,2,4200,0,2100,3752100,95180,112700,893.357,22.662,26.833,1876050,47590,56350,893.357,22.662,26.833,14025.714,6.679,14.152,2.119,14025.714,6.679,14.152,2.119
3,3,694,481,13,703,491,37,10,11,25,3,3,3,4200,0,1400,2932920,2043555,106800,698.314,486.561,25.429,977640,681185,35600,698.314,486.561,25.429,8398.330,5.999,12.724,2.121,8398.330,5.999,12.724,2.121
4,4,678,823,13,695,837,37,18,15,25,4,4,4,13700,0,3425,9404520,11359340,315200,686.461,829.149,23.007,2351130,2839835,78800,686.461,829.149,23.007,25058.400,7.316,14.095,1.926,25058.400,7.316,14.095,1.926
5,5,957,995,13,969,1013,42,13,19,30,5,5,5,20125,0,4025,19370100,20207725,540875,962.489,1004.111,26.876,3874020,4041545,108175,962.489,1004.111,26.876,33995.742,8.446,16.447,1.947,33995.742,8.446,16.447,1.947
6,6,698,1054,13,716,1073,47,19,20,35,6,6,6,41190,0,6865,29115810,43840260,1275750,706.866,1064.342,30.972,4852635,7306710,212625,706.866,1064.342,30.972,65336.796,9.517,18.567,1.951,65336.796,9.517,18.567,1.951
7,7,123,15,18,143,40,37,21,26,20,7,7,7,33530,0,4790,4457775,909580,915950,132.949,27.127,27.317,636825,129940,130850,132.949,27.127,27.317,43741.955,9.132,15.916,1.743,43741.955,9.132,15.916,1.743
8,8,192,81,18,214,98,47,23,18,30,8,8,8,38600,0,4825,7795920,3394760,1181400,201.967,87.947,30.606,974490,424345,147675,201.967,87.947,30.606,42298.335,8.766,19.215,2.192,42298.335,8.766,19.215,2.192
9,9,44,179,18,52,184,32,9,6,15,9,9,9,4545,0,505,215505,825750,113850,47.416,181.683,25.050,23945,91750,12650,47.416,181.683,25.050,2284.216,4.523,8.332,1.842,2284.216,4.523,8.332,1.842
10,10,759,404,18,783,430,63,25,27,46,10,10,10,97880,0,9788,75465540,40874330,4070340,771.001,417.596,41.585,7546554,4087433,407034,771.001,417.596,41.585,122385.232,12.504,25.532,2.042,122385.232,12.504,25.532,2.042
11,11,393,563,18,400,570,32,8,8,15,11,11,11,6325,0,575,2505415,3585340,163625,396.113,566.852,25.870,227765,325940,14875,396.113,566.852,25.870,2601.354,4.524,8.633,1.908,2601.354,4.524,8.633,1.908
12,12,186,600,18,195,607,32,10,8,15,12,12,12,8100,0,675,1539780,4887300,205200,190.096,603.370,25.333,128315,407275,17100,190.096,603.370,25.333,3219.395,4.769,8.609,1.805,3219.395,4.769,8.609,1.805
13,13,5,633,18,17,647,42,13,15,25,13,13,13,30225,0,2325,329160,19325930,950300,10.890,639.402,31.441,25320,1486610,73100,10.890,639.402,31.441,16132.044,6.939,13.816,1.991,16132.044,6.939,13.816,1.991
14,14,560,770,18,569,783,37,10,14,20,14,14,14,26040,0,1860,14701890,20233080,731850,564.589,777.000,28.105,1050135,1445220,52275,564.589,777.000,28.105,11840.709,6.366,11.445,1.798,11840.709,6.366,11.445,1.798
15,15,857,796,18,877,812,47,21,17,30,15,15,15,56175,0,3745,48605100,45145575,1895625,865.244,803.660,33.745,3240340,3009705,126375,865.244,803.660,33.745,30278.334,8.085,16.468,2.037,30278.334,8.085,16.468,2.037
16,16,484,865,18,496,874,37,13,10,20,16,16,16,29200,0,1825,14301920,25386880,800400,489.792,869.414,27.411,893870,1586680,50025,489.792,869.414,27.411,11579.300,6.345,11.003,1.734,11579.300,6.345,11.003,1.734
17,17,406,928,18,410,931,32,5,4,15,17,17,17,1785,0,105,728025,1658435,47175,407.857,929.095,26.429,42825,97555,2775,407.857,929.095,26.429,380.666,3.625,8.697,2.399,380.666,3.625,8.697,2.399
18,18,172,933,18,180,942,32,9,10,15,18,18,18,14670,0,815,2589840,13748040,357300,176.540,937.153,24.356,143880,763780,19850,176.540,937.153,24.356,4001.471,4.910,8.821,1.797,4001.471,4.910,8.821,1.797
19,19,122,1017,18,131,1031,37,10,15,20,19,19,19,35720,0,1880,4528555,36569680,979450,126.779,1023.787,27.420,238345,1924720,51550,126.779,1023.787,27.420,11830.883,6.293,11.259,1.789,11830.883,6.293,11.259,1.789
