 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,117,789,8,195,846,63,79,58,56,1,1,1,79759,0,79759,12340965,64836861,2783032,154.728,812.910,34.893,12340965,64836861,2783032,154.728,812.910,34.893,1853385.187,23.237,48.263,2.077,1853385.187,23.237,48.263,2.077
2,2,249,800,13,294,838,58,46,39,46,2,2,2,58638,0,29319,16035052,47987882,1952934,273.458,818.375,33.305,8017526,23993941,976467,273.458,818.375,33.305,452098.927,15.420,32.907,2.134,452098.927,15.420,32.907,2.134
3,3,349,486,18,392,532,63,44,47,46,3,3,3,100794,0,33598,37328343,51519804,4145967,370.343,511.140,41.133,12442781,17173268,1381989,370.343,511.140,41.133,535836.214,15.948,26.959,1.690,535836.214,15.948,26.959,1.690
4,4,13,810,18,26,821,37,14,12,20,4,4,4,8520,0,2130,163340,6950260,233100,19.171,815.758,27.359,40835,1737565,58275,19.171,815.758,27.359,13779.442,6.469,11.291,1.745,13779.442,6.469,11.291,1.745
5,5,98,811,18,115,824,47,18,14,30,5,5,5,17500,0,3500,1862875,14307075,556250,106.450,817.547,31.786,372575,2861415,111250,106.450,817.547,31.786,27193.170,7.769,15.488,1.993,27193.170,7.769,15.488,1.993
6,6,565,832,18,573,840,32,9,9,15,6,6,6,3000,0,500,1705950,2508630,77400,568.650,836.210,25.800,284325,418105,12900,568.650,836.210,25.800,2221.005,4.442,8.326,1.874,2221.005,4.442,8.326,1.874
7,7,831,837,18,839,849,37,9,13,20,7,7,7,10185,0,1455,8503075,8579480,271425,834.863,842.364,26.649,1214725,1225640,38775,834.863,842.364,26.649,8669.750,5.959,11.042,1.853,8669.750,5.959,11.042,1.853
8,8,53,694,23,66,708,47,14,15,25,8,8,8,21560,0,2695,1284200,15116440,763200,59.564,701.134,35.399,160525,1889555,95400,59.564,701.134,35.399,18727.502,6.949,13.182,1.897,18727.502,6.949,13.182,1.897
9,9,180,724,23,195,736,47,16,13,25,9,9,9,27225,0,3025,5102685,19876905,970650,187.426,730.098,35.653,566965,2208545,107850,187.426,730.098,35.653,22449.297,7.421,13.785,1.857,22449.297,7.421,13.785,1.857
10,10,572,889,23,580,897,42,9,9,20,10,10,10,9300,0,930,5359150,8306250,305250,576.253,893.145,32.823,535915,830625,30525,576.253,893.145,32.823,5093.667,5.477,10.512,1.919,5093.667,5.477,10.512,1.919
11,11,695,504,28,710,516,52,16,13,25,11,11,11,20020,0,1820,14079615,10211905,795025,703.277,510.085,39.712,1279965,928355,72275,703.277,510.085,39.712,11868.911,6.521,12.555,1.925,11868.911,6.521,12.555,1.925
12,12,292,808,28,293,808,37,2,1,10,12,12,12,240,0,20,70200,193920,7800,292.500,808.000,32.500,5850,16160,650,292.500,808.000,32.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
13,13,296,811,28,298,813,37,3,3,10,13,13,13,910,0,70,270530,738920,29575,297.286,812.000,32.500,20810,56840,2275,297.286,812.000,32.500,194.484,2.778,4.680,1.684,194.484,2.778,4.680,1.684
14,14,96,711,33,97,715,42,2,5,10,14,14,14,700,0,50,67760,499100,26250,96.800,713.000,37.500,4840,35650,1875,96.800,713.000,37.500,148.750,2.975,4.989,1.677,148.750,2.975,4.989,1.677
15,15,661,744,33,674,755,58,14,12,26,15,15,15,36495,0,2433,24343335,27362970,1593135,667.032,749.773,43.654,1622889,1824198,106209,667.032,749.773,43.654,17076.437,7.019,14.702,2.095,17076.437,7.019,14.702,2.095
16,16,337,834,33,353,855,58,17,22,26,16,16,16,40416,0,2526,13919584,34142480,1890928,344.408,844.776,46.787,869974,2133905,118183,344.408,844.776,46.787,23030.281,9.117,16.545,1.815,23030.281,9.117,16.545,1.815
17,17,289,849,33,301,858,47,13,10,15,17,17,17,7140,0,420,2095930,6087360,298350,293.548,852.571,41.786,123290,358080,17550,293.548,852.571,41.786,1909.664,4.547,10.637,2.339,1909.664,4.547,10.637,2.339
18,18,326,865,33,345,886,63,20,22,31,18,18,18,163530,0,9085,54878616,143097588,7935120,335.587,875.054,48.524,3048812,7949866,440840,335.587,875.054,48.524,93238.992,10.263,17.987,1.753,93238.992,10.263,17.987,1.753
19,19,405,867,33,423,878,52,19,12,20,19,19,19,20425,0,1075,8410255,17822475,825550,411.763,872.581,40.419,442645,938025,43450,411.763,872.581,40.419,6375.092,5.930,16.214,2.734,6375.092,5.930,16.214,2.734
20,20,693,599,38,693,599,47,1,1,10,20,20,20,200,0,10,138600,119800,8500,693.000,599.000,42.500,6930,5990,425,693.000,599.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
21,21,229,797,43,235,804,58,7,8,16,21,21,21,8358,0,398,1940778,6694422,429954,232.206,800.960,51.442,92418,318782,20474,232.206,800.960,51.442,1799.138,4.520,9.503,2.102,1799.138,4.520,9.503,2.102
22,22,398,857,43,401,860,58,4,4,16,22,22,22,2530,0,115,1010174,2171444,133210,399.278,858.278,52.652,45917,98702,6055,399.278,858.278,52.652,389.982,3.391,9.955,2.935,389.982,3.391,9.955,2.935
