 ,Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
69,806,111,695,128681,0,TPD54,18-Registered,postRapalog_Cont/
70,284,111,173,169396,1,TPD54,18-Registered,postRapalog_Cont/
71,282,118,165,128681,0,ATG9,18-Registered,postRapalog_Cont/
72,239,118,121,169396,1,ATG9,18-Registered,postRapalog_Cont/
73,348,108,240,236869,0,TPD54,19-Registered,postRapalog_Cont/
74,170,108,62,293840,1,TPD54,19-Registered,postRapalog_Cont/
75,263,114,149,236869,0,ATG9,19-Registered,postRapalog_Cont/
76,215,114,101,293840,1,ATG9,19-Registered,postRapalog_Cont/
77,448,108,339,232229,0,TPD54,20-Registered,postRapalog_Cont/
78,223,108,114,355331,1,TPD54,20-Registered,postRapalog_Cont/
79,245,117,128,232229,0,ATG9,20-Registered,postRapalog_Cont/
80,204,117,88,355331,1,ATG9,20-Registered,postRapalog_Cont/
81,530,109,421,270892,0,TPD54,21-Registered,postRapalog_Cont/
82,236,109,127,335125,1,TPD54,21-Registered,postRapalog_Cont/
83,396,118,278,270892,0,ATG9,21-Registered,postRapalog_Cont/
84,271,118,153,335125,1,ATG9,21-Registered,postRapalog_Cont/
85,498,112,386,79876,0,TPD54,22-Registered,postRapalog_Cont/
86,183,112,71,89894,1,TPD54,22-Registered,postRapalog_Cont/
87,267,120,146,79876,0,ATG9,22-Registered,postRapalog_Cont/
88,219,120,98,89894,1,ATG9,22-Registered,postRapalog_Cont/
89,677,107,570,263758,0,TPD54,24-Registered,postRapalog_Cont/
90,226,107,119,346535,1,TPD54,24-Registered,postRapalog_Cont/
91,257,108,150,263758,0,ATG9,24-Registered,postRapalog_Cont/
92,187,108,79,346535,1,ATG9,24-Registered,postRapalog_Cont/
93,849,104,745,240983,0,TPD54,25-Registered,postRapalog_Cont/
94,301,104,197,299613,1,TPD54,25-Registered,postRapalog_Cont/
95,296,106,190,240983,0,ATG9,25-Registered,postRapalog_Cont/
96,208,106,102,299613,1,ATG9,25-Registered,postRapalog_Cont/
97,1466,106,1360,124370,0,TPD54,26-Registered,postRapalog_Cont/
98,612,106,506,142811,1,TPD54,26-Registered,postRapalog_Cont/
99,295,109,185,124370,0,ATG9,26-Registered,postRapalog_Cont/
100,229,109,120,142811,1,ATG9,26-Registered,postRapalog_Cont/
101,376,106,269,78510,0,TPD54,27-Registered,postRapalog_Cont/
102,141,106,35,100484,1,TPD54,27-Registered,postRapalog_Cont/
103,214,108,105,78510,0,ATG9,27-Registered,postRapalog_Cont/
104,167,108,59,100484,1,ATG9,27-Registered,postRapalog_Cont/
105,770,107,663,86555,0,TPD54,28-Registered,postRapalog_Cont/
106,205,107,98,96422,1,TPD54,28-Registered,postRapalog_Cont/
107,219,109,110,86555,0,ATG9,28-Registered,postRapalog_Cont/
108,179,109,70,96422,1,ATG9,28-Registered,postRapalog_Cont/
109,387,106,280,52916,0,TPD54,29-Registered,postRapalog_Cont/
110,148,106,42,90218,1,TPD54,29-Registered,postRapalog_Cont/
111,205,109,97,52916,0,ATG9,29-Registered,postRapalog_Cont/
112,173,109,64,90218,1,ATG9,29-Registered,postRapalog_Cont/
113,537,107,429,117786,0,TPD54,30-Registered,postRapalog_Cont/
114,188,107,81,167296,1,TPD54,30-Registered,postRapalog_Cont/
115,253,109,144,117786,0,ATG9,30-Registered,postRapalog_Cont/
116,211,109,102,167296,1,ATG9,30-Registered,postRapalog_Cont/
117,467,108,359,174481,0,TPD54,32-Registered,postRapalog_Cont/
118,198,108,90,167348,1,TPD54,32-Registered,postRapalog_Cont/
119,185,111,75,174481,0,ATG9,32-Registered,postRapalog_Cont/
120,165,111,55,167348,1,ATG9,32-Registered,postRapalog_Cont/
121,594,108,487,229148,0,TPD54,33-Registered,postRapalog_Cont/
122,212,108,105,239103,1,TPD54,33-Registered,postRapalog_Cont/
123,212,110,102,229148,0,ATG9,33-Registered,postRapalog_Cont/
124,170,110,60,239103,1,ATG9,33-Registered,postRapalog_Cont/
125,482,110,372,239454,0,TPD54,34-Registered,postRapalog_Cont/
126,194,110,84,364185,1,TPD54,34-Registered,postRapalog_Cont/
127,203,111,93,239454,0,ATG9,34-Registered,postRapalog_Cont/
128,178,111,67,364185,1,ATG9,34-Registered,postRapalog_Cont/
129,591,111,480,164077,0,TPD54,35-Registered,postRapalog_Cont/
130,214,111,104,199893,1,TPD54,35-Registered,postRapalog_Cont/
131,255,111,144,164077,0,ATG9,35-Registered,postRapalog_Cont/
132,201,111,89,199893,1,ATG9,35-Registered,postRapalog_Cont/
133,800,110,689,146122,0,TPD54,36-Registered,postRapalog_Cont/
134,275,110,164,193582,1,TPD54,36-Registered,postRapalog_Cont/
135,243,106,137,146122,0,ATG9,36-Registered,postRapalog_Cont/
136,188,106,82,193582,1,ATG9,36-Registered,postRapalog_Cont/
137,766,110,656,152980,0,TPD54,37-Registered,postRapalog_Cont/
138,260,110,150,205963,1,TPD54,37-Registered,postRapalog_Cont/
139,298,117,181,152980,0,ATG9,37-Registered,postRapalog_Cont/
140,244,117,127,205963,1,ATG9,37-Registered,postRapalog_Cont/
141,592,111,482,132228,0,TPD54,38-Registered,postRapalog_Cont/
142,245,111,135,159052,1,TPD54,38-Registered,postRapalog_Cont/
143,300,115,185,132228,0,ATG9,38-Registered,postRapalog_Cont/
144,245,115,131,159052,1,ATG9,38-Registered,postRapalog_Cont/
145,486,130,356,176337,0,TPD54,39-Registered,postRapalog_Cont/
146,243,130,113,214308,1,TPD54,39-Registered,postRapalog_Cont/
147,282,131,151,176337,0,ATG9,39-Registered,postRapalog_Cont/
148,202,131,71,214308,1,ATG9,39-Registered,postRapalog_Cont/
149,690,109,582,243042,0,TPD54,40-Registered,postRapalog_Cont/
150,305,109,196,298044,1,TPD54,40-Registered,postRapalog_Cont/
151,211,110,101,243042,0,ATG9,40-Registered,postRapalog_Cont/
152,171,110,61,298044,1,ATG9,40-Registered,postRapalog_Cont/
153,855,112,743,72068,0,TPD54,41-Registered,postRapalog_Cont/
154,329,112,217,85528,1,TPD54,41-Registered,postRapalog_Cont/
155,264,114,150,72068,0,ATG9,41-Registered,postRapalog_Cont/
156,190,114,76,85528,1,ATG9,41-Registered,postRapalog_Cont/
157,445,110,334,187811,0,TPD54,42-Registered,postRapalog_Cont/
158,209,110,99,204903,1,TPD54,42-Registered,postRapalog_Cont/
159,237,109,129,187811,0,ATG9,42-Registered,postRapalog_Cont/
160,178,109,69,204903,1,ATG9,42-Registered,postRapalog_Cont/
161,736,113,623,231782,0,TPD54,43-Registered,postRapalog_Cont/
162,324,113,211,321456,1,TPD54,43-Registered,postRapalog_Cont/
163,284,115,169,231782,0,ATG9,43-Registered,postRapalog_Cont/
164,217,115,102,321456,1,ATG9,43-Registered,postRapalog_Cont/
165,644,110,534,189717,0,TPD54,44-Registered,postRapalog_Cont/
166,287,110,177,224468,1,TPD54,44-Registered,postRapalog_Cont/
167,265,111,155,189717,0,ATG9,44-Registered,postRapalog_Cont/
168,212,111,101,224468,1,ATG9,44-Registered,postRapalog_Cont/
169,421,110,312,206109,0,TPD54,45-Registered,postRapalog_Cont/
170,174,110,64,258746,1,TPD54,45-Registered,postRapalog_Cont/
171,238,110,128,206109,0,ATG9,45-Registered,postRapalog_Cont/
172,194,110,84,258746,1,ATG9,45-Registered,postRapalog_Cont/
173,684,106,578,129877,0,TPD54,46-Registered,postRapalog_Cont/
174,229,106,123,158930,1,TPD54,46-Registered,postRapalog_Cont/
175,193,106,87,129877,0,ATG9,46-Registered,postRapalog_Cont/
176,156,106,51,158930,1,ATG9,46-Registered,postRapalog_Cont/
177,483,107,376,166758,0,TPD54,47-Registered,postRapalog_Cont/
178,200,107,92,193504,1,TPD54,47-Registered,postRapalog_Cont/
179,280,108,173,166758,0,ATG9,47-Registered,postRapalog_Cont/
180,201,108,93,193504,1,ATG9,47-Registered,postRapalog_Cont/
181,644,106,538,125954,0,TPD54,48-Registered,postRapalog_Cont/
182,270,106,164,137167,1,TPD54,48-Registered,postRapalog_Cont/
183,249,108,141,125954,0,ATG9,48-Registered,postRapalog_Cont/
184,183,108,74,137167,1,ATG9,48-Registered,postRapalog_Cont/
185,698,111,587,55675,0,TPD54,49-Registered,postRapalog_Cont/
186,197,111,86,75160,1,TPD54,49-Registered,postRapalog_Cont/
187,253,115,138,55675,0,ATG9,49-Registered,postRapalog_Cont/
188,189,115,74,75160,1,ATG9,49-Registered,postRapalog_Cont/
189,258,108,150,171291,0,TPD54,50-Registered,postRapalog_Cont/
190,119,108,11,245125,1,TPD54,50-Registered,postRapalog_Cont/
191,225,108,117,171291,0,ATG9,50-Registered,postRapalog_Cont/
192,132,108,24,245125,1,ATG9,50-Registered,postRapalog_Cont/
193,545,104,441,64561,0,TPD54,01-Registered,postRapalog_Mut/
194,176,104,72,107649,1,TPD54,01-Registered,postRapalog_Mut/
195,302,110,192,64561,0,ATG9,01-Registered,postRapalog_Mut/
196,201,110,90,107649,1,ATG9,01-Registered,postRapalog_Mut/
197,504,119,385,93308,0,TPD54,02-Registered,postRapalog_Mut/
198,165,119,45,181545,1,TPD54,02-Registered,postRapalog_Mut/
199,271,125,146,93308,0,ATG9,02-Registered,postRapalog_Mut/
200,216,125,91,181545,1,ATG9,02-Registered,postRapalog_Mut/
201,467,105,362,104342,0,TPD54,03-Registered,postRapalog_Mut/
202,170,105,65,166347,1,TPD54,03-Registered,postRapalog_Mut/
203,208,108,100,104342,0,ATG9,03-Registered,postRapalog_Mut/
204,173,108,65,166347,1,ATG9,03-Registered,postRapalog_Mut/
205,399,105,295,149803,0,TPD54,04-Registered,postRapalog_Mut/
206,152,105,48,174077,1,TPD54,04-Registered,postRapalog_Mut/
207,306,111,195,149803,0,ATG9,04-Registered,postRapalog_Mut/
208,234,111,123,174077,1,ATG9,04-Registered,postRapalog_Mut/
209,348,105,243,70180,0,TPD54,05-Registered,postRapalog_Mut/
210,146,105,41,88671,1,TPD54,05-Registered,postRapalog_Mut/
211,274,108,166,70180,0,ATG9,05-Registered,postRapalog_Mut/
212,182,108,74,88671,1,ATG9,05-Registered,postRapalog_Mut/
213,450,104,346,257336,0,TPD54,06-Registered,postRapalog_Mut/
214,145,104,42,307288,1,TPD54,06-Registered,postRapalog_Mut/
215,232,109,123,257336,0,ATG9,06-Registered,postRapalog_Mut/
216,181,109,72,307288,1,ATG9,06-Registered,postRapalog_Mut/
217,1080,108,972,130990,0,TPD54,07-Registered,postRapalog_Mut/
218,232,108,123,197702,1,TPD54,07-Registered,postRapalog_Mut/
219,297,111,186,130990,0,ATG9,07-Registered,postRapalog_Mut/
220,217,111,106,197702,1,ATG9,07-Registered,postRapalog_Mut/
221,414,114,300,83547,0,TPD54,08-Registered,postRapalog_Mut/
222,150,114,36,93077,1,TPD54,08-Registered,postRapalog_Mut/
223,225,134,91,83547,0,ATG9,08-Registered,postRapalog_Mut/
224,189,134,54,93077,1,ATG9,08-Registered,postRapalog_Mut/
225,482,106,376,203998,0,TPD54,09-Registered,postRapalog_Mut/
226,167,106,61,225961,1,TPD54,09-Registered,postRapalog_Mut/
227,318,115,203,203998,0,ATG9,09-Registered,postRapalog_Mut/
228,219,115,104,225961,1,ATG9,09-Registered,postRapalog_Mut/
229,972,106,866,136314,0,TPD54,10-Registered,postRapalog_Mut/
230,265,106,160,206685,1,TPD54,10-Registered,postRapalog_Mut/
231,280,110,170,136314,0,ATG9,10-Registered,postRapalog_Mut/
232,209,110,98,206685,1,ATG9,10-Registered,postRapalog_Mut/
233,507,105,402,76393,0,TPD54,11-Registered,postRapalog_Mut/
234,156,105,51,116303,1,TPD54,11-Registered,postRapalog_Mut/
235,280,109,170,76393,0,ATG9,11-Registered,postRapalog_Mut/
236,192,109,83,116303,1,ATG9,11-Registered,postRapalog_Mut/
237,1059,109,951,117737,0,TPD54,13-Registered,postRapalog_Mut/
238,183,109,74,193123,1,TPD54,13-Registered,postRapalog_Mut/
239,202,114,88,117737,0,ATG9,13-Registered,postRapalog_Mut/
240,175,114,61,193123,1,ATG9,13-Registered,postRapalog_Mut/
241,1190,108,1081,123536,0,TPD54,14-Registered,postRapalog_Mut/
242,290,108,182,211701,1,TPD54,14-Registered,postRapalog_Mut/
243,222,118,104,123536,0,ATG9,14-Registered,postRapalog_Mut/
244,192,118,74,211701,1,ATG9,14-Registered,postRapalog_Mut/
245,832,106,726,146709,0,TPD54,15-Registered,postRapalog_Mut/
246,184,106,78,290588,1,TPD54,15-Registered,postRapalog_Mut/
247,269,111,158,146709,0,ATG9,15-Registered,postRapalog_Mut/
248,232,111,120,290588,1,ATG9,15-Registered,postRapalog_Mut/
249,1284,109,1175,59273,0,TPD54,16-Registered,postRapalog_Mut/
250,212,109,103,80266,1,TPD54,16-Registered,postRapalog_Mut/
251,298,113,185,59273,0,ATG9,16-Registered,postRapalog_Mut/
252,225,113,111,80266,1,ATG9,16-Registered,postRapalog_Mut/
253,491,106,385,85023,0,TPD54,17-Registered,postRapalog_Mut/
254,140,106,34,141708,1,TPD54,17-Registered,postRapalog_Mut/
255,276,110,166,85023,0,ATG9,17-Registered,postRapalog_Mut/
256,200,110,89,141708,1,ATG9,17-Registered,postRapalog_Mut/
257,516,107,410,168917,0,TPD54,18-Registered,postRapalog_Mut/
258,207,107,100,181077,1,TPD54,18-Registered,postRapalog_Mut/
259,242,111,131,168917,0,ATG9,18-Registered,postRapalog_Mut/
260,194,111,83,181077,1,ATG9,18-Registered,postRapalog_Mut/
261,384,107,277,185917,0,TPD54,19-Registered,postRapalog_Mut/
262,188,107,81,284050,1,TPD54,19-Registered,postRapalog_Mut/
263,228,117,111,185917,0,ATG9,19-Registered,postRapalog_Mut/
264,190,117,73,284050,1,ATG9,19-Registered,postRapalog_Mut/
265,1139,105,1034,154198,0,TPD54,20-Registered,postRapalog_Mut/
266,327,105,221,232987,1,TPD54,20-Registered,postRapalog_Mut/
267,238,108,130,154198,0,ATG9,20-Registered,postRapalog_Mut/
268,189,108,81,232987,1,ATG9,20-Registered,postRapalog_Mut/
269,483,110,374,114633,0,TPD54,21-Registered,postRapalog_Mut/
270,172,110,62,134477,1,TPD54,21-Registered,postRapalog_Mut/
271,302,115,187,114633,0,ATG9,21-Registered,postRapalog_Mut/
272,221,115,106,134477,1,ATG9,21-Registered,postRapalog_Mut/
273,861,107,754,186935,0,TPD54,22-Registered,postRapalog_Mut/
274,288,107,182,263992,1,TPD54,22-Registered,postRapalog_Mut/
275,261,111,150,186935,0,ATG9,22-Registered,postRapalog_Mut/
276,206,111,95,263992,1,ATG9,22-Registered,postRapalog_Mut/
277,763,106,657,178454,0,TPD54,23-Registered,postRapalog_Mut/
278,239,106,133,211281,1,TPD54,23-Registered,postRapalog_Mut/
279,295,109,186,178454,0,ATG9,23-Registered,postRapalog_Mut/
280,217,109,108,211281,1,ATG9,23-Registered,postRapalog_Mut/
281,510,105,405,162539,0,TPD54,25-Registered,postRapalog_Mut/
282,172,105,67,205074,1,TPD54,25-Registered,postRapalog_Mut/
283,267,112,155,162539,0,ATG9,25-Registered,postRapalog_Mut/
284,200,112,88,205074,1,ATG9,25-Registered,postRapalog_Mut/
285,799,104,695,146669,0,TPD54,27-Registered,postRapalog_Mut/
286,237,104,133,149340,1,TPD54,27-Registered,postRapalog_Mut/
287,227,109,118,146669,0,ATG9,27-Registered,postRapalog_Mut/
288,197,109,88,149340,1,ATG9,27-Registered,postRapalog_Mut/
289,514,108,406,188110,0,TPD54,28-Registered,postRapalog_Mut/
290,175,108,67,245563,1,TPD54,28-Registered,postRapalog_Mut/
291,252,110,142,188110,0,ATG9,28-Registered,postRapalog_Mut/
292,195,110,85,245563,1,ATG9,28-Registered,postRapalog_Mut/
293,1048,111,937,83832,0,TPD54,29-Registered,postRapalog_Mut/
294,297,111,186,146205,1,TPD54,29-Registered,postRapalog_Mut/
295,252,116,137,83832,0,ATG9,29-Registered,postRapalog_Mut/
296,207,116,91,146205,1,ATG9,29-Registered,postRapalog_Mut/
297,437,106,331,216398,0,TPD54,30-Registered,postRapalog_Mut/
298,178,106,72,290799,1,TPD54,30-Registered,postRapalog_Mut/
299,229,110,119,216398,0,ATG9,30-Registered,postRapalog_Mut/
300,188,110,79,290799,1,ATG9,30-Registered,postRapalog_Mut/
301,1043,110,933,141181,0,TPD54,32-Registered,postRapalog_Mut/
302,305,110,195,180065,1,TPD54,32-Registered,postRapalog_Mut/
303,330,115,214,141181,0,ATG9,32-Registered,postRapalog_Mut/
304,265,115,149,180065,1,ATG9,32-Registered,postRapalog_Mut/
305,332,108,223,157621,0,TPD54,33-Registered,postRapalog_Mut/
306,135,108,27,215172,1,TPD54,33-Registered,postRapalog_Mut/
307,274,110,164,157621,0,ATG9,33-Registered,postRapalog_Mut/
308,202,110,92,215172,1,ATG9,33-Registered,postRapalog_Mut/
309,284,108,176,138217,0,TPD54,35-Registered,postRapalog_Mut/
310,132,108,23,192132,1,TPD54,35-Registered,postRapalog_Mut/
311,258,114,144,138217,0,ATG9,35-Registered,postRapalog_Mut/
312,202,114,88,192132,1,ATG9,35-Registered,postRapalog_Mut/
313,1287,109,1178,125166,0,TPD54,36-Registered,postRapalog_Mut/
314,251,109,142,216856,1,TPD54,36-Registered,postRapalog_Mut/
315,258,111,147,125166,0,ATG9,36-Registered,postRapalog_Mut/
316,204,111,93,216856,1,ATG9,36-Registered,postRapalog_Mut/
317,435,111,323,114425,0,TPD54,37-Registered,postRapalog_Mut/
318,190,111,79,232797,1,TPD54,37-Registered,postRapalog_Mut/
319,259,113,146,114425,0,ATG9,37-Registered,postRapalog_Mut/
320,248,113,135,232797,1,ATG9,37-Registered,postRapalog_Mut/
321,683,110,573,76179,0,TPD54,38-Registered,postRapalog_Mut/
322,164,110,54,158569,1,TPD54,38-Registered,postRapalog_Mut/
323,276,108,167,76179,0,ATG9,38-Registered,postRapalog_Mut/
324,241,108,132,158569,1,ATG9,38-Registered,postRapalog_Mut/
325,426,108,318,63076,0,TPD54,40-Registered,postRapalog_Mut/
326,172,108,64,66234,1,TPD54,40-Registered,postRapalog_Mut/
327,326,109,217,63076,0,ATG9,40-Registered,postRapalog_Mut/
328,237,109,128,66234,1,ATG9,40-Registered,postRapalog_Mut/
329,395,106,289,143176,0,TPD54,41-Registered,postRapalog_Mut/
330,154,106,48,197910,1,TPD54,41-Registered,postRapalog_Mut/
331,278,113,165,143176,0,ATG9,41-Registered,postRapalog_Mut/
332,225,113,112,197910,1,ATG9,41-Registered,postRapalog_Mut/
333,476,107,370,106776,0,TPD54,42-Registered,postRapalog_Mut/
334,197,107,90,165558,1,TPD54,42-Registered,postRapalog_Mut/
335,241,108,133,106776,0,ATG9,42-Registered,postRapalog_Mut/
336,192,108,84,165558,1,ATG9,42-Registered,postRapalog_Mut/
337,534,107,428,170525,0,TPD54,43-Registered,postRapalog_Mut/
338,167,107,60,174725,1,TPD54,43-Registered,postRapalog_Mut/
339,264,108,156,170525,0,ATG9,43-Registered,postRapalog_Mut/
340,207,108,100,174725,1,ATG9,43-Registered,postRapalog_Mut/
341,415,106,309,162394,0,TPD54,44-Registered,postRapalog_Mut/
342,181,106,75,162845,1,TPD54,44-Registered,postRapalog_Mut/
343,227,108,119,162394,0,ATG9,44-Registered,postRapalog_Mut/
344,172,108,65,162845,1,ATG9,44-Registered,postRapalog_Mut/
345,598,105,493,56681,0,TPD54,45-Registered,postRapalog_Mut/
346,168,105,63,94202,1,TPD54,45-Registered,postRapalog_Mut/
347,252,109,143,56681,0,ATG9,45-Registered,postRapalog_Mut/
348,206,109,97,94202,1,ATG9,45-Registered,postRapalog_Mut/
349,508,105,403,207593,0,TPD54,01-Registered,postRapalog_WT/
350,152,105,47,240014,1,TPD54,01-Registered,postRapalog_WT/
351,359,108,251,207593,0,ATG9,01-Registered,postRapalog_WT/
352,179,108,71,240014,1,ATG9,01-Registered,postRapalog_WT/
353,291,104,187,194391,0,TPD54,02-Registered,postRapalog_WT/
354,146,104,43,273142,1,TPD54,02-Registered,postRapalog_WT/
355,348,107,242,194391,0,ATG9,02-Registered,postRapalog_WT/
356,194,107,88,273142,1,ATG9,02-Registered,postRapalog_WT/
357,194,104,90,141584,0,TPD54,03-Registered,postRapalog_WT/
358,128,104,24,171549,1,TPD54,03-Registered,postRapalog_WT/
359,327,110,216,141584,0,ATG9,03-Registered,postRapalog_WT/
360,212,110,102,171549,1,ATG9,03-Registered,postRapalog_WT/
361,625,105,519,117573,0,TPD54,04-Registered,postRapalog_WT/
362,144,105,39,181658,1,TPD54,04-Registered,postRapalog_WT/
363,314,114,200,117573,0,ATG9,04-Registered,postRapalog_WT/
364,161,114,47,181658,1,ATG9,04-Registered,postRapalog_WT/
365,315,103,212,36876,0,TPD54,05-Registered,postRapalog_WT/
366,123,103,20,65391,1,TPD54,05-Registered,postRapalog_WT/
367,398,106,292,36876,0,ATG9,05-Registered,postRapalog_WT/
368,160,106,54,65391,1,ATG9,05-Registered,postRapalog_WT/
369,476,105,371,152664,0,TPD54,06-Registered,postRapalog_WT/
370,153,105,48,181294,1,TPD54,06-Registered,postRapalog_WT/
371,330,108,222,152664,0,ATG9,06-Registered,postRapalog_WT/
372,159,108,51,181294,1,ATG9,06-Registered,postRapalog_WT/
373,646,106,541,103153,0,TPD54,08-Registered,postRapalog_WT/
374,179,106,74,156515,1,TPD54,08-Registered,postRapalog_WT/
375,227,107,120,103153,0,ATG9,08-Registered,postRapalog_WT/
376,145,107,38,156515,1,ATG9,08-Registered,postRapalog_WT/
377,378,104,274,139204,0,TPD54,09-Registered,postRapalog_WT/
378,134,104,30,188050,1,TPD54,09-Registered,postRapalog_WT/
379,371,107,264,139204,0,ATG9,09-Registered,postRapalog_WT/
380,161,107,54,188050,1,ATG9,09-Registered,postRapalog_WT/
381,407,105,303,120568,0,TPD54,10-Registered,postRapalog_WT/
382,150,105,46,127611,1,TPD54,10-Registered,postRapalog_WT/
383,301,107,194,120568,0,ATG9,10-Registered,postRapalog_WT/
384,155,107,48,127611,1,ATG9,10-Registered,postRapalog_WT/
385,781,105,676,99167,0,TPD54,11-Registered,postRapalog_WT/
386,166,105,61,188776,1,TPD54,11-Registered,postRapalog_WT/
387,341,106,235,99167,0,ATG9,11-Registered,postRapalog_WT/
388,159,106,52,188776,1,ATG9,11-Registered,postRapalog_WT/
389,362,106,256,95598,0,TPD54,12-Registered,postRapalog_WT/
390,131,106,25,115827,1,TPD54,12-Registered,postRapalog_WT/
391,336,107,228,95598,0,ATG9,12-Registered,postRapalog_WT/
392,155,107,48,115827,1,ATG9,12-Registered,postRapalog_WT/
393,836,110,726,96857,0,TPD54,14-Registered,postRapalog_WT/
394,168,110,58,140827,1,TPD54,14-Registered,postRapalog_WT/
395,348,110,238,96857,0,ATG9,14-Registered,postRapalog_WT/
396,156,110,47,140827,1,ATG9,14-Registered,postRapalog_WT/
397,1874,110,1764,134859,0,TPD54,15-Registered,postRapalog_WT/
398,288,110,178,286694,1,TPD54,15-Registered,postRapalog_WT/
