Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
2182.785,110.997,2071.788,170680,0,ATG9Cargo,05-Registered,postRapalog_TPDmut_BIF1/
1314.121,110.997,1203.124,240193,1,ATG9Cargo,05-Registered,postRapalog_TPDmut_BIF1/
1728.337,122.430,1605.908,237504,0,FKBPTagPOI,06-Registered,postRapalog_TPDmut_BIF1/
789.512,122.430,667.082,326875,1,FKBPTagPOI,06-Registered,postRapalog_TPDmut_BIF1/
1029.993,119.690,910.303,237504,0,ATG9Cargo,06-Registered,postRapalog_TPDmut_BIF1/
789.502,119.690,669.812,326875,1,ATG9Cargo,06-Registered,postRapalog_TPDmut_BIF1/
3149.705,111.521,3038.185,167884,0,FKBPTagPOI,07-Registered,postRapalog_TPDmut_BIF1/
1201.306,111.521,1089.785,233174,1,FKBPTagPOI,07-Registered,postRapalog_TPDmut_BIF1/
1359.993,111.422,1248.570,167884,0,ATG9Cargo,07-Registered,postRapalog_TPDmut_BIF1/
899.183,111.422,787.760,233174,1,ATG9Cargo,07-Registered,postRapalog_TPDmut_BIF1/
1403.363,113.866,1289.497,216310,0,FKBPTagPOI,08-Registered,postRapalog_TPDmut_BIF1/
622.024,113.866,508.158,329914,1,FKBPTagPOI,08-Registered,postRapalog_TPDmut_BIF1/
1428.654,115.169,1313.485,216310,0,ATG9Cargo,08-Registered,postRapalog_TPDmut_BIF1/
711.919,115.169,596.750,329914,1,ATG9Cargo,08-Registered,postRapalog_TPDmut_BIF1/
955.016,109.442,845.574,183144,0,FKBPTagPOI,09-Registered,postRapalog_TPDmut_BIF1/
565.639,109.442,456.197,237189,1,FKBPTagPOI,09-Registered,postRapalog_TPDmut_BIF1/
396.859,109.080,287.779,183144,0,ATG9Cargo,09-Registered,postRapalog_TPDmut_BIF1/
372.146,109.080,263.066,237189,1,ATG9Cargo,09-Registered,postRapalog_TPDmut_BIF1/
3036.738,111.153,2925.585,215516,0,FKBPTagPOI,10-Registered,postRapalog_TPDmut_BIF1/
1393.988,111.153,1282.836,263043,1,FKBPTagPOI,10-Registered,postRapalog_TPDmut_BIF1/
1302.198,110.863,1191.335,215516,0,ATG9Cargo,10-Registered,postRapalog_TPDmut_BIF1/
874.768,110.863,763.905,263043,1,ATG9Cargo,10-Registered,postRapalog_TPDmut_BIF1/
1064.541,112.095,952.445,220922,0,FKBPTagPOI,11-Registered,postRapalog_TPDmut_BIF1/
404.067,112.095,291.972,257297,1,FKBPTagPOI,11-Registered,postRapalog_TPDmut_BIF1/
364.461,109.712,254.750,220922,0,ATG9Cargo,11-Registered,postRapalog_TPDmut_BIF1/
299.952,109.712,190.240,257297,1,ATG9Cargo,11-Registered,postRapalog_TPDmut_BIF1/
1329.839,108.752,1221.087,218712,0,FKBPTagPOI,12-Registered,postRapalog_TPDmut_BIF1/
522.401,108.752,413.650,262121,1,FKBPTagPOI,12-Registered,postRapalog_TPDmut_BIF1/
480.925,107.158,373.767,218712,0,ATG9Cargo,12-Registered,postRapalog_TPDmut_BIF1/
346.227,107.158,239.070,262121,1,ATG9Cargo,12-Registered,postRapalog_TPDmut_BIF1/
3885.189,115.206,3769.984,201270,0,FKBPTagPOI,13-Registered,postRapalog_TPDmut_BIF1/
1696.325,115.206,1581.119,299780,1,FKBPTagPOI,13-Registered,postRapalog_TPDmut_BIF1/
2047.649,113.952,1933.697,201270,0,ATG9Cargo,13-Registered,postRapalog_TPDmut_BIF1/
1256.971,113.952,1143.019,299780,1,ATG9Cargo,13-Registered,postRapalog_TPDmut_BIF1/
3487.719,132.494,3355.225,213029,0,FKBPTagPOI,14-Registered,postRapalog_TPDmut_BIF1/
1490.448,132.494,1357.954,304452,1,FKBPTagPOI,14-Registered,postRapalog_TPDmut_BIF1/
2093.319,127.342,1965.977,213029,0,ATG9Cargo,14-Registered,postRapalog_TPDmut_BIF1/
1299.606,127.342,1172.264,304452,1,ATG9Cargo,14-Registered,postRapalog_TPDmut_BIF1/
2677.240,123.108,2554.131,213251,0,FKBPTagPOI,15-Registered,postRapalog_TPDmut_BIF1/
1269.884,123.108,1146.776,285048,1,FKBPTagPOI,15-Registered,postRapalog_TPDmut_BIF1/
1255.027,127.392,1127.635,213251,0,ATG9Cargo,15-Registered,postRapalog_TPDmut_BIF1/
992.171,127.392,864.779,285048,1,ATG9Cargo,15-Registered,postRapalog_TPDmut_BIF1/
2057.305,113.986,1943.319,236102,0,FKBPTagPOI,16-Registered,postRapalog_TPDmut_BIF1/
1102.614,113.986,988.628,345381,1,FKBPTagPOI,16-Registered,postRapalog_TPDmut_BIF1/
1506.490,111.962,1394.528,236102,0,ATG9Cargo,16-Registered,postRapalog_TPDmut_BIF1/
1176.355,111.962,1064.393,345381,1,ATG9Cargo,16-Registered,postRapalog_TPDmut_BIF1/
1440.164,107.904,1332.260,215807,0,FKBPTagPOI,17-Registered,postRapalog_TPDmut_BIF1/
693.375,107.904,585.471,263098,1,FKBPTagPOI,17-Registered,postRapalog_TPDmut_BIF1/
740.695,107.795,632.900,215807,0,ATG9Cargo,17-Registered,postRapalog_TPDmut_BIF1/
559.441,107.795,451.646,263098,1,ATG9Cargo,17-Registered,postRapalog_TPDmut_BIF1/
1414.748,108.767,1305.981,103389,0,FKBPTagPOI,18-Registered,postRapalog_TPDmut_BIF1/
376.598,108.767,267.831,205552,1,FKBPTagPOI,18-Registered,postRapalog_TPDmut_BIF1/
1105.323,108.049,997.274,103389,0,ATG9Cargo,18-Registered,postRapalog_TPDmut_BIF1/
502.154,108.049,394.105,205552,1,ATG9Cargo,18-Registered,postRapalog_TPDmut_BIF1/
1526.315,108.813,1417.502,169009,0,FKBPTagPOI,19-Registered,postRapalog_TPDmut_BIF1/
430.239,108.813,321.426,312382,1,FKBPTagPOI,19-Registered,postRapalog_TPDmut_BIF1/
765.871,108.933,656.938,169009,0,ATG9Cargo,19-Registered,postRapalog_TPDmut_BIF1/
457.774,108.933,348.841,312382,1,ATG9Cargo,19-Registered,postRapalog_TPDmut_BIF1/
1202.733,110.363,1092.371,298001,0,FKBPTagPOI,20-Registered,postRapalog_TPDmut_BIF1/
443.953,110.363,333.590,350580,1,FKBPTagPOI,20-Registered,postRapalog_TPDmut_BIF1/
696.909,113.590,583.319,298001,0,ATG9Cargo,20-Registered,postRapalog_TPDmut_BIF1/
563.754,113.590,450.164,350580,1,ATG9Cargo,20-Registered,postRapalog_TPDmut_BIF1/
1333.610,111.757,1221.852,242152,0,FKBPTagPOI,21-Registered,postRapalog_TPDmut_BIF1/
529.060,111.757,417.303,335424,1,FKBPTagPOI,21-Registered,postRapalog_TPDmut_BIF1/
567.878,112.235,455.643,242152,0,ATG9Cargo,21-Registered,postRapalog_TPDmut_BIF1/
351.021,112.235,238.786,335424,1,ATG9Cargo,21-Registered,postRapalog_TPDmut_BIF1/
2729.924,113.613,2616.311,266635,0,FKBPTagPOI,01-Registered,postRapalog_TPDwt_Bif1/
624.613,113.613,511.000,403552,1,FKBPTagPOI,01-Registered,postRapalog_TPDwt_Bif1/
1630.050,117.729,1512.322,266635,0,ATG9Cargo,01-Registered,postRapalog_TPDwt_Bif1/
715.182,117.729,597.453,403552,1,ATG9Cargo,01-Registered,postRapalog_TPDwt_Bif1/
1684.696,107.190,1577.505,157539,0,FKBPTagPOI,02-Registered,postRapalog_TPDwt_Bif1/
420.816,107.190,313.625,231411,1,FKBPTagPOI,02-Registered,postRapalog_TPDwt_Bif1/
672.677,108.915,563.763,157539,0,ATG9Cargo,02-Registered,postRapalog_TPDwt_Bif1/
301.281,108.915,192.366,231411,1,ATG9Cargo,02-Registered,postRapalog_TPDwt_Bif1/
2592.968,105.571,2487.397,54267,0,FKBPTagPOI,04-Registered,postRapalog_TPDwt_Bif1/
463.219,105.571,357.648,87237,1,FKBPTagPOI,04-Registered,postRapalog_TPDwt_Bif1/
1062.316,108.122,954.194,54267,0,ATG9Cargo,04-Registered,postRapalog_TPDwt_Bif1/
339.896,108.122,231.774,87237,1,ATG9Cargo,04-Registered,postRapalog_TPDwt_Bif1/
1003.488,106.767,896.721,248958,0,FKBPTagPOI,06-Registered,postRapalog_TPDwt_Bif1/
331.132,106.767,224.365,396213,1,FKBPTagPOI,06-Registered,postRapalog_TPDwt_Bif1/
486.760,108.857,377.904,248958,0,ATG9Cargo,06-Registered,postRapalog_TPDwt_Bif1/
286.683,108.857,177.826,396213,1,ATG9Cargo,06-Registered,postRapalog_TPDwt_Bif1/
869.454,105.161,764.293,113746,0,FKBPTagPOI,07-Registered,postRapalog_TPDwt_Bif1/
296.430,105.161,191.269,157408,1,FKBPTagPOI,07-Registered,postRapalog_TPDwt_Bif1/
386.542,106.912,279.630,113746,0,ATG9Cargo,07-Registered,postRapalog_TPDwt_Bif1/
238.635,106.912,131.723,157408,1,ATG9Cargo,07-Registered,postRapalog_TPDwt_Bif1/
2380.144,117.009,2263.135,280616,0,FKBPTagPOI,08-Registered,postRapalog_TPDwt_Bif1/
661.894,117.009,544.885,459228,1,FKBPTagPOI,08-Registered,postRapalog_TPDwt_Bif1/
1194.267,121.536,1072.730,280616,0,ATG9Cargo,08-Registered,postRapalog_TPDwt_Bif1/
