Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
732.407,113.296,619.111,170030,1,ATG9Cargo,08-Registered,postRapalog_ATG9_BIF1/
1647.081,107.114,1539.967,270293,0,FKBPTagPOI,09-Registered,postRapalog_ATG9_BIF1/
390.866,107.114,283.752,323053,1,FKBPTagPOI,09-Registered,postRapalog_ATG9_BIF1/
914.066,109.999,804.067,270293,0,ATG9Cargo,09-Registered,postRapalog_ATG9_BIF1/
419.306,109.999,309.306,323053,1,ATG9Cargo,09-Registered,postRapalog_ATG9_BIF1/
1755.268,107.448,1647.820,192152,0,FKBPTagPOI,10-Registered,postRapalog_ATG9_BIF1/
406.129,107.448,298.681,258245,1,FKBPTagPOI,10-Registered,postRapalog_ATG9_BIF1/
1311.277,111.362,1199.915,192152,0,ATG9Cargo,10-Registered,postRapalog_ATG9_BIF1/
577.789,111.362,466.427,258245,1,ATG9Cargo,10-Registered,postRapalog_ATG9_BIF1/
221.904,105.574,116.330,81730,0,FKBPTagPOI,11-Registered,postRapalog_ATG9_BIF1/
122.280,105.574,16.706,101344,1,FKBPTagPOI,11-Registered,postRapalog_ATG9_BIF1/
958.243,108.457,849.786,81730,0,ATG9Cargo,11-Registered,postRapalog_ATG9_BIF1/
399.935,108.457,291.479,101344,1,ATG9Cargo,11-Registered,postRapalog_ATG9_BIF1/
216.438,105.587,110.851,130589,0,FKBPTagPOI,12-Registered,postRapalog_ATG9_BIF1/
119.178,105.587,13.591,117508,1,FKBPTagPOI,12-Registered,postRapalog_ATG9_BIF1/
318.076,107.851,210.225,130589,0,ATG9Cargo,12-Registered,postRapalog_ATG9_BIF1/
223.692,107.851,115.841,117508,1,ATG9Cargo,12-Registered,postRapalog_ATG9_BIF1/
655.973,106.178,549.795,71564,0,FKBPTagPOI,13-Registered,postRapalog_ATG9_BIF1/
240.641,106.178,134.463,125954,1,FKBPTagPOI,13-Registered,postRapalog_ATG9_BIF1/
1818.397,108.123,1710.274,71564,0,ATG9Cargo,13-Registered,postRapalog_ATG9_BIF1/
617.152,108.123,509.029,125954,1,ATG9Cargo,13-Registered,postRapalog_ATG9_BIF1/
306.352,106.091,200.261,172294,0,FKBPTagPOI,14-Registered,postRapalog_ATG9_BIF1/
125.888,106.091,19.797,307829,1,FKBPTagPOI,14-Registered,postRapalog_ATG9_BIF1/
227.783,107.854,119.929,172294,0,ATG9Cargo,14-Registered,postRapalog_ATG9_BIF1/
148.044,107.854,40.190,307829,1,ATG9Cargo,14-Registered,postRapalog_ATG9_BIF1/
151.174,105.594,45.581,275424,0,FKBPTagPOI,15-Registered,postRapalog_ATG9_BIF1/
115.760,105.594,10.166,303914,1,FKBPTagPOI,15-Registered,postRapalog_ATG9_BIF1/
346.514,108.047,238.467,275424,0,ATG9Cargo,15-Registered,postRapalog_ATG9_BIF1/
275.688,108.047,167.641,303914,1,ATG9Cargo,15-Registered,postRapalog_ATG9_BIF1/
812.164,106.826,705.338,183055,0,FKBPTagPOI,16-Registered,postRapalog_ATG9_BIF1/
236.295,106.826,129.469,285561,1,FKBPTagPOI,16-Registered,postRapalog_ATG9_BIF1/
1325.398,109.253,1216.145,183055,0,ATG9Cargo,16-Registered,postRapalog_ATG9_BIF1/
743.725,109.253,634.472,285561,1,ATG9Cargo,16-Registered,postRapalog_ATG9_BIF1/
397.447,106.707,290.740,248778,0,FKBPTagPOI,17-Registered,postRapalog_ATG9_BIF1/
164.203,106.707,57.497,306051,1,FKBPTagPOI,17-Registered,postRapalog_ATG9_BIF1/
765.543,109.460,656.083,248778,0,ATG9Cargo,17-Registered,postRapalog_ATG9_BIF1/
399.394,109.460,289.934,306051,1,ATG9Cargo,17-Registered,postRapalog_ATG9_BIF1/
419.913,107.627,312.286,71804,0,FKBPTagPOI,18-Registered,postRapalog_ATG9_BIF1/
181.147,107.627,73.520,106130,1,FKBPTagPOI,18-Registered,postRapalog_ATG9_BIF1/
938.408,108.277,830.131,71804,0,ATG9Cargo,18-Registered,postRapalog_ATG9_BIF1/
698.073,108.277,589.796,106130,1,ATG9Cargo,18-Registered,postRapalog_ATG9_BIF1/
1715.592,106.454,1609.138,131863,0,FKBPTagPOI,19-Registered,postRapalog_ATG9_BIF1/
407.446,106.454,300.992,151791,1,FKBPTagPOI,19-Registered,postRapalog_ATG9_BIF1/
683.470,108.342,575.127,131863,0,ATG9Cargo,19-Registered,postRapalog_ATG9_BIF1/
440.788,108.342,332.445,151791,1,ATG9Cargo,19-Registered,postRapalog_ATG9_BIF1/
852.406,106.706,745.700,93251,0,FKBPTagPOI,20-Registered,postRapalog_ATG9_BIF1/
226.643,106.706,119.938,108063,1,FKBPTagPOI,20-Registered,postRapalog_ATG9_BIF1/
260.090,108.485,151.606,93251,0,ATG9Cargo,20-Registered,postRapalog_ATG9_BIF1/
185.858,108.485,77.374,108063,1,ATG9Cargo,20-Registered,postRapalog_ATG9_BIF1/
941.323,105.738,835.584,99863,0,FKBPTagPOI,21-Registered,postRapalog_ATG9_BIF1/
198.801,105.738,93.063,88096,1,FKBPTagPOI,21-Registered,postRapalog_ATG9_BIF1/
805.575,107.513,698.062,99863,0,ATG9Cargo,21-Registered,postRapalog_ATG9_BIF1/
364.198,107.513,256.684,88096,1,ATG9Cargo,21-Registered,postRapalog_ATG9_BIF1/
220.400,106.474,113.926,125858,0,FKBPTagPOI,22-Registered,postRapalog_ATG9_BIF1/
140.700,106.474,34.226,109352,1,FKBPTagPOI,22-Registered,postRapalog_ATG9_BIF1/
267.700,108.899,158.801,125858,0,ATG9Cargo,22-Registered,postRapalog_ATG9_BIF1/
194.890,108.899,85.991,109352,1,ATG9Cargo,22-Registered,postRapalog_ATG9_BIF1/
293.540,107.700,185.840,236793,0,FKBPTagPOI,23-Registered,postRapalog_ATG9_BIF1/
136.543,107.700,28.843,300355,1,FKBPTagPOI,23-Registered,postRapalog_ATG9_BIF1/
1237.963,113.480,1124.483,236793,0,ATG9Cargo,23-Registered,postRapalog_ATG9_BIF1/
613.525,113.480,500.045,300355,1,ATG9Cargo,23-Registered,postRapalog_ATG9_BIF1/
375.605,114.215,261.390,167513,0,FKBPTagPOI,01-Registered,postRapalog_EmptyV_BIF1/
223.158,114.215,108.943,175269,1,FKBPTagPOI,01-Registered,postRapalog_EmptyV_BIF1/
498.179,120.218,377.961,167513,0,ATG9Cargo,01-Registered,postRapalog_EmptyV_BIF1/
304.581,120.218,184.363,175269,1,ATG9Cargo,01-Registered,postRapalog_EmptyV_BIF1/
261.440,113.630,147.810,149144,0,FKBPTagPOI,02-Registered,postRapalog_EmptyV_BIF1/
157.629,113.630,43.999,199620,1,FKBPTagPOI,02-Registered,postRapalog_EmptyV_BIF1/
546.990,108.312,438.678,149144,0,ATG9Cargo,02-Registered,postRapalog_EmptyV_BIF1/
383.134,108.312,274.822,199620,1,ATG9Cargo,02-Registered,postRapalog_EmptyV_BIF1/
295.484,114.210,181.274,242516,0,FKBPTagPOI,03-Registered,postRapalog_EmptyV_BIF1/
165.910,114.210,51.701,327837,1,FKBPTagPOI,03-Registered,postRapalog_EmptyV_BIF1/
597.585,111.784,485.801,242516,0,ATG9Cargo,03-Registered,postRapalog_EmptyV_BIF1/
402.273,111.784,290.489,327837,1,ATG9Cargo,03-Registered,postRapalog_EmptyV_BIF1/
749.350,113.549,635.801,234757,0,FKBPTagPOI,04-Registered,postRapalog_EmptyV_BIF1/
291.990,113.549,178.440,254710,1,FKBPTagPOI,04-Registered,postRapalog_EmptyV_BIF1/
842.782,108.749,734.033,234757,0,ATG9Cargo,04-Registered,postRapalog_EmptyV_BIF1/
452.011,108.749,343.262,254710,1,ATG9Cargo,04-Registered,postRapalog_EmptyV_BIF1/
1164.335,112.101,1052.234,51285,0,FKBPTagPOI,05-Registered,postRapalog_EmptyV_BIF1/
413.403,112.101,301.301,82907,1,FKBPTagPOI,05-Registered,postRapalog_EmptyV_BIF1/
2442.749,108.892,2333.857,51285,0,ATG9Cargo,05-Registered,postRapalog_EmptyV_BIF1/
2159.363,108.892,2050.471,82907,1,ATG9Cargo,05-Registered,postRapalog_EmptyV_BIF1/
580.310,113.088,467.222,177364,0,FKBPTagPOI,06-Registered,postRapalog_EmptyV_BIF1/
231.702,113.088,118.613,186157,1,FKBPTagPOI,06-Registered,postRapalog_EmptyV_BIF1/
761.604,108.320,653.284,177364,0,ATG9Cargo,06-Registered,postRapalog_EmptyV_BIF1/
558.539,108.320,450.219,186157,1,ATG9Cargo,06-Registered,postRapalog_EmptyV_BIF1/
515.699,112.520,403.179,125351,0,FKBPTagPOI,07-Registered,postRapalog_EmptyV_BIF1/
250.720,112.520,138.201,122520,1,FKBPTagPOI,07-Registered,postRapalog_EmptyV_BIF1/
1466.126,108.219,1357.908,125351,0,ATG9Cargo,07-Registered,postRapalog_EmptyV_BIF1/
632.619,108.219,524.400,122520,1,ATG9Cargo,07-Registered,postRapalog_EmptyV_BIF1/
449.886,113.678,336.208,89123,0,FKBPTagPOI,08-Registered,postRapalog_EmptyV_BIF1/
242.391,113.678,128.713,199954,1,FKBPTagPOI,08-Registered,postRapalog_EmptyV_BIF1/
853.906,110.902,743.004,89123,0,ATG9Cargo,08-Registered,postRapalog_EmptyV_BIF1/
559.305,110.902,448.403,199954,1,ATG9Cargo,08-Registered,postRapalog_EmptyV_BIF1/
394.278,113.590,280.688,55631,0,FKBPTagPOI,09-Registered,postRapalog_EmptyV_BIF1/
172.032,113.590,58.441,95679,1,FKBPTagPOI,09-Registered,postRapalog_EmptyV_BIF1/
1151.709,109.672,1042.037,55631,0,ATG9Cargo,09-Registered,postRapalog_EmptyV_BIF1/
810.056,109.672,700.384,95679,1,ATG9Cargo,09-Registered,postRapalog_EmptyV_BIF1/
326.265,113.499,212.766,184419,0,FKBPTagPOI,10-Registered,postRapalog_EmptyV_BIF1/
167.448,113.499,53.949,286748,1,FKBPTagPOI,10-Registered,postRapalog_EmptyV_BIF1/
1341.191,113.245,1227.946,184419,0,ATG9Cargo,10-Registered,postRapalog_EmptyV_BIF1/
759.342,113.245,646.097,286748,1,ATG9Cargo,10-Registered,postRapalog_EmptyV_BIF1/
264.277,113.879,150.397,184903,0,FKBPTagPOI,11-Registered,postRapalog_EmptyV_BIF1/
146.672,113.879,32.793,220031,1,FKBPTagPOI,11-Registered,postRapalog_EmptyV_BIF1/
877.054,111.992,765.062,184903,0,ATG9Cargo,11-Registered,postRapalog_EmptyV_BIF1/
623.607,111.992,511.615,220031,1,ATG9Cargo,11-Registered,postRapalog_EmptyV_BIF1/
290.686,114.336,176.350,214004,0,FKBPTagPOI,12-Registered,postRapalog_EmptyV_BIF1/
183.672,114.336,69.336,285509,1,FKBPTagPOI,12-Registered,postRapalog_EmptyV_BIF1/
443.802,109.604,334.198,214004,0,ATG9Cargo,12-Registered,postRapalog_EmptyV_BIF1/
389.629,109.604,280.025,285509,1,ATG9Cargo,12-Registered,postRapalog_EmptyV_BIF1/
651.672,113.744,537.928,132998,0,FKBPTagPOI,13-Registered,postRapalog_EmptyV_BIF1/
193.888,113.744,80.144,156081,1,FKBPTagPOI,13-Registered,postRapalog_EmptyV_BIF1/
851.616,109.121,742.496,132998,0,ATG9Cargo,13-Registered,postRapalog_EmptyV_BIF1/
801.863,109.121,692.742,156081,1,ATG9Cargo,13-Registered,postRapalog_EmptyV_BIF1/
731.302,114.153,617.149,207985,0,FKBPTagPOI,14-Registered,postRapalog_EmptyV_BIF1/
273.403,114.153,159.250,225797,1,FKBPTagPOI,14-Registered,postRapalog_EmptyV_BIF1/
1049.897,110.821,939.076,207985,0,ATG9Cargo,14-Registered,postRapalog_EmptyV_BIF1/
700.193,110.821,589.372,225797,1,ATG9Cargo,14-Registered,postRapalog_EmptyV_BIF1/
345.500,112.548,232.952,135869,0,FKBPTagPOI,15-Registered,postRapalog_EmptyV_BIF1/
163.681,112.548,51.133,168806,1,FKBPTagPOI,15-Registered,postRapalog_EmptyV_BIF1/
533.276,109.712,423.564,135869,0,ATG9Cargo,15-Registered,postRapalog_EmptyV_BIF1/
356.040,109.712,246.327,168806,1,ATG9Cargo,15-Registered,postRapalog_EmptyV_BIF1/
425.604,111.825,313.778,256318,0,FKBPTagPOI,16-Registered,postRapalog_EmptyV_BIF1/
176.546,111.825,64.721,274288,1,FKBPTagPOI,16-Registered,postRapalog_EmptyV_BIF1/
817.657,109.782,707.876,256318,0,ATG9Cargo,16-Registered,postRapalog_EmptyV_BIF1/
506.742,109.782,396.961,274288,1,ATG9Cargo,16-Registered,postRapalog_EmptyV_BIF1/
445.965,111.412,334.553,92287,0,FKBPTagPOI,17-Registered,postRapalog_EmptyV_BIF1/
191.476,111.412,80.064,102983,1,FKBPTagPOI,17-Registered,postRapalog_EmptyV_BIF1/
1249.845,107.858,1141.988,92287,0,ATG9Cargo,17-Registered,postRapalog_EmptyV_BIF1/
704.503,107.858,596.645,102983,1,ATG9Cargo,17-Registered,postRapalog_EmptyV_BIF1/
300.837,111.553,189.284,327581,0,FKBPTagPOI,18-Registered,postRapalog_EmptyV_BIF1/
197.795,111.553,86.242,297559,1,FKBPTagPOI,18-Registered,postRapalog_EmptyV_BIF1/
703.947,109.415,594.532,327581,0,ATG9Cargo,18-Registered,postRapalog_EmptyV_BIF1/
417.960,109.415,308.545,297559,1,ATG9Cargo,18-Registered,postRapalog_EmptyV_BIF1/
1049.515,112.481,937.033,152962,0,FKBPTagPOI,19-Registered,postRapalog_EmptyV_BIF1/
378.838,112.481,266.357,193462,1,FKBPTagPOI,19-Registered,postRapalog_EmptyV_BIF1/
765.935,112.360,653.574,152962,0,ATG9Cargo,19-Registered,postRapalog_EmptyV_BIF1/
750.010,112.360,637.649,193462,1,ATG9Cargo,19-Registered,postRapalog_EmptyV_BIF1/
195.432,104.790,90.642,305356,0,FKBPTagPOI,01-Registered,postRapalog_TPDmut_BIF1/
130.802,104.790,26.012,337828,1,FKBPTagPOI,01-Registered,postRapalog_TPDmut_BIF1/
322.848,107.683,215.165,305356,0,ATG9Cargo,01-Registered,postRapalog_TPDmut_BIF1/
269.136,107.683,161.453,337828,1,ATG9Cargo,01-Registered,postRapalog_TPDmut_BIF1/
1322.771,106.109,1216.662,108603,0,FKBPTagPOI,02-Registered,postRapalog_TPDmut_BIF1/
680.124,106.109,574.015,107002,1,FKBPTagPOI,02-Registered,postRapalog_TPDmut_BIF1/
2281.471,110.205,2171.266,108603,0,ATG9Cargo,02-Registered,postRapalog_TPDmut_BIF1/
910.938,110.205,800.733,107002,1,ATG9Cargo,02-Registered,postRapalog_TPDmut_BIF1/
402.615,106.371,296.244,199614,0,FKBPTagPOI,03-Registered,postRapalog_TPDmut_BIF1/
187.190,106.371,80.819,259652,1,FKBPTagPOI,03-Registered,postRapalog_TPDmut_BIF1/
892.856,108.886,783.970,199614,0,ATG9Cargo,03-Registered,postRapalog_TPDmut_BIF1/
545.338,108.886,436.452,259652,1,ATG9Cargo,03-Registered,postRapalog_TPDmut_BIF1/
780.097,105.218,674.879,284401,0,FKBPTagPOI,04-Registered,postRapalog_TPDmut_BIF1/
266.969,105.218,161.752,271425,1,FKBPTagPOI,04-Registered,postRapalog_TPDmut_BIF1/
566.991,106.728,460.263,284401,0,ATG9Cargo,04-Registered,postRapalog_TPDmut_BIF1/
483.516,106.728,376.789,271425,1,ATG9Cargo,04-Registered,postRapalog_TPDmut_BIF1/
518.510,105.119,413.391,324945,0,FKBPTagPOI,05-Registered,postRapalog_TPDmut_BIF1/
207.363,105.119,102.244,368896,1,FKBPTagPOI,05-Registered,postRapalog_TPDmut_BIF1/
656.759,107.088,549.672,324945,0,ATG9Cargo,05-Registered,postRapalog_TPDmut_BIF1/
542.074,107.088,434.987,368896,1,ATG9Cargo,05-Registered,postRapalog_TPDmut_BIF1/
469.030,105.339,363.691,272116,0,FKBPTagPOI,06-Registered,postRapalog_TPDmut_BIF1/
203.643,105.339,98.304,284701,1,FKBPTagPOI,06-Registered,postRapalog_TPDmut_BIF1/
384.477,106.695,277.782,272116,0,ATG9Cargo,06-Registered,postRapalog_TPDmut_BIF1/
304.977,106.695,198.281,284701,1,ATG9Cargo,06-Registered,postRapalog_TPDmut_BIF1/
355.526,105.177,250.349,241615,0,FKBPTagPOI,07-Registered,postRapalog_TPDmut_BIF1/
144.548,105.177,39.371,256087,1,FKBPTagPOI,07-Registered,postRapalog_TPDmut_BIF1/
631.018,107.644,523.374,241615,0,ATG9Cargo,07-Registered,postRapalog_TPDmut_BIF1/
491.196,107.644,383.552,256087,1,ATG9Cargo,07-Registered,postRapalog_TPDmut_BIF1/
537.673,105.097,432.576,171851,0,FKBPTagPOI,08-Registered,postRapalog_TPDmut_BIF1/
166.192,105.097,61.095,226251,1,FKBPTagPOI,08-Registered,postRapalog_TPDmut_BIF1/
1542.575,107.602,1434.973,171851,0,ATG9Cargo,08-Registered,postRapalog_TPDmut_BIF1/
1346.613,107.602,1239.012,226251,1,ATG9Cargo,08-Registered,postRapalog_TPDmut_BIF1/
276.917,105.395,171.522,245609,0,FKBPTagPOI,09-Registered,postRapalog_TPDmut_BIF1/
151.754,105.395,46.358,260746,1,FKBPTagPOI,09-Registered,postRapalog_TPDmut_BIF1/
292.582,108.081,184.501,245609,0,ATG9Cargo,09-Registered,postRapalog_TPDmut_BIF1/
258.291,108.081,150.210,260746,1,ATG9Cargo,09-Registered,postRapalog_TPDmut_BIF1/
582.905,105.429,477.476,160564,0,FKBPTagPOI,10-Registered,postRapalog_TPDmut_BIF1/
187.571,105.429,82.142,246182,1,FKBPTagPOI,10-Registered,postRapalog_TPDmut_BIF1/
459.039,107.930,351.109,160564,0,ATG9Cargo,10-Registered,postRapalog_TPDmut_BIF1/
377.259,107.930,269.329,246182,1,ATG9Cargo,10-Registered,postRapalog_TPDmut_BIF1/
708.286,104.806,603.481,233836,0,FKBPTagPOI,12-Registered,postRapalog_TPDmut_BIF1/
212.292,104.806,107.487,327799,1,FKBPTagPOI,12-Registered,postRapalog_TPDmut_BIF1/
535.860,106.395,429.466,233836,0,ATG9Cargo,12-Registered,postRapalog_TPDmut_BIF1/
384.616,106.395,278.221,327799,1,ATG9Cargo,12-Registered,postRapalog_TPDmut_BIF1/
531.920,106.015,425.905,232168,0,FKBPTagPOI,13-Registered,postRapalog_TPDmut_BIF1/
175.828,106.015,69.813,242584,1,FKBPTagPOI,13-Registered,postRapalog_TPDmut_BIF1/
498.046,108.873,389.173,232168,0,ATG9Cargo,13-Registered,postRapalog_TPDmut_BIF1/
434.329,108.873,325.456,242584,1,ATG9Cargo,13-Registered,postRapalog_TPDmut_BIF1/
778.248,106.227,672.020,242142,0,FKBPTagPOI,14-Registered,postRapalog_TPDmut_BIF1/
305.941,106.227,199.714,299134,1,FKBPTagPOI,14-Registered,postRapalog_TPDmut_BIF1/
1082.478,109.059,973.419,242142,0,ATG9Cargo,14-Registered,postRapalog_TPDmut_BIF1/
751.398,109.059,642.339,299134,1,ATG9Cargo,14-Registered,postRapalog_TPDmut_BIF1/
653.873,106.062,547.811,355479,0,FKBPTagPOI,15-Registered,postRapalog_TPDmut_BIF1/
302.698,106.062,196.636,323406,1,FKBPTagPOI,15-Registered,postRapalog_TPDmut_BIF1/
1066.064,109.594,956.470,355479,0,ATG9Cargo,15-Registered,postRapalog_TPDmut_BIF1/
891.752,109.594,782.159,323406,1,ATG9Cargo,15-Registered,postRapalog_TPDmut_BIF1/
350.104,106.742,243.362,395203,0,FKBPTagPOI,16-Registered,postRapalog_TPDmut_BIF1/
158.078,106.742,51.337,363266,1,FKBPTagPOI,16-Registered,postRapalog_TPDmut_BIF1/
592.592,112.000,480.592,395203,0,ATG9Cargo,16-Registered,postRapalog_TPDmut_BIF1/
492.757,112.000,380.757,363266,1,ATG9Cargo,16-Registered,postRapalog_TPDmut_BIF1/
760.416,105.856,654.560,219734,0,FKBPTagPOI,17-Registered,postRapalog_TPDmut_BIF1/
276.472,105.856,170.617,241145,1,FKBPTagPOI,17-Registered,postRapalog_TPDmut_BIF1/
1077.018,108.579,968.440,219734,0,ATG9Cargo,17-Registered,postRapalog_TPDmut_BIF1/
770.056,108.579,661.478,241145,1,ATG9Cargo,17-Registered,postRapalog_TPDmut_BIF1/
1414.635,107.272,1307.363,243652,0,FKBPTagPOI,18-Registered,postRapalog_TPDmut_BIF1/
532.615,107.272,425.342,279679,1,FKBPTagPOI,18-Registered,postRapalog_TPDmut_BIF1/
620.778,109.741,511.037,243652,0,ATG9Cargo,18-Registered,postRapalog_TPDmut_BIF1/
406.540,109.741,296.799,279679,1,ATG9Cargo,18-Registered,postRapalog_TPDmut_BIF1/
1221.646,105.975,1115.670,274677,0,FKBPTagPOI,19-Registered,postRapalog_TPDmut_BIF1/
378.577,105.975,272.602,392311,1,FKBPTagPOI,19-Registered,postRapalog_TPDmut_BIF1/
865.527,107.208,758.319,274677,0,ATG9Cargo,19-Registered,postRapalog_TPDmut_BIF1/
688.929,107.208,581.721,392311,1,ATG9Cargo,19-Registered,postRapalog_TPDmut_BIF1/
610.809,106.839,503.969,240731,0,FKBPTagPOI,20-Registered,postRapalog_TPDmut_BIF1/
378.233,106.839,271.394,370798,1,FKBPTagPOI,20-Registered,postRapalog_TPDmut_BIF1/
922.818,109.024,813.794,240731,0,ATG9Cargo,20-Registered,postRapalog_TPDmut_BIF1/
786.950,109.024,677.926,370798,1,ATG9Cargo,20-Registered,postRapalog_TPDmut_BIF1/
834.234,105.851,728.383,142358,0,FKBPTagPOI,21-Registered,postRapalog_TPDmut_BIF1/
253.384,105.851,147.533,173902,1,FKBPTagPOI,21-Registered,postRapalog_TPDmut_BIF1/
1408.904,107.482,1301.422,142358,0,ATG9Cargo,21-Registered,postRapalog_TPDmut_BIF1/
876.408,107.482,768.926,173902,1,ATG9Cargo,21-Registered,postRapalog_TPDmut_BIF1/
870.648,107.926,762.722,279951,0,FKBPTagPOI,22-Registered,postRapalog_TPDmut_BIF1/
340.682,107.926,232.757,331937,1,FKBPTagPOI,22-Registered,postRapalog_TPDmut_BIF1/
795.205,109.571,685.634,279951,0,ATG9Cargo,22-Registered,postRapalog_TPDmut_BIF1/
612.762,109.571,503.191,331937,1,ATG9Cargo,22-Registered,postRapalog_TPDmut_BIF1/
1576.801,106.492,1470.310,199689,0,FKBPTagPOI,23-Registered,postRapalog_TPDmut_BIF1/
560.848,106.492,454.357,220205,1,FKBPTagPOI,23-Registered,postRapalog_TPDmut_BIF1/
1797.701,109.115,1688.586,199689,0,ATG9Cargo,23-Registered,postRapalog_TPDmut_BIF1/
1409.628,109.115,1300.513,220205,1,ATG9Cargo,23-Registered,postRapalog_TPDmut_BIF1/
804.568,105.526,699.042,284985,0,FKBPTagPOI,24-Registered,postRapalog_TPDmut_BIF1/
456.307,105.526,350.781,312810,1,FKBPTagPOI,24-Registered,postRapalog_TPDmut_BIF1/
786.476,106.589,679.887,284985,0,ATG9Cargo,24-Registered,postRapalog_TPDmut_BIF1/
583.684,106.589,477.094,312810,1,ATG9Cargo,24-Registered,postRapalog_TPDmut_BIF1/
959.068,105.525,853.543,203039,0,FKBPTagPOI,25-Registered,postRapalog_TPDmut_BIF1/
267.110,105.525,161.585,213505,1,FKBPTagPOI,25-Registered,postRapalog_TPDmut_BIF1/
823.238,107.396,715.841,203039,0,ATG9Cargo,25-Registered,postRapalog_TPDmut_BIF1/
754.633,107.396,647.237,213505,1,ATG9Cargo,25-Registered,postRapalog_TPDmut_BIF1/
2745.465,109.118,2636.346,80846,0,FKBPTagPOI,01-Registered,postRapalog_TPDwt_BIF1/
914.897,109.118,805.779,110142,1,FKBPTagPOI,01-Registered,postRapalog_TPDwt_BIF1/
622.098,108.375,513.723,80846,0,ATG9Cargo,01-Registered,postRapalog_TPDwt_BIF1/
361.375,108.375,253.000,110142,1,ATG9Cargo,01-Registered,postRapalog_TPDwt_BIF1/
4451.621,111.451,4340.170,152005,0,FKBPTagPOI,02-Registered,postRapalog_TPDwt_BIF1/
1437.409,111.451,1325.958,223045,1,FKBPTagPOI,02-Registered,postRapalog_TPDwt_BIF1/
1221.457,108.989,1112.468,152005,0,ATG9Cargo,02-Registered,postRapalog_TPDwt_BIF1/
641.338,108.989,532.349,223045,1,ATG9Cargo,02-Registered,postRapalog_TPDwt_BIF1/
1083.207,112.188,971.019,165306,0,FKBPTagPOI,03-Registered,postRapalog_TPDwt_BIF1/
306.712,112.188,194.524,262431,1,FKBPTagPOI,03-Registered,postRapalog_TPDwt_BIF1/
712.598,112.684,599.914,165306,0,ATG9Cargo,03-Registered,postRapalog_TPDwt_BIF1/
300.619,112.684,187.935,262431,1,ATG9Cargo,03-Registered,postRapalog_TPDwt_BIF1/
1274.301,109.780,1164.520,86317,0,FKBPTagPOI,04-Registered,postRapalog_TPDwt_BIF1/
270.397,109.780,160.616,144928,1,FKBPTagPOI,04-Registered,postRapalog_TPDwt_BIF1/
337.605,109.942,227.663,86317,0,ATG9Cargo,04-Registered,postRapalog_TPDwt_BIF1/
206.267,109.942,96.325,144928,1,ATG9Cargo,04-Registered,postRapalog_TPDwt_BIF1/
