Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
1875.606,120.366,1755.239,345898,1,ATG9Cargo,13-Registered,postRapalog_ATG9_ARFIP2/
857.891,107.823,750.068,245773,0,FKBPTagPOI,14-Registered,postRapalog_ATG9_ARFIP2/
189.710,107.823,81.887,284109,1,FKBPTagPOI,14-Registered,postRapalog_ATG9_ARFIP2/
5961.722,136.725,5824.996,245773,0,ATG9Cargo,14-Registered,postRapalog_ATG9_ARFIP2/
2734.150,136.725,2597.425,284109,1,ATG9Cargo,14-Registered,postRapalog_ATG9_ARFIP2/
776.598,106.722,669.876,282668,0,FKBPTagPOI,15-Registered,postRapalog_ATG9_ARFIP2/
208.705,106.722,101.984,382486,1,FKBPTagPOI,15-Registered,postRapalog_ATG9_ARFIP2/
4188.975,121.613,4067.362,282668,0,ATG9Cargo,15-Registered,postRapalog_ATG9_ARFIP2/
2104.322,121.613,1982.709,382486,1,ATG9Cargo,15-Registered,postRapalog_ATG9_ARFIP2/
498.870,107.725,391.145,294701,0,FKBPTagPOI,16-Registered,postRapalog_ATG9_ARFIP2/
190.503,107.725,82.778,258075,1,FKBPTagPOI,16-Registered,postRapalog_ATG9_ARFIP2/
2192.405,122.516,2069.890,294701,0,ATG9Cargo,16-Registered,postRapalog_ATG9_ARFIP2/
1188.167,122.516,1065.651,258075,1,ATG9Cargo,16-Registered,postRapalog_ATG9_ARFIP2/
731.393,106.199,625.194,155182,0,FKBPTagPOI,17-Registered,postRapalog_ATG9_ARFIP2/
193.921,106.199,87.722,228879,1,FKBPTagPOI,17-Registered,postRapalog_ATG9_ARFIP2/
3788.709,118.863,3669.845,155182,0,ATG9Cargo,17-Registered,postRapalog_ATG9_ARFIP2/
2515.995,118.863,2397.132,228879,1,ATG9Cargo,17-Registered,postRapalog_ATG9_ARFIP2/
685.749,106.496,579.253,246903,0,FKBPTagPOI,18-Registered,postRapalog_ATG9_ARFIP2/
211.232,106.496,104.736,347463,1,FKBPTagPOI,18-Registered,postRapalog_ATG9_ARFIP2/
2856.479,124.616,2731.863,246903,0,ATG9Cargo,18-Registered,postRapalog_ATG9_ARFIP2/
1991.958,124.616,1867.342,347463,1,ATG9Cargo,18-Registered,postRapalog_ATG9_ARFIP2/
641.816,106.684,535.133,284766,0,FKBPTagPOI,19-Registered,postRapalog_ATG9_ARFIP2/
179.550,106.684,72.866,367676,1,FKBPTagPOI,19-Registered,postRapalog_ATG9_ARFIP2/
2238.821,119.094,2119.727,284766,0,ATG9Cargo,19-Registered,postRapalog_ATG9_ARFIP2/
892.055,119.094,772.961,367676,1,ATG9Cargo,19-Registered,postRapalog_ATG9_ARFIP2/
1944.779,105.256,1839.524,128851,0,FKBPTagPOI,20-Registered,postRapalog_ATG9_ARFIP2/
277.798,105.256,172.543,258593,1,FKBPTagPOI,20-Registered,postRapalog_ATG9_ARFIP2/
2822.239,113.082,2709.157,128851,0,ATG9Cargo,20-Registered,postRapalog_ATG9_ARFIP2/
1290.171,113.082,1177.090,258593,1,ATG9Cargo,20-Registered,postRapalog_ATG9_ARFIP2/
1094.680,106.061,988.619,129324,0,FKBPTagPOI,21-Registered,postRapalog_ATG9_ARFIP2/
268.443,106.061,162.382,176036,1,FKBPTagPOI,21-Registered,postRapalog_ATG9_ARFIP2/
3394.546,115.259,3279.287,129324,0,ATG9Cargo,21-Registered,postRapalog_ATG9_ARFIP2/
1760.006,115.259,1644.747,176036,1,ATG9Cargo,21-Registered,postRapalog_ATG9_ARFIP2/
621.717,105.200,516.517,209453,0,FKBPTagPOI,22-Registered,postRapalog_ATG9_ARFIP2/
195.703,105.200,90.503,222043,1,FKBPTagPOI,22-Registered,postRapalog_ATG9_ARFIP2/
1821.117,115.328,1705.789,209453,0,ATG9Cargo,22-Registered,postRapalog_ATG9_ARFIP2/
969.006,115.328,853.677,222043,1,ATG9Cargo,22-Registered,postRapalog_ATG9_ARFIP2/
480.526,104.969,375.558,140254,0,FKBPTagPOI,23-Registered,postRapalog_ATG9_ARFIP2/
173.170,104.969,68.202,236648,1,FKBPTagPOI,23-Registered,postRapalog_ATG9_ARFIP2/
1844.198,113.779,1730.419,140254,0,ATG9Cargo,23-Registered,postRapalog_ATG9_ARFIP2/
1069.645,113.779,955.866,236648,1,ATG9Cargo,23-Registered,postRapalog_ATG9_ARFIP2/
240.606,105.416,135.190,239060,0,FKBPTagPOI,01-Registered,postRapalog_EmptyV_ARFIP2/
157.078,105.416,51.661,389578,1,FKBPTagPOI,01-Registered,postRapalog_EmptyV_ARFIP2/
1715.606,116.573,1599.033,239060,0,ATG9Cargo,01-Registered,postRapalog_EmptyV_ARFIP2/
1193.544,116.573,1076.970,389578,1,ATG9Cargo,01-Registered,postRapalog_EmptyV_ARFIP2/
203.452,104.532,98.919,179645,0,FKBPTagPOI,02-Registered,postRapalog_EmptyV_ARFIP2/
135.249,104.532,30.717,258681,1,FKBPTagPOI,02-Registered,postRapalog_EmptyV_ARFIP2/
1780.199,111.194,1669.004,179645,0,ATG9Cargo,02-Registered,postRapalog_EmptyV_ARFIP2/
947.911,111.194,836.716,258681,1,ATG9Cargo,02-Registered,postRapalog_EmptyV_ARFIP2/
223.682,103.894,119.788,260614,0,FKBPTagPOI,03-Registered,postRapalog_EmptyV_ARFIP2/
135.284,103.894,31.390,310118,1,FKBPTagPOI,03-Registered,postRapalog_EmptyV_ARFIP2/
1460.450,105.137,1355.313,260614,0,ATG9Cargo,03-Registered,postRapalog_EmptyV_ARFIP2/
1003.284,105.137,898.147,310118,1,ATG9Cargo,03-Registered,postRapalog_EmptyV_ARFIP2/
455.629,104.653,350.976,323055,0,FKBPTagPOI,04-Registered,postRapalog_EmptyV_ARFIP2/
173.494,104.653,68.841,352358,1,FKBPTagPOI,04-Registered,postRapalog_EmptyV_ARFIP2/
5815.211,125.559,5689.652,323055,0,ATG9Cargo,04-Registered,postRapalog_EmptyV_ARFIP2/
2915.002,125.559,2789.442,352358,1,ATG9Cargo,04-Registered,postRapalog_EmptyV_ARFIP2/
278.904,104.107,174.797,346347,0,FKBPTagPOI,05-Registered,postRapalog_EmptyV_ARFIP2/
172.518,104.107,68.411,360168,1,FKBPTagPOI,05-Registered,postRapalog_EmptyV_ARFIP2/
1825.472,112.522,1712.950,346347,0,ATG9Cargo,05-Registered,postRapalog_EmptyV_ARFIP2/
1061.901,112.522,949.380,360168,1,ATG9Cargo,05-Registered,postRapalog_EmptyV_ARFIP2/
386.588,105.019,281.568,267142,0,FKBPTagPOI,06-Registered,postRapalog_EmptyV_ARFIP2/
190.085,105.019,85.066,310380,1,FKBPTagPOI,06-Registered,postRapalog_EmptyV_ARFIP2/
2954.272,108.406,2845.866,267142,0,ATG9Cargo,06-Registered,postRapalog_EmptyV_ARFIP2/
2261.984,108.406,2153.578,310380,1,ATG9Cargo,06-Registered,postRapalog_EmptyV_ARFIP2/
229.467,104.504,124.963,296756,0,FKBPTagPOI,07-Registered,postRapalog_EmptyV_ARFIP2/
147.127,104.504,42.623,393898,1,FKBPTagPOI,07-Registered,postRapalog_EmptyV_ARFIP2/
4266.099,112.928,4153.171,296756,0,ATG9Cargo,07-Registered,postRapalog_EmptyV_ARFIP2/
1930.875,112.928,1817.947,393898,1,ATG9Cargo,07-Registered,postRapalog_EmptyV_ARFIP2/
199.023,104.477,94.546,269062,0,FKBPTagPOI,08-Registered,postRapalog_EmptyV_ARFIP2/
141.626,104.477,37.149,324990,1,FKBPTagPOI,08-Registered,postRapalog_EmptyV_ARFIP2/
2374.310,112.772,2261.538,269062,0,ATG9Cargo,08-Registered,postRapalog_EmptyV_ARFIP2/
1579.500,112.772,1466.727,324990,1,ATG9Cargo,08-Registered,postRapalog_EmptyV_ARFIP2/
263.192,104.359,158.833,176736,0,FKBPTagPOI,09-Registered,postRapalog_EmptyV_ARFIP2/
147.311,104.359,42.952,295777,1,FKBPTagPOI,09-Registered,postRapalog_EmptyV_ARFIP2/
1418.791,108.488,1310.303,176736,0,ATG9Cargo,09-Registered,postRapalog_EmptyV_ARFIP2/
810.616,108.488,702.128,295777,1,ATG9Cargo,09-Registered,postRapalog_EmptyV_ARFIP2/
759.955,104.138,655.817,152582,0,FKBPTagPOI,10-Registered,postRapalog_EmptyV_ARFIP2/
256.508,104.138,152.370,212329,1,FKBPTagPOI,10-Registered,postRapalog_EmptyV_ARFIP2/
5384.692,116.386,5268.306,152582,0,ATG9Cargo,10-Registered,postRapalog_EmptyV_ARFIP2/
3790.657,116.386,3674.272,212329,1,ATG9Cargo,10-Registered,postRapalog_EmptyV_ARFIP2/
261.695,105.352,156.343,299838,0,FKBPTagPOI,11-Registered,postRapalog_EmptyV_ARFIP2/
150.219,105.352,44.868,318482,1,FKBPTagPOI,11-Registered,postRapalog_EmptyV_ARFIP2/
2507.817,114.263,2393.554,299838,0,ATG9Cargo,11-Registered,postRapalog_EmptyV_ARFIP2/
1655.117,114.263,1540.854,318482,1,ATG9Cargo,11-Registered,postRapalog_EmptyV_ARFIP2/
261.543,104.011,157.532,43851,0,FKBPTagPOI,12-Registered,postRapalog_EmptyV_ARFIP2/
135.206,104.011,31.195,77713,1,FKBPTagPOI,12-Registered,postRapalog_EmptyV_ARFIP2/
4025.119,108.352,3916.767,43851,0,ATG9Cargo,12-Registered,postRapalog_EmptyV_ARFIP2/
3481.748,108.352,3373.396,77713,1,ATG9Cargo,12-Registered,postRapalog_EmptyV_ARFIP2/
316.205,105.388,210.817,227134,0,FKBPTagPOI,13-Registered,postRapalog_EmptyV_ARFIP2/
154.022,105.388,48.634,297713,1,FKBPTagPOI,13-Registered,postRapalog_EmptyV_ARFIP2/
2881.199,112.808,2768.391,227134,0,ATG9Cargo,13-Registered,postRapalog_EmptyV_ARFIP2/
1743.535,112.808,1630.727,297713,1,ATG9Cargo,13-Registered,postRapalog_EmptyV_ARFIP2/
398.604,105.475,293.129,224904,0,FKBPTagPOI,14-Registered,postRapalog_EmptyV_ARFIP2/
185.461,105.475,79.986,228442,1,FKBPTagPOI,14-Registered,postRapalog_EmptyV_ARFIP2/
3994.069,115.892,3878.177,224904,0,ATG9Cargo,14-Registered,postRapalog_EmptyV_ARFIP2/
2088.928,115.892,1973.036,228442,1,ATG9Cargo,14-Registered,postRapalog_EmptyV_ARFIP2/
183.301,104.128,79.173,294177,0,FKBPTagPOI,15-Registered,postRapalog_EmptyV_ARFIP2/
141.575,104.128,37.446,351281,1,FKBPTagPOI,15-Registered,postRapalog_EmptyV_ARFIP2/
1728.047,107.466,1620.581,294177,0,ATG9Cargo,15-Registered,postRapalog_EmptyV_ARFIP2/
1194.409,107.466,1086.942,351281,1,ATG9Cargo,15-Registered,postRapalog_EmptyV_ARFIP2/
211.786,105.391,106.395,368444,0,FKBPTagPOI,16-Registered,postRapalog_EmptyV_ARFIP2/
141.328,105.391,35.937,412573,1,FKBPTagPOI,16-Registered,postRapalog_EmptyV_ARFIP2/
2984.227,124.241,2859.986,368444,0,ATG9Cargo,16-Registered,postRapalog_EmptyV_ARFIP2/
1792.704,124.241,1668.463,412573,1,ATG9Cargo,16-Registered,postRapalog_EmptyV_ARFIP2/
287.830,104.320,183.510,222318,0,FKBPTagPOI,17-Registered,postRapalog_EmptyV_ARFIP2/
146.852,104.320,42.532,286522,1,FKBPTagPOI,17-Registered,postRapalog_EmptyV_ARFIP2/
2646.090,112.420,2533.670,222318,0,ATG9Cargo,17-Registered,postRapalog_EmptyV_ARFIP2/
1659.968,112.420,1547.548,286522,1,ATG9Cargo,17-Registered,postRapalog_EmptyV_ARFIP2/
436.524,105.767,330.757,206920,0,FKBPTagPOI,18-Registered,postRapalog_EmptyV_ARFIP2/
222.773,105.767,117.006,264577,1,FKBPTagPOI,18-Registered,postRapalog_EmptyV_ARFIP2/
2801.715,113.144,2688.571,206920,0,ATG9Cargo,18-Registered,postRapalog_EmptyV_ARFIP2/
1756.805,113.144,1643.661,264577,1,ATG9Cargo,18-Registered,postRapalog_EmptyV_ARFIP2/
187.509,104.946,82.563,192034,0,FKBPTagPOI,19-Registered,postRapalog_EmptyV_ARFIP2/
128.899,104.946,23.953,258654,1,FKBPTagPOI,19-Registered,postRapalog_EmptyV_ARFIP2/
1397.106,110.655,1286.451,192034,0,ATG9Cargo,19-Registered,postRapalog_EmptyV_ARFIP2/
1081.878,110.655,971.223,258654,1,ATG9Cargo,19-Registered,postRapalog_EmptyV_ARFIP2/
163.812,104.456,59.356,281618,0,FKBPTagPOI,20-Registered,postRapalog_EmptyV_ARFIP2/
120.329,104.456,15.873,341265,1,FKBPTagPOI,20-Registered,postRapalog_EmptyV_ARFIP2/
1855.722,114.976,1740.746,281618,0,ATG9Cargo,20-Registered,postRapalog_EmptyV_ARFIP2/
1133.162,114.976,1018.187,341265,1,ATG9Cargo,20-Registered,postRapalog_EmptyV_ARFIP2/
200.525,105.426,95.099,275007,0,FKBPTagPOI,21-Registered,postRapalog_EmptyV_ARFIP2/
139.003,105.426,33.577,300212,1,FKBPTagPOI,21-Registered,postRapalog_EmptyV_ARFIP2/
4689.418,122.120,4567.298,275007,0,ATG9Cargo,21-Registered,postRapalog_EmptyV_ARFIP2/
2378.101,122.120,2255.981,300212,1,ATG9Cargo,21-Registered,postRapalog_EmptyV_ARFIP2/
250.437,104.232,146.205,297361,0,FKBPTagPOI,22-Registered,postRapalog_EmptyV_ARFIP2/
134.042,104.232,29.810,344406,1,FKBPTagPOI,22-Registered,postRapalog_EmptyV_ARFIP2/
4666.474,114.332,4552.142,297361,0,ATG9Cargo,22-Registered,postRapalog_EmptyV_ARFIP2/
2421.776,114.332,2307.444,344406,1,ATG9Cargo,22-Registered,postRapalog_EmptyV_ARFIP2/
253.507,104.475,149.032,346547,0,FKBPTagPOI,23-Registered,postRapalog_EmptyV_ARFIP2/
130.102,104.475,25.627,403392,1,FKBPTagPOI,23-Registered,postRapalog_EmptyV_ARFIP2/
3230.282,117.348,3112.934,346547,0,ATG9Cargo,23-Registered,postRapalog_EmptyV_ARFIP2/
2482.431,117.348,2365.083,403392,1,ATG9Cargo,23-Registered,postRapalog_EmptyV_ARFIP2/
258.897,104.313,154.584,244340,0,FKBPTagPOI,24-Registered,postRapalog_EmptyV_ARFIP2/
130.254,104.313,25.941,264939,1,FKBPTagPOI,24-Registered,postRapalog_EmptyV_ARFIP2/
5448.418,112.327,5336.091,244340,0,ATG9Cargo,24-Registered,postRapalog_EmptyV_ARFIP2/
2594.576,112.327,2482.249,264939,1,ATG9Cargo,24-Registered,postRapalog_EmptyV_ARFIP2/
295.973,104.607,191.366,237806,0,FKBPTagPOI,25-Registered,postRapalog_EmptyV_ARFIP2/
160.075,104.607,55.469,301845,1,FKBPTagPOI,25-Registered,postRapalog_EmptyV_ARFIP2/
2852.240,116.020,2736.221,237806,0,ATG9Cargo,25-Registered,postRapalog_EmptyV_ARFIP2/
1858.124,116.020,1742.104,301845,1,ATG9Cargo,25-Registered,postRapalog_EmptyV_ARFIP2/
444.666,110.049,334.618,391092,0,FKBPTagPOI,01-Registered,postRapalog_TPDmut_ARFIP2/
211.576,110.049,101.527,445948,1,FKBPTagPOI,01-Registered,postRapalog_TPDmut_ARFIP2/
1948.402,123.911,1824.491,391092,0,ATG9Cargo,01-Registered,postRapalog_TPDmut_ARFIP2/
1285.693,123.911,1161.782,445948,1,ATG9Cargo,01-Registered,postRapalog_TPDmut_ARFIP2/
436.325,107.687,328.639,199589,0,FKBPTagPOI,02-Registered,postRapalog_TPDmut_ARFIP2/
175.008,107.687,67.321,293477,1,FKBPTagPOI,02-Registered,postRapalog_TPDmut_ARFIP2/
1603.643,114.686,1488.956,199589,0,ATG9Cargo,02-Registered,postRapalog_TPDmut_ARFIP2/
1326.445,114.686,1211.759,293477,1,ATG9Cargo,02-Registered,postRapalog_TPDmut_ARFIP2/
684.827,104.995,579.833,106389,0,FKBPTagPOI,03-Registered,postRapalog_TPDmut_ARFIP2/
195.527,104.995,90.532,190671,1,FKBPTagPOI,03-Registered,postRapalog_TPDmut_ARFIP2/
2389.914,108.214,2281.700,106389,0,ATG9Cargo,03-Registered,postRapalog_TPDmut_ARFIP2/
1187.990,108.214,1079.776,190671,1,ATG9Cargo,03-Registered,postRapalog_TPDmut_ARFIP2/
469.291,107.933,361.358,219107,0,FKBPTagPOI,04-Registered,postRapalog_TPDmut_ARFIP2/
176.083,107.933,68.150,318233,1,FKBPTagPOI,04-Registered,postRapalog_TPDmut_ARFIP2/
2265.059,119.184,2145.875,219107,0,ATG9Cargo,04-Registered,postRapalog_TPDmut_ARFIP2/
1593.292,119.184,1474.108,318233,1,ATG9Cargo,04-Registered,postRapalog_TPDmut_ARFIP2/
650.110,106.149,543.962,224021,0,FKBPTagPOI,05-Registered,postRapalog_TPDmut_ARFIP2/
158.738,106.149,52.589,275142,1,FKBPTagPOI,05-Registered,postRapalog_TPDmut_ARFIP2/
3614.935,114.663,3500.272,224021,0,ATG9Cargo,05-Registered,postRapalog_TPDmut_ARFIP2/
2775.759,114.663,2661.097,275142,1,ATG9Cargo,05-Registered,postRapalog_TPDmut_ARFIP2/
744.487,104.984,639.504,251159,0,FKBPTagPOI,06-Registered,postRapalog_TPDmut_ARFIP2/
254.311,104.984,149.328,353891,1,FKBPTagPOI,06-Registered,postRapalog_TPDmut_ARFIP2/
3328.686,114.918,3213.767,251159,0,ATG9Cargo,06-Registered,postRapalog_TPDmut_ARFIP2/
2170.245,114.918,2055.326,353891,1,ATG9Cargo,06-Registered,postRapalog_TPDmut_ARFIP2/
366.159,106.108,260.051,256720,0,FKBPTagPOI,07-Registered,postRapalog_TPDmut_ARFIP2/
167.494,106.108,61.387,273580,1,FKBPTagPOI,07-Registered,postRapalog_TPDmut_ARFIP2/
2326.174,114.731,2211.443,256720,0,ATG9Cargo,07-Registered,postRapalog_TPDmut_ARFIP2/
1385.291,114.731,1270.561,273580,1,ATG9Cargo,07-Registered,postRapalog_TPDmut_ARFIP2/
1444.644,107.587,1337.057,251095,0,FKBPTagPOI,08-Registered,postRapalog_TPDmut_ARFIP2/
446.854,107.587,339.267,305136,1,FKBPTagPOI,08-Registered,postRapalog_TPDmut_ARFIP2/
5455.947,114.699,5341.248,251095,0,ATG9Cargo,08-Registered,postRapalog_TPDmut_ARFIP2/
3218.162,114.699,3103.463,305136,1,ATG9Cargo,08-Registered,postRapalog_TPDmut_ARFIP2/
285.362,104.324,181.038,296059,0,FKBPTagPOI,09-Registered,postRapalog_TPDmut_ARFIP2/
155.883,104.324,51.559,347071,1,FKBPTagPOI,09-Registered,postRapalog_TPDmut_ARFIP2/
1306.665,107.436,1199.229,296059,0,ATG9Cargo,09-Registered,postRapalog_TPDmut_ARFIP2/
752.612,107.436,645.175,347071,1,ATG9Cargo,09-Registered,postRapalog_TPDmut_ARFIP2/
846.162,104.836,741.326,157915,0,FKBPTagPOI,10-Registered,postRapalog_TPDmut_ARFIP2/
236.177,104.836,131.341,262816,1,FKBPTagPOI,10-Registered,postRapalog_TPDmut_ARFIP2/
3213.300,108.304,3104.996,157915,0,ATG9Cargo,10-Registered,postRapalog_TPDmut_ARFIP2/
2036.468,108.304,1928.164,262816,1,ATG9Cargo,10-Registered,postRapalog_TPDmut_ARFIP2/
956.266,104.562,851.704,198169,0,FKBPTagPOI,11-Registered,postRapalog_TPDmut_ARFIP2/
225.252,104.562,120.690,228216,1,FKBPTagPOI,11-Registered,postRapalog_TPDmut_ARFIP2/
5374.335,109.129,5265.206,198169,0,ATG9Cargo,11-Registered,postRapalog_TPDmut_ARFIP2/
4223.104,109.129,4113.975,228216,1,ATG9Cargo,11-Registered,postRapalog_TPDmut_ARFIP2/
908.744,104.694,804.051,143224,0,FKBPTagPOI,12-Registered,postRapalog_TPDmut_ARFIP2/
251.772,104.694,147.078,210298,1,FKBPTagPOI,12-Registered,postRapalog_TPDmut_ARFIP2/
1931.129,107.949,1823.180,143224,0,ATG9Cargo,12-Registered,postRapalog_TPDmut_ARFIP2/
1177.894,107.949,1069.945,210298,1,ATG9Cargo,12-Registered,postRapalog_TPDmut_ARFIP2/
826.076,104.459,721.617,59263,0,FKBPTagPOI,13-Registered,postRapalog_TPDmut_ARFIP2/
231.119,104.459,126.659,105420,1,FKBPTagPOI,13-Registered,postRapalog_TPDmut_ARFIP2/
2413.774,108.102,2305.672,59263,0,ATG9Cargo,13-Registered,postRapalog_TPDmut_ARFIP2/
1890.811,108.102,1782.709,105420,1,ATG9Cargo,13-Registered,postRapalog_TPDmut_ARFIP2/
502.089,106.068,396.021,134749,0,FKBPTagPOI,14-Registered,postRapalog_TPDmut_ARFIP2/
159.490,106.068,53.422,224494,1,FKBPTagPOI,14-Registered,postRapalog_TPDmut_ARFIP2/
2677.167,111.528,2565.640,134749,0,ATG9Cargo,14-Registered,postRapalog_TPDmut_ARFIP2/
1577.726,111.528,1466.198,224494,1,ATG9Cargo,14-Registered,postRapalog_TPDmut_ARFIP2/
635.063,107.243,527.821,243061,0,FKBPTagPOI,15-Registered,postRapalog_TPDmut_ARFIP2/
208.698,107.243,101.455,428254,1,FKBPTagPOI,15-Registered,postRapalog_TPDmut_ARFIP2/
1895.589,114.298,1781.291,243061,0,ATG9Cargo,15-Registered,postRapalog_TPDmut_ARFIP2/
1182.301,114.298,1068.003,428254,1,ATG9Cargo,15-Registered,postRapalog_TPDmut_ARFIP2/
481.122,105.906,375.216,218993,0,FKBPTagPOI,16-Registered,postRapalog_TPDmut_ARFIP2/
199.330,105.906,93.424,316803,1,FKBPTagPOI,16-Registered,postRapalog_TPDmut_ARFIP2/
1294.031,111.258,1182.773,218993,0,ATG9Cargo,16-Registered,postRapalog_TPDmut_ARFIP2/
731.147,111.258,619.889,316803,1,ATG9Cargo,16-Registered,postRapalog_TPDmut_ARFIP2/
631.750,106.082,525.668,91494,0,FKBPTagPOI,17-Registered,postRapalog_TPDmut_ARFIP2/
216.149,106.082,110.068,183588,1,FKBPTagPOI,17-Registered,postRapalog_TPDmut_ARFIP2/
2587.873,110.280,2477.593,91494,0,ATG9Cargo,17-Registered,postRapalog_TPDmut_ARFIP2/
1499.152,110.280,1388.871,183588,1,ATG9Cargo,17-Registered,postRapalog_TPDmut_ARFIP2/
650.786,107.890,542.896,252099,0,FKBPTagPOI,18-Registered,postRapalog_TPDmut_ARFIP2/
200.662,107.890,92.772,359165,1,FKBPTagPOI,18-Registered,postRapalog_TPDmut_ARFIP2/
