Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
671.919,108.527,563.392,94045,0,ATG9Cargo,09-Registered,postRapalog_ATG9_BIF1/
420.711,108.527,312.183,152758,1,ATG9Cargo,09-Registered,postRapalog_ATG9_BIF1/
623.707,112.694,511.013,247215,0,FKBPTagPOI,10-Registered,postRapalog_ATG9_BIF1/
212.155,112.694,99.461,295414,1,FKBPTagPOI,10-Registered,postRapalog_ATG9_BIF1/
901.138,112.565,788.573,247215,0,ATG9Cargo,10-Registered,postRapalog_ATG9_BIF1/
463.018,112.565,350.453,295414,1,ATG9Cargo,10-Registered,postRapalog_ATG9_BIF1/
354.120,109.443,244.677,72622,0,FKBPTagPOI,11-Registered,postRapalog_ATG9_BIF1/
314.425,109.443,204.982,90957,1,FKBPTagPOI,11-Registered,postRapalog_ATG9_BIF1/
608.599,109.278,499.321,72622,0,ATG9Cargo,11-Registered,postRapalog_ATG9_BIF1/
479.014,109.278,369.736,90957,1,ATG9Cargo,11-Registered,postRapalog_ATG9_BIF1/
275.345,110.746,164.598,200348,0,FKBPTagPOI,12-Registered,postRapalog_ATG9_BIF1/
164.335,110.746,53.589,281184,1,FKBPTagPOI,12-Registered,postRapalog_ATG9_BIF1/
518.449,111.448,407.001,200348,0,ATG9Cargo,12-Registered,postRapalog_ATG9_BIF1/
344.906,111.448,233.458,281184,1,ATG9Cargo,12-Registered,postRapalog_ATG9_BIF1/
646.976,114.216,532.760,169553,0,FKBPTagPOI,13-Registered,postRapalog_ATG9_BIF1/
180.170,114.216,65.954,280795,1,FKBPTagPOI,13-Registered,postRapalog_ATG9_BIF1/
1058.109,113.344,944.765,169553,0,ATG9Cargo,13-Registered,postRapalog_ATG9_BIF1/
458.736,113.344,345.392,280795,1,ATG9Cargo,13-Registered,postRapalog_ATG9_BIF1/
511.301,114.985,396.316,269145,0,FKBPTagPOI,14-Registered,postRapalog_ATG9_BIF1/
190.156,114.985,75.171,391450,1,FKBPTagPOI,14-Registered,postRapalog_ATG9_BIF1/
663.029,114.922,548.107,269145,0,ATG9Cargo,14-Registered,postRapalog_ATG9_BIF1/
401.769,114.922,286.847,391450,1,ATG9Cargo,14-Registered,postRapalog_ATG9_BIF1/
1120.718,110.228,1010.490,223567,0,FKBPTagPOI,15-Registered,postRapalog_ATG9_BIF1/
259.240,110.228,149.012,311369,1,FKBPTagPOI,15-Registered,postRapalog_ATG9_BIF1/
469.378,107.946,361.433,223567,0,ATG9Cargo,15-Registered,postRapalog_ATG9_BIF1/
256.944,107.946,148.998,311369,1,ATG9Cargo,15-Registered,postRapalog_ATG9_BIF1/
1469.550,113.030,1356.521,213623,0,FKBPTagPOI,16-Registered,postRapalog_ATG9_BIF1/
404.862,113.030,291.832,261820,1,FKBPTagPOI,16-Registered,postRapalog_ATG9_BIF1/
1212.771,116.728,1096.043,213623,0,ATG9Cargo,16-Registered,postRapalog_ATG9_BIF1/
587.900,116.728,471.172,261820,1,ATG9Cargo,16-Registered,postRapalog_ATG9_BIF1/
729.126,108.619,620.508,87931,0,FKBPTagPOI,17-Registered,postRapalog_ATG9_BIF1/
296.712,108.619,188.093,165754,1,FKBPTagPOI,17-Registered,postRapalog_ATG9_BIF1/
2877.780,108.186,2769.595,87931,0,ATG9Cargo,17-Registered,postRapalog_ATG9_BIF1/
1282.782,108.186,1174.596,165754,1,ATG9Cargo,17-Registered,postRapalog_ATG9_BIF1/
582.078,108.991,473.087,123494,0,FKBPTagPOI,18-Registered,postRapalog_ATG9_BIF1/
202.518,108.991,93.528,190675,1,FKBPTagPOI,18-Registered,postRapalog_ATG9_BIF1/
1133.220,107.499,1025.721,123494,0,ATG9Cargo,18-Registered,postRapalog_ATG9_BIF1/
534.141,107.499,426.642,190675,1,ATG9Cargo,18-Registered,postRapalog_ATG9_BIF1/
1032.665,112.356,920.310,87665,0,FKBPTagPOI,19-Registered,postRapalog_ATG9_BIF1/
229.865,112.356,117.509,147603,1,FKBPTagPOI,19-Registered,postRapalog_ATG9_BIF1/
2314.454,111.728,2202.726,87665,0,ATG9Cargo,19-Registered,postRapalog_ATG9_BIF1/
746.944,111.728,635.216,147603,1,ATG9Cargo,19-Registered,postRapalog_ATG9_BIF1/
2068.470,113.203,1955.267,174822,0,FKBPTagPOI,20-Registered,postRapalog_ATG9_BIF1/
387.911,113.203,274.709,258343,1,FKBPTagPOI,20-Registered,postRapalog_ATG9_BIF1/
2574.062,113.336,2460.726,174822,0,ATG9Cargo,20-Registered,postRapalog_ATG9_BIF1/
885.369,113.336,772.033,258343,1,ATG9Cargo,20-Registered,postRapalog_ATG9_BIF1/
277.183,107.010,170.174,186592,0,FKBPTagPOI,01-Registered,postRapalog_EmptyV_BIF1/
183.250,107.010,76.241,241324,1,FKBPTagPOI,01-Registered,postRapalog_EmptyV_BIF1/
537.024,115.266,421.758,186592,0,ATG9Cargo,01-Registered,postRapalog_EmptyV_BIF1/
462.286,115.266,347.020,241324,1,ATG9Cargo,01-Registered,postRapalog_EmptyV_BIF1/
296.797,107.225,189.572,200136,0,FKBPTagPOI,02-Registered,postRapalog_EmptyV_BIF1/
155.000,107.225,47.775,239036,1,FKBPTagPOI,02-Registered,postRapalog_EmptyV_BIF1/
630.976,113.638,517.338,200136,0,ATG9Cargo,02-Registered,postRapalog_EmptyV_BIF1/
488.025,113.638,374.387,239036,1,ATG9Cargo,02-Registered,postRapalog_EmptyV_BIF1/
200.349,105.059,95.290,260057,0,FKBPTagPOI,03-Registered,postRapalog_EmptyV_BIF1/
131.473,105.059,26.413,257147,1,FKBPTagPOI,03-Registered,postRapalog_EmptyV_BIF1/
483.724,109.713,374.011,260057,0,ATG9Cargo,03-Registered,postRapalog_EmptyV_BIF1/
395.418,109.713,285.705,257147,1,ATG9Cargo,03-Registered,postRapalog_EmptyV_BIF1/
218.545,105.741,112.805,165959,0,FKBPTagPOI,04-Registered,postRapalog_EmptyV_BIF1/
131.727,105.741,25.986,248845,1,FKBPTagPOI,04-Registered,postRapalog_EmptyV_BIF1/
534.522,110.184,424.337,165959,0,ATG9Cargo,04-Registered,postRapalog_EmptyV_BIF1/
398.704,110.184,288.520,248845,1,ATG9Cargo,04-Registered,postRapalog_EmptyV_BIF1/
162.948,104.922,58.027,254018,0,FKBPTagPOI,05-Registered,postRapalog_EmptyV_BIF1/
126.286,104.922,21.364,277304,1,FKBPTagPOI,05-Registered,postRapalog_EmptyV_BIF1/
383.086,107.419,275.667,254018,0,ATG9Cargo,05-Registered,postRapalog_EmptyV_BIF1/
304.011,107.419,196.591,277304,1,ATG9Cargo,05-Registered,postRapalog_EmptyV_BIF1/
274.841,105.936,168.905,124815,0,FKBPTagPOI,06-Registered,postRapalog_EmptyV_BIF1/
152.548,105.936,46.612,139891,1,FKBPTagPOI,06-Registered,postRapalog_EmptyV_BIF1/
784.205,109.748,674.457,124815,0,ATG9Cargo,06-Registered,postRapalog_EmptyV_BIF1/
636.490,109.748,526.742,139891,1,ATG9Cargo,06-Registered,postRapalog_EmptyV_BIF1/
325.219,105.550,219.669,94041,0,FKBPTagPOI,07-Registered,postRapalog_EmptyV_BIF1/
154.528,105.550,48.978,135443,1,FKBPTagPOI,07-Registered,postRapalog_EmptyV_BIF1/
856.176,108.555,747.621,94041,0,ATG9Cargo,07-Registered,postRapalog_EmptyV_BIF1/
747.597,108.555,639.042,135443,1,ATG9Cargo,07-Registered,postRapalog_EmptyV_BIF1/
230.271,106.465,123.806,287444,0,FKBPTagPOI,08-Registered,postRapalog_EmptyV_BIF1/
172.382,106.465,65.917,261311,1,FKBPTagPOI,08-Registered,postRapalog_EmptyV_BIF1/
620.398,110.424,509.974,287444,0,ATG9Cargo,08-Registered,postRapalog_EmptyV_BIF1/
409.670,110.424,299.246,261311,1,ATG9Cargo,08-Registered,postRapalog_EmptyV_BIF1/
262.530,105.073,157.457,105997,0,FKBPTagPOI,09-Registered,postRapalog_EmptyV_BIF1/
157.987,105.073,52.915,123820,1,FKBPTagPOI,09-Registered,postRapalog_EmptyV_BIF1/
314.573,108.468,206.105,105997,0,ATG9Cargo,09-Registered,postRapalog_EmptyV_BIF1/
287.685,108.468,179.216,123820,1,ATG9Cargo,09-Registered,postRapalog_EmptyV_BIF1/
387.050,106.116,280.933,260745,0,FKBPTagPOI,10-Registered,postRapalog_EmptyV_BIF1/
204.352,106.116,98.236,316344,1,FKBPTagPOI,10-Registered,postRapalog_EmptyV_BIF1/
316.450,110.074,206.376,260745,0,ATG9Cargo,10-Registered,postRapalog_EmptyV_BIF1/
230.767,110.074,120.693,316344,1,ATG9Cargo,10-Registered,postRapalog_EmptyV_BIF1/
263.943,105.848,158.096,210881,0,FKBPTagPOI,11-Registered,postRapalog_EmptyV_BIF1/
164.058,105.848,58.211,201511,1,FKBPTagPOI,11-Registered,postRapalog_EmptyV_BIF1/
271.653,108.746,162.907,210881,0,ATG9Cargo,11-Registered,postRapalog_EmptyV_BIF1/
233.105,108.746,124.359,201511,1,ATG9Cargo,11-Registered,postRapalog_EmptyV_BIF1/
792.974,105.219,687.755,75547,0,FKBPTagPOI,12-Registered,postRapalog_EmptyV_BIF1/
358.332,105.219,253.113,89238,1,FKBPTagPOI,12-Registered,postRapalog_EmptyV_BIF1/
693.908,108.136,585.771,75547,0,ATG9Cargo,12-Registered,postRapalog_EmptyV_BIF1/
555.915,108.136,447.779,89238,1,ATG9Cargo,12-Registered,postRapalog_EmptyV_BIF1/
300.479,105.490,194.990,144561,0,FKBPTagPOI,13-Registered,postRapalog_EmptyV_BIF1/
202.270,105.490,96.781,165103,1,FKBPTagPOI,13-Registered,postRapalog_EmptyV_BIF1/
463.117,108.897,354.221,144561,0,ATG9Cargo,13-Registered,postRapalog_EmptyV_BIF1/
380.279,108.897,271.382,165103,1,ATG9Cargo,13-Registered,postRapalog_EmptyV_BIF1/
266.973,105.732,161.241,301645,0,FKBPTagPOI,14-Registered,postRapalog_EmptyV_BIF1/
142.961,105.732,37.229,356301,1,FKBPTagPOI,14-Registered,postRapalog_EmptyV_BIF1/
362.118,109.829,252.289,301645,0,ATG9Cargo,14-Registered,postRapalog_EmptyV_BIF1/
333.127,109.829,223.298,356301,1,ATG9Cargo,14-Registered,postRapalog_EmptyV_BIF1/
300.645,105.619,195.026,153026,0,FKBPTagPOI,15-Registered,postRapalog_EmptyV_BIF1/
159.110,105.619,53.490,166530,1,FKBPTagPOI,15-Registered,postRapalog_EmptyV_BIF1/
315.248,110.318,204.929,153026,0,ATG9Cargo,15-Registered,postRapalog_EmptyV_BIF1/
263.240,110.318,152.921,166530,1,ATG9Cargo,15-Registered,postRapalog_EmptyV_BIF1/
305.070,105.436,199.634,150506,0,FKBPTagPOI,16-Registered,postRapalog_EmptyV_BIF1/
178.680,105.436,73.244,180772,1,FKBPTagPOI,16-Registered,postRapalog_EmptyV_BIF1/
314.828,108.923,205.905,150506,0,ATG9Cargo,16-Registered,postRapalog_EmptyV_BIF1/
267.053,108.923,158.129,180772,1,ATG9Cargo,16-Registered,postRapalog_EmptyV_BIF1/
444.218,105.622,338.596,111060,0,FKBPTagPOI,17-Registered,postRapalog_EmptyV_BIF1/
191.906,105.622,86.284,122756,1,FKBPTagPOI,17-Registered,postRapalog_EmptyV_BIF1/
502.845,111.050,391.794,111060,0,ATG9Cargo,17-Registered,postRapalog_EmptyV_BIF1/
420.775,111.050,309.725,122756,1,ATG9Cargo,17-Registered,postRapalog_EmptyV_BIF1/
2038.723,107.883,1930.839,124221,0,FKBPTagPOI,01-Registered,postRapalog_TPDmut_BIF1/
576.551,107.883,468.667,148469,1,FKBPTagPOI,01-Registered,postRapalog_TPDmut_BIF1/
753.703,108.758,644.945,124221,0,ATG9Cargo,01-Registered,postRapalog_TPDmut_BIF1/
525.920,108.758,417.162,148469,1,ATG9Cargo,01-Registered,postRapalog_TPDmut_BIF1/
800.935,109.490,691.445,226151,0,FKBPTagPOI,02-Registered,postRapalog_TPDmut_BIF1/
389.974,109.490,280.484,212063,1,FKBPTagPOI,02-Registered,postRapalog_TPDmut_BIF1/
456.311,110.106,346.206,226151,0,ATG9Cargo,02-Registered,postRapalog_TPDmut_BIF1/
340.316,110.106,230.210,212063,1,ATG9Cargo,02-Registered,postRapalog_TPDmut_BIF1/
1245.540,109.489,1136.052,76922,0,FKBPTagPOI,03-Registered,postRapalog_TPDmut_BIF1/
288.118,109.489,178.629,96296,1,FKBPTagPOI,03-Registered,postRapalog_TPDmut_BIF1/
463.776,109.456,354.321,76922,0,ATG9Cargo,03-Registered,postRapalog_TPDmut_BIF1/
401.305,109.456,291.849,96296,1,ATG9Cargo,03-Registered,postRapalog_TPDmut_BIF1/
950.878,113.234,837.644,187248,0,FKBPTagPOI,04-Registered,postRapalog_TPDmut_BIF1/
393.250,113.234,280.016,202283,1,FKBPTagPOI,04-Registered,postRapalog_TPDmut_BIF1/
327.222,108.763,218.460,187248,0,ATG9Cargo,04-Registered,postRapalog_TPDmut_BIF1/
291.660,108.763,182.897,202283,1,ATG9Cargo,04-Registered,postRapalog_TPDmut_BIF1/
834.205,108.902,725.303,185013,0,FKBPTagPOI,05-Registered,postRapalog_TPDmut_BIF1/
301.951,108.902,193.049,271904,1,FKBPTagPOI,05-Registered,postRapalog_TPDmut_BIF1/
411.472,109.982,301.490,185013,0,ATG9Cargo,05-Registered,postRapalog_TPDmut_BIF1/
328.509,109.982,218.527,271904,1,ATG9Cargo,05-Registered,postRapalog_TPDmut_BIF1/
787.588,108.278,679.310,239378,0,FKBPTagPOI,06-Registered,postRapalog_TPDmut_BIF1/
344.285,108.278,236.007,225859,1,FKBPTagPOI,06-Registered,postRapalog_TPDmut_BIF1/
416.732,108.235,308.498,239378,0,ATG9Cargo,06-Registered,postRapalog_TPDmut_BIF1/
327.987,108.235,219.752,225859,1,ATG9Cargo,06-Registered,postRapalog_TPDmut_BIF1/
3806.860,109.912,3696.948,104986,0,FKBPTagPOI,07-Registered,postRapalog_TPDmut_BIF1/
1895.430,109.912,1785.518,163497,1,FKBPTagPOI,07-Registered,postRapalog_TPDmut_BIF1/
662.274,109.878,552.395,104986,0,ATG9Cargo,07-Registered,postRapalog_TPDmut_BIF1/
538.679,109.878,428.801,163497,1,ATG9Cargo,07-Registered,postRapalog_TPDmut_BIF1/
466.915,110.162,356.753,148886,0,FKBPTagPOI,08-Registered,postRapalog_TPDmut_BIF1/
182.654,110.162,72.492,252831,1,FKBPTagPOI,08-Registered,postRapalog_TPDmut_BIF1/
239.118,109.636,129.483,148886,0,ATG9Cargo,08-Registered,postRapalog_TPDmut_BIF1/
184.111,109.636,74.475,252831,1,ATG9Cargo,08-Registered,postRapalog_TPDmut_BIF1/
1105.401,110.690,994.711,226603,0,FKBPTagPOI,09-Registered,postRapalog_TPDmut_BIF1/
402.089,110.690,291.398,308688,1,FKBPTagPOI,09-Registered,postRapalog_TPDmut_BIF1/
475.420,116.332,359.088,226603,0,ATG9Cargo,09-Registered,postRapalog_TPDmut_BIF1/
316.508,116.332,200.176,308688,1,ATG9Cargo,09-Registered,postRapalog_TPDmut_BIF1/
779.456,108.494,670.962,247842,0,FKBPTagPOI,10-Registered,postRapalog_TPDmut_BIF1/
388.912,108.494,280.418,311989,1,FKBPTagPOI,10-Registered,postRapalog_TPDmut_BIF1/
387.444,109.026,278.418,247842,0,ATG9Cargo,10-Registered,postRapalog_TPDmut_BIF1/
281.533,109.026,172.507,311989,1,ATG9Cargo,10-Registered,postRapalog_TPDmut_BIF1/
1168.679,113.506,1055.173,257653,0,FKBPTagPOI,11-Registered,postRapalog_TPDmut_BIF1/
509.291,113.506,395.785,351384,1,FKBPTagPOI,11-Registered,postRapalog_TPDmut_BIF1/
483.910,112.479,371.431,257653,0,ATG9Cargo,11-Registered,postRapalog_TPDmut_BIF1/
369.671,112.479,257.192,351384,1,ATG9Cargo,11-Registered,postRapalog_TPDmut_BIF1/
1317.998,110.980,1207.018,243657,0,FKBPTagPOI,12-Registered,postRapalog_TPDmut_BIF1/
480.517,110.980,369.537,357159,1,FKBPTagPOI,12-Registered,postRapalog_TPDmut_BIF1/
606.006,110.088,495.918,243657,0,ATG9Cargo,12-Registered,postRapalog_TPDmut_BIF1/
419.845,110.088,309.757,357159,1,ATG9Cargo,12-Registered,postRapalog_TPDmut_BIF1/
674.221,111.609,562.612,212633,0,FKBPTagPOI,13-Registered,postRapalog_TPDmut_BIF1/
255.924,111.609,144.315,322238,1,FKBPTagPOI,13-Registered,postRapalog_TPDmut_BIF1/
449.809,109.955,339.854,212633,0,ATG9Cargo,13-Registered,postRapalog_TPDmut_BIF1/
319.050,109.955,209.095,322238,1,ATG9Cargo,13-Registered,postRapalog_TPDmut_BIF1/
721.008,108.477,612.530,120545,0,FKBPTagPOI,14-Registered,postRapalog_TPDmut_BIF1/
327.387,108.477,218.910,139245,1,FKBPTagPOI,14-Registered,postRapalog_TPDmut_BIF1/
403.400,108.669,294.730,120545,0,ATG9Cargo,14-Registered,postRapalog_TPDmut_BIF1/
319.143,108.669,210.474,139245,1,ATG9Cargo,14-Registered,postRapalog_TPDmut_BIF1/
605.592,107.388,498.205,129493,0,FKBPTagPOI,15-Registered,postRapalog_TPDmut_BIF1/
267.629,107.388,160.241,145572,1,FKBPTagPOI,15-Registered,postRapalog_TPDmut_BIF1/
465.826,108.247,357.579,129493,0,ATG9Cargo,15-Registered,postRapalog_TPDmut_BIF1/
388.618,108.247,280.371,145572,1,ATG9Cargo,15-Registered,postRapalog_TPDmut_BIF1/
619.550,107.578,511.973,187353,0,FKBPTagPOI,16-Registered,postRapalog_TPDmut_BIF1/
250.492,107.578,142.914,198435,1,FKBPTagPOI,16-Registered,postRapalog_TPDmut_BIF1/
380.523,108.274,272.250,187353,0,ATG9Cargo,16-Registered,postRapalog_TPDmut_BIF1/
291.311,108.274,183.037,198435,1,ATG9Cargo,16-Registered,postRapalog_TPDmut_BIF1/
806.996,108.460,698.536,144156,0,FKBPTagPOI,17-Registered,postRapalog_TPDmut_BIF1/
243.450,108.460,134.990,185819,1,FKBPTagPOI,17-Registered,postRapalog_TPDmut_BIF1/
403.069,108.000,295.069,144156,0,ATG9Cargo,17-Registered,postRapalog_TPDmut_BIF1/
334.802,108.000,226.802,185819,1,ATG9Cargo,17-Registered,postRapalog_TPDmut_BIF1/
772.039,107.056,664.984,105656,0,FKBPTagPOI,18-Registered,postRapalog_TPDmut_BIF1/
275.665,107.056,168.610,110322,1,FKBPTagPOI,18-Registered,postRapalog_TPDmut_BIF1/
534.510,107.110,427.400,105656,0,ATG9Cargo,18-Registered,postRapalog_TPDmut_BIF1/
333.107,107.110,225.997,110322,1,ATG9Cargo,18-Registered,postRapalog_TPDmut_BIF1/
595.334,107.527,487.807,154652,0,FKBPTagPOI,19-Registered,postRapalog_TPDmut_BIF1/
238.682,107.527,131.155,214279,1,FKBPTagPOI,19-Registered,postRapalog_TPDmut_BIF1/
430.027,107.718,322.309,154652,0,ATG9Cargo,19-Registered,postRapalog_TPDmut_BIF1/
311.496,107.718,203.779,214279,1,ATG9Cargo,19-Registered,postRapalog_TPDmut_BIF1/
1374.082,107.388,1266.694,227919,0,FKBPTagPOI,20-Registered,postRapalog_TPDmut_BIF1/
533.008,107.388,425.619,311394,1,FKBPTagPOI,20-Registered,postRapalog_TPDmut_BIF1/
477.226,107.796,369.430,227919,0,ATG9Cargo,20-Registered,postRapalog_TPDmut_BIF1/
351.167,107.796,243.371,311394,1,ATG9Cargo,20-Registered,postRapalog_TPDmut_BIF1/
349.006,105.052,243.955,157804,0,FKBPTagPOI,01-Registered,postRapalog_TPDwt_BIF1/
159.128,105.052,54.076,216211,1,FKBPTagPOI,01-Registered,postRapalog_TPDwt_BIF1/
280.721,107.361,173.361,157804,0,ATG9Cargo,01-Registered,postRapalog_TPDwt_BIF1/
180.432,107.361,73.071,216211,1,ATG9Cargo,01-Registered,postRapalog_TPDwt_BIF1/
2509.165,106.140,2403.025,65573,0,FKBPTagPOI,02-Registered,postRapalog_TPDwt_BIF1/
559.564,106.140,453.425,136630,1,FKBPTagPOI,02-Registered,postRapalog_TPDwt_BIF1/
688.375,107.781,580.594,65573,0,ATG9Cargo,02-Registered,postRapalog_TPDwt_BIF1/
315.711,107.781,207.930,136630,1,ATG9Cargo,02-Registered,postRapalog_TPDwt_BIF1/
294.258,105.464,188.795,129990,0,FKBPTagPOI,03-Registered,postRapalog_TPDwt_BIF1/
136.402,105.464,30.938,217232,1,FKBPTagPOI,03-Registered,postRapalog_TPDwt_BIF1/
256.261,107.456,148.806,129990,0,ATG9Cargo,03-Registered,postRapalog_TPDwt_BIF1/
165.676,107.456,58.220,217232,1,ATG9Cargo,03-Registered,postRapalog_TPDwt_BIF1/
1067.913,105.464,962.448,192987,0,FKBPTagPOI,04-Registered,postRapalog_TPDwt_BIF1/
251.041,105.464,145.576,320584,1,FKBPTagPOI,04-Registered,postRapalog_TPDwt_BIF1/
397.371,107.708,289.663,192987,0,ATG9Cargo,04-Registered,postRapalog_TPDwt_BIF1/
229.950,107.708,122.241,320584,1,ATG9Cargo,04-Registered,postRapalog_TPDwt_BIF1/
954.942,105.996,848.946,102991,0,FKBPTagPOI,05-Registered,postRapalog_TPDwt_BIF1/
245.441,105.996,139.445,243153,1,FKBPTagPOI,05-Registered,postRapalog_TPDwt_BIF1/
379.771,108.362,271.410,102991,0,ATG9Cargo,05-Registered,postRapalog_TPDwt_BIF1/
204.639,108.362,96.277,243153,1,ATG9Cargo,05-Registered,postRapalog_TPDwt_BIF1/
1023.582,105.437,918.145,215184,0,FKBPTagPOI,06-Registered,postRapalog_TPDwt_BIF1/
242.321,105.437,136.884,314134,1,FKBPTagPOI,06-Registered,postRapalog_TPDwt_BIF1/
374.597,108.421,266.176,215184,0,ATG9Cargo,06-Registered,postRapalog_TPDwt_BIF1/
233.087,108.421,124.666,314134,1,ATG9Cargo,06-Registered,postRapalog_TPDwt_BIF1/
380.064,105.171,274.893,176651,0,FKBPTagPOI,07-Registered,postRapalog_TPDwt_BIF1/
153.047,105.171,47.876,264099,1,FKBPTagPOI,07-Registered,postRapalog_TPDwt_BIF1/
187.044,107.822,79.222,176651,0,ATG9Cargo,07-Registered,postRapalog_TPDwt_BIF1/
147.083,107.822,39.261,264099,1,ATG9Cargo,07-Registered,postRapalog_TPDwt_BIF1/
348.478,105.642,242.835,173801,0,FKBPTagPOI,08-Registered,postRapalog_TPDwt_BIF1/
131.480,105.642,25.838,220094,1,FKBPTagPOI,08-Registered,postRapalog_TPDwt_BIF1/
219.169,108.650,110.518,173801,0,ATG9Cargo,08-Registered,postRapalog_TPDwt_BIF1/
156.034,108.650,47.384,220094,1,ATG9Cargo,08-Registered,postRapalog_TPDwt_BIF1/
1089.044,104.910,984.134,68634,0,FKBPTagPOI,09-Registered,postRapalog_TPDwt_BIF1/
228.108,104.910,123.198,146043,1,FKBPTagPOI,09-Registered,postRapalog_TPDwt_BIF1/
436.057,106.714,329.344,68634,0,ATG9Cargo,09-Registered,postRapalog_TPDwt_BIF1/
254.558,106.714,147.844,146043,1,ATG9Cargo,09-Registered,postRapalog_TPDwt_BIF1/
759.350,105.194,654.156,127130,0,FKBPTagPOI,10-Registered,postRapalog_TPDwt_BIF1/
169.014,105.194,63.820,238259,1,FKBPTagPOI,10-Registered,postRapalog_TPDwt_BIF1/
448.098,107.806,340.292,127130,0,ATG9Cargo,10-Registered,postRapalog_TPDwt_BIF1/
252.100,107.806,144.294,238259,1,ATG9Cargo,10-Registered,postRapalog_TPDwt_BIF1/
1243.530,105.144,1138.386,117135,0,FKBPTagPOI,11-Registered,postRapalog_TPDwt_BIF1/
293.220,105.144,188.076,182864,1,FKBPTagPOI,11-Registered,postRapalog_TPDwt_BIF1/
671.809,107.240,564.569,117135,0,ATG9Cargo,11-Registered,postRapalog_TPDwt_BIF1/
285.386,107.240,178.146,182864,1,ATG9Cargo,11-Registered,postRapalog_TPDwt_BIF1/
771.563,105.047,666.516,131112,0,FKBPTagPOI,12-Registered,postRapalog_TPDwt_BIF1/
254.697,105.047,149.650,198942,1,FKBPTagPOI,12-Registered,postRapalog_TPDwt_BIF1/
211.459,106.948,104.511,131112,0,ATG9Cargo,12-Registered,postRapalog_TPDwt_BIF1/
151.866,106.948,44.918,198942,1,ATG9Cargo,12-Registered,postRapalog_TPDwt_BIF1/
