Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
163.305,107.303,56.002,184736,1,FKBPTagPOI,16-Registered,postRapalog_ATG9_PI4K3b/
1211.356,112.204,1099.152,211542,0,ATG9Cargo,16-Registered,postRapalog_ATG9_PI4K3b/
733.500,112.204,621.296,184736,1,ATG9Cargo,16-Registered,postRapalog_ATG9_PI4K3b/
367.368,105.562,261.806,68073,0,FKBPTagPOI,17-Registered,postRapalog_ATG9_PI4K3b/
136.848,105.562,31.286,125284,1,FKBPTagPOI,17-Registered,postRapalog_ATG9_PI4K3b/
351.899,108.170,243.729,68073,0,ATG9Cargo,17-Registered,postRapalog_ATG9_PI4K3b/
231.305,108.170,123.136,125284,1,ATG9Cargo,17-Registered,postRapalog_ATG9_PI4K3b/
192.189,106.928,85.261,260575,0,FKBPTagPOI,01-Registered,postRapalog_EmptyV_PI4K3b/
139.367,106.928,32.439,326364,1,FKBPTagPOI,01-Registered,postRapalog_EmptyV_PI4K3b/
762.778,115.470,647.308,260575,0,ATG9Cargo,01-Registered,postRapalog_EmptyV_PI4K3b/
486.889,115.470,371.420,326364,1,ATG9Cargo,01-Registered,postRapalog_EmptyV_PI4K3b/
338.066,106.133,231.933,268769,0,FKBPTagPOI,02-Registered,postRapalog_EmptyV_PI4K3b/
168.284,106.133,62.151,339233,1,FKBPTagPOI,02-Registered,postRapalog_EmptyV_PI4K3b/
1055.962,110.860,945.102,268769,0,ATG9Cargo,02-Registered,postRapalog_EmptyV_PI4K3b/
667.955,110.860,557.096,339233,1,ATG9Cargo,02-Registered,postRapalog_EmptyV_PI4K3b/
381.511,107.561,273.950,159361,0,FKBPTagPOI,03-Registered,postRapalog_EmptyV_PI4K3b/
194.654,107.561,87.094,148594,1,FKBPTagPOI,03-Registered,postRapalog_EmptyV_PI4K3b/
1039.425,116.362,923.063,159361,0,ATG9Cargo,03-Registered,postRapalog_EmptyV_PI4K3b/
584.182,116.362,467.820,148594,1,ATG9Cargo,03-Registered,postRapalog_EmptyV_PI4K3b/
594.369,106.842,487.527,181551,0,FKBPTagPOI,04-Registered,postRapalog_EmptyV_PI4K3b/
222.164,106.842,115.322,240142,1,FKBPTagPOI,04-Registered,postRapalog_EmptyV_PI4K3b/
1603.847,112.428,1491.419,181551,0,ATG9Cargo,04-Registered,postRapalog_EmptyV_PI4K3b/
938.097,112.428,825.669,240142,1,ATG9Cargo,04-Registered,postRapalog_EmptyV_PI4K3b/
293.083,106.007,187.076,130407,0,FKBPTagPOI,05-Registered,postRapalog_EmptyV_PI4K3b/
150.947,106.007,44.940,158970,1,FKBPTagPOI,05-Registered,postRapalog_EmptyV_PI4K3b/
2111.969,111.991,1999.978,130407,0,ATG9Cargo,05-Registered,postRapalog_EmptyV_PI4K3b/
1228.768,111.991,1116.777,158970,1,ATG9Cargo,05-Registered,postRapalog_EmptyV_PI4K3b/
506.726,105.696,401.030,51705,0,FKBPTagPOI,06-Registered,postRapalog_EmptyV_PI4K3b/
182.296,105.696,76.600,150559,1,FKBPTagPOI,06-Registered,postRapalog_EmptyV_PI4K3b/
1404.527,110.096,1294.431,51705,0,ATG9Cargo,06-Registered,postRapalog_EmptyV_PI4K3b/
965.610,110.096,855.514,150559,1,ATG9Cargo,06-Registered,postRapalog_EmptyV_PI4K3b/
307.716,105.486,202.230,152208,0,FKBPTagPOI,07-Registered,postRapalog_EmptyV_PI4K3b/
156.177,105.486,50.692,203163,1,FKBPTagPOI,07-Registered,postRapalog_EmptyV_PI4K3b/
711.580,108.644,602.936,152208,0,ATG9Cargo,07-Registered,postRapalog_EmptyV_PI4K3b/
433.039,108.644,324.395,203163,1,ATG9Cargo,07-Registered,postRapalog_EmptyV_PI4K3b/
241.828,104.888,136.940,69204,0,FKBPTagPOI,08-Registered,postRapalog_EmptyV_PI4K3b/
129.686,104.888,24.798,104879,1,FKBPTagPOI,08-Registered,postRapalog_EmptyV_PI4K3b/
1463.666,109.003,1354.663,69204,0,ATG9Cargo,08-Registered,postRapalog_EmptyV_PI4K3b/
1088.542,109.003,979.539,104879,1,ATG9Cargo,08-Registered,postRapalog_EmptyV_PI4K3b/
797.417,105.056,692.362,124188,0,FKBPTagPOI,09-Registered,postRapalog_EmptyV_PI4K3b/
294.830,105.056,189.774,157909,1,FKBPTagPOI,09-Registered,postRapalog_EmptyV_PI4K3b/
415.553,107.590,307.963,124188,0,ATG9Cargo,09-Registered,postRapalog_EmptyV_PI4K3b/
440.227,107.590,332.637,157909,1,ATG9Cargo,09-Registered,postRapalog_EmptyV_PI4K3b/
302.411,105.472,196.939,268084,0,FKBPTagPOI,10-Registered,postRapalog_EmptyV_PI4K3b/
145.325,105.472,39.853,367831,1,FKBPTagPOI,10-Registered,postRapalog_EmptyV_PI4K3b/
1148.185,109.577,1038.608,268084,0,ATG9Cargo,10-Registered,postRapalog_EmptyV_PI4K3b/
562.173,109.577,452.596,367831,1,ATG9Cargo,10-Registered,postRapalog_EmptyV_PI4K3b/
431.527,105.563,325.964,187336,0,FKBPTagPOI,11-Registered,postRapalog_EmptyV_PI4K3b/
238.966,105.563,133.403,291787,1,FKBPTagPOI,11-Registered,postRapalog_EmptyV_PI4K3b/
1076.348,109.818,966.529,187336,0,ATG9Cargo,11-Registered,postRapalog_EmptyV_PI4K3b/
541.250,109.818,431.432,291787,1,ATG9Cargo,11-Registered,postRapalog_EmptyV_PI4K3b/
232.841,105.044,127.797,189898,0,FKBPTagPOI,12-Registered,postRapalog_EmptyV_PI4K3b/
131.421,105.044,26.377,227929,1,FKBPTagPOI,12-Registered,postRapalog_EmptyV_PI4K3b/
985.453,107.561,877.892,189898,0,ATG9Cargo,12-Registered,postRapalog_EmptyV_PI4K3b/
570.924,107.561,463.363,227929,1,ATG9Cargo,12-Registered,postRapalog_EmptyV_PI4K3b/
482.188,105.636,376.552,130021,0,FKBPTagPOI,13-Registered,postRapalog_EmptyV_PI4K3b/
183.012,105.636,77.376,217436,1,FKBPTagPOI,13-Registered,postRapalog_EmptyV_PI4K3b/
846.059,109.213,736.845,130021,0,ATG9Cargo,13-Registered,postRapalog_EmptyV_PI4K3b/
423.267,109.213,314.053,217436,1,ATG9Cargo,13-Registered,postRapalog_EmptyV_PI4K3b/
196.814,106.130,90.684,179790,0,FKBPTagPOI,14-Registered,postRapalog_EmptyV_PI4K3b/
155.978,106.130,49.848,213844,1,FKBPTagPOI,14-Registered,postRapalog_EmptyV_PI4K3b/
1512.695,115.164,1397.531,179790,0,ATG9Cargo,14-Registered,postRapalog_EmptyV_PI4K3b/
888.303,115.164,773.139,213844,1,ATG9Cargo,14-Registered,postRapalog_EmptyV_PI4K3b/
220.604,107.730,112.874,285108,0,FKBPTagPOI,15-Registered,postRapalog_EmptyV_PI4K3b/
168.355,107.730,60.625,306623,1,FKBPTagPOI,15-Registered,postRapalog_EmptyV_PI4K3b/
707.171,115.441,591.730,285108,0,ATG9Cargo,15-Registered,postRapalog_EmptyV_PI4K3b/
579.684,115.441,464.243,306623,1,ATG9Cargo,15-Registered,postRapalog_EmptyV_PI4K3b/
817.830,107.182,710.648,203314,0,FKBPTagPOI,16-Registered,postRapalog_EmptyV_PI4K3b/
345.252,107.182,238.070,230877,1,FKBPTagPOI,16-Registered,postRapalog_EmptyV_PI4K3b/
2736.808,117.269,2619.539,203314,0,ATG9Cargo,16-Registered,postRapalog_EmptyV_PI4K3b/
1554.823,117.269,1437.554,230877,1,ATG9Cargo,16-Registered,postRapalog_EmptyV_PI4K3b/
226.574,107.139,119.434,237062,0,FKBPTagPOI,17-Registered,postRapalog_EmptyV_PI4K3b/
144.877,107.139,37.738,317817,1,FKBPTagPOI,17-Registered,postRapalog_EmptyV_PI4K3b/
661.924,113.816,548.108,237062,0,ATG9Cargo,17-Registered,postRapalog_EmptyV_PI4K3b/
425.233,113.816,311.417,317817,1,ATG9Cargo,17-Registered,postRapalog_EmptyV_PI4K3b/
233.974,106.937,127.037,279890,0,FKBPTagPOI,18-Registered,postRapalog_EmptyV_PI4K3b/
148.035,106.937,41.098,356701,1,FKBPTagPOI,18-Registered,postRapalog_EmptyV_PI4K3b/
1681.700,123.250,1558.449,279890,0,ATG9Cargo,18-Registered,postRapalog_EmptyV_PI4K3b/
960.686,123.250,837.436,356701,1,ATG9Cargo,18-Registered,postRapalog_EmptyV_PI4K3b/
251.759,105.149,146.610,205818,0,FKBPTagPOI,19-Registered,postRapalog_EmptyV_PI4K3b/
144.860,105.149,39.711,292333,1,FKBPTagPOI,19-Registered,postRapalog_EmptyV_PI4K3b/
712.277,109.033,603.244,205818,0,ATG9Cargo,19-Registered,postRapalog_EmptyV_PI4K3b/
526.578,109.033,417.545,292333,1,ATG9Cargo,19-Registered,postRapalog_EmptyV_PI4K3b/
466.794,107.930,358.864,283331,0,FKBPTagPOI,01-Registered,postRapalog_TPDmut_PI4K3b/
261.655,107.930,153.725,334572,1,FKBPTagPOI,01-Registered,postRapalog_TPDmut_PI4K3b/
337.023,111.013,226.010,283331,0,ATG9Cargo,01-Registered,postRapalog_TPDmut_PI4K3b/
261.774,111.013,150.760,334572,1,ATG9Cargo,01-Registered,postRapalog_TPDmut_PI4K3b/
1056.863,108.190,948.673,238532,0,FKBPTagPOI,02-Registered,postRapalog_TPDmut_PI4K3b/
394.666,108.190,286.476,296004,1,FKBPTagPOI,02-Registered,postRapalog_TPDmut_PI4K3b/
450.102,112.996,337.106,238532,0,ATG9Cargo,02-Registered,postRapalog_TPDmut_PI4K3b/
294.009,112.996,181.013,296004,1,ATG9Cargo,02-Registered,postRapalog_TPDmut_PI4K3b/
415.564,109.037,306.527,283208,0,FKBPTagPOI,03-Registered,postRapalog_TPDmut_PI4K3b/
178.810,109.037,69.773,431891,1,FKBPTagPOI,03-Registered,postRapalog_TPDmut_PI4K3b/
397.859,113.366,284.492,283208,0,ATG9Cargo,03-Registered,postRapalog_TPDmut_PI4K3b/
298.308,113.366,184.942,431891,1,ATG9Cargo,03-Registered,postRapalog_TPDmut_PI4K3b/
907.689,107.246,800.442,278861,0,FKBPTagPOI,04-Registered,postRapalog_TPDmut_PI4K3b/
279.766,107.246,172.519,315634,1,FKBPTagPOI,04-Registered,postRapalog_TPDmut_PI4K3b/
613.605,112.109,501.496,278861,0,ATG9Cargo,04-Registered,postRapalog_TPDmut_PI4K3b/
414.488,112.109,302.379,315634,1,ATG9Cargo,04-Registered,postRapalog_TPDmut_PI4K3b/
746.055,109.022,637.032,270341,0,FKBPTagPOI,05-Registered,postRapalog_TPDmut_PI4K3b/
269.963,109.022,160.941,351858,1,FKBPTagPOI,05-Registered,postRapalog_TPDmut_PI4K3b/
685.844,115.013,570.831,270341,0,ATG9Cargo,05-Registered,postRapalog_TPDmut_PI4K3b/
502.831,115.013,387.817,351858,1,ATG9Cargo,05-Registered,postRapalog_TPDmut_PI4K3b/
384.025,105.541,278.485,239856,0,FKBPTagPOI,06-Registered,postRapalog_TPDmut_PI4K3b/
173.194,105.541,67.653,329555,1,FKBPTagPOI,06-Registered,postRapalog_TPDmut_PI4K3b/
275.867,110.632,165.235,239856,0,ATG9Cargo,06-Registered,postRapalog_TPDmut_PI4K3b/
199.238,110.632,88.606,329555,1,ATG9Cargo,06-Registered,postRapalog_TPDmut_PI4K3b/
573.973,106.171,467.802,212731,0,FKBPTagPOI,07-Registered,postRapalog_TPDmut_PI4K3b/
232.233,106.171,126.062,330687,1,FKBPTagPOI,07-Registered,postRapalog_TPDmut_PI4K3b/
376.552,111.385,265.167,212731,0,ATG9Cargo,07-Registered,postRapalog_TPDmut_PI4K3b/
285.359,111.385,173.974,330687,1,ATG9Cargo,07-Registered,postRapalog_TPDmut_PI4K3b/
299.502,108.372,191.130,319608,0,FKBPTagPOI,08-Registered,postRapalog_TPDmut_PI4K3b/
164.057,108.372,55.685,380511,1,FKBPTagPOI,08-Registered,postRapalog_TPDmut_PI4K3b/
258.108,112.217,145.892,319608,0,ATG9Cargo,08-Registered,postRapalog_TPDmut_PI4K3b/
182.010,112.217,69.793,380511,1,ATG9Cargo,08-Registered,postRapalog_TPDmut_PI4K3b/
423.457,106.077,317.380,337779,0,FKBPTagPOI,09-Registered,postRapalog_TPDmut_PI4K3b/
208.219,106.077,102.143,314151,1,FKBPTagPOI,09-Registered,postRapalog_TPDmut_PI4K3b/
414.503,108.492,306.011,337779,0,ATG9Cargo,09-Registered,postRapalog_TPDmut_PI4K3b/
299.634,108.492,191.142,314151,1,ATG9Cargo,09-Registered,postRapalog_TPDmut_PI4K3b/
927.307,107.119,820.188,163295,0,FKBPTagPOI,10-Registered,postRapalog_TPDmut_PI4K3b/
254.987,107.119,147.868,240336,1,FKBPTagPOI,10-Registered,postRapalog_TPDmut_PI4K3b/
568.366,111.791,456.575,163295,0,ATG9Cargo,10-Registered,postRapalog_TPDmut_PI4K3b/
375.550,111.791,263.759,240336,1,ATG9Cargo,10-Registered,postRapalog_TPDmut_PI4K3b/
358.462,107.100,251.362,225815,0,FKBPTagPOI,11-Registered,postRapalog_TPDmut_PI4K3b/
165.619,107.100,58.519,317147,1,FKBPTagPOI,11-Registered,postRapalog_TPDmut_PI4K3b/
336.894,110.301,226.593,225815,0,ATG9Cargo,11-Registered,postRapalog_TPDmut_PI4K3b/
224.124,110.301,113.823,317147,1,ATG9Cargo,11-Registered,postRapalog_TPDmut_PI4K3b/
364.948,106.884,258.064,171829,0,FKBPTagPOI,12-Registered,postRapalog_TPDmut_PI4K3b/
168.833,106.884,61.949,263200,1,FKBPTagPOI,12-Registered,postRapalog_TPDmut_PI4K3b/
397.022,110.410,286.612,171829,0,ATG9Cargo,12-Registered,postRapalog_TPDmut_PI4K3b/
240.446,110.410,130.036,263200,1,ATG9Cargo,12-Registered,postRapalog_TPDmut_PI4K3b/
641.614,106.312,535.302,204304,0,FKBPTagPOI,13-Registered,postRapalog_TPDmut_PI4K3b/
209.619,106.312,103.307,220934,1,FKBPTagPOI,13-Registered,postRapalog_TPDmut_PI4K3b/
385.345,109.082,276.263,204304,0,ATG9Cargo,13-Registered,postRapalog_TPDmut_PI4K3b/
278.977,109.082,169.895,220934,1,ATG9Cargo,13-Registered,postRapalog_TPDmut_PI4K3b/
1261.014,110.609,1150.404,189097,0,FKBPTagPOI,14-Registered,postRapalog_TPDmut_PI4K3b/
420.959,110.609,310.350,252887,1,FKBPTagPOI,14-Registered,postRapalog_TPDmut_PI4K3b/
999.501,113.667,885.834,189097,0,ATG9Cargo,14-Registered,postRapalog_TPDmut_PI4K3b/
608.463,113.667,494.796,252887,1,ATG9Cargo,14-Registered,postRapalog_TPDmut_PI4K3b/
383.482,106.600,276.882,209889,0,FKBPTagPOI,15-Registered,postRapalog_TPDmut_PI4K3b/
174.133,106.600,67.533,270881,1,FKBPTagPOI,15-Registered,postRapalog_TPDmut_PI4K3b/
483.666,110.863,372.803,209889,0,ATG9Cargo,15-Registered,postRapalog_TPDmut_PI4K3b/
316.683,110.863,205.820,270881,1,ATG9Cargo,15-Registered,postRapalog_TPDmut_PI4K3b/
314.918,107.720,207.198,192779,0,FKBPTagPOI,16-Registered,postRapalog_TPDmut_PI4K3b/
167.745,107.720,60.024,257054,1,FKBPTagPOI,16-Registered,postRapalog_TPDmut_PI4K3b/
230.470,110.918,119.552,192779,0,ATG9Cargo,16-Registered,postRapalog_TPDmut_PI4K3b/
184.435,110.918,73.518,257054,1,ATG9Cargo,16-Registered,postRapalog_TPDmut_PI4K3b/
294.062,108.228,185.833,255826,0,FKBPTagPOI,17-Registered,postRapalog_TPDmut_PI4K3b/
174.501,108.228,66.272,274714,1,FKBPTagPOI,17-Registered,postRapalog_TPDmut_PI4K3b/
326.216,111.416,214.800,255826,0,ATG9Cargo,17-Registered,postRapalog_TPDmut_PI4K3b/
264.733,111.416,153.317,274714,1,ATG9Cargo,17-Registered,postRapalog_TPDmut_PI4K3b/
566.483,107.412,459.071,255747,0,FKBPTagPOI,18-Registered,postRapalog_TPDmut_PI4K3b/
247.093,107.412,139.681,306277,1,FKBPTagPOI,18-Registered,postRapalog_TPDmut_PI4K3b/
671.293,111.876,559.417,255747,0,ATG9Cargo,18-Registered,postRapalog_TPDmut_PI4K3b/
413.582,111.876,301.706,306277,1,ATG9Cargo,18-Registered,postRapalog_TPDmut_PI4K3b/
557.124,105.398,451.726,157806,0,FKBPTagPOI,19-Registered,postRapalog_TPDmut_PI4K3b/
255.963,105.398,150.565,184998,1,FKBPTagPOI,19-Registered,postRapalog_TPDmut_PI4K3b/
384.921,109.258,275.663,157806,0,ATG9Cargo,19-Registered,postRapalog_TPDmut_PI4K3b/
337.964,109.258,228.707,184998,1,ATG9Cargo,19-Registered,postRapalog_TPDmut_PI4K3b/
800.070,106.154,693.915,298298,0,FKBPTagPOI,20-Registered,postRapalog_TPDmut_PI4K3b/
416.837,106.154,310.683,388756,1,FKBPTagPOI,20-Registered,postRapalog_TPDmut_PI4K3b/
458.499,112.380,346.119,298298,0,ATG9Cargo,20-Registered,postRapalog_TPDmut_PI4K3b/
309.768,112.380,197.388,388756,1,ATG9Cargo,20-Registered,postRapalog_TPDmut_PI4K3b/
349.234,105.861,243.373,370631,0,FKBPTagPOI,21-Registered,postRapalog_TPDmut_PI4K3b/
175.907,105.861,70.046,364783,1,FKBPTagPOI,21-Registered,postRapalog_TPDmut_PI4K3b/
303.867,110.062,193.806,370631,0,ATG9Cargo,21-Registered,postRapalog_TPDmut_PI4K3b/
237.415,110.062,127.354,364783,1,ATG9Cargo,21-Registered,postRapalog_TPDmut_PI4K3b/
786.596,109.569,677.027,227536,0,FKBPTagPOI,01-Registered,postRapalog_TPDwt_PI4K3b/
213.501,109.569,103.931,427689,1,FKBPTagPOI,01-Registered,postRapalog_TPDwt_PI4K3b/
286.719,110.521,176.197,227536,0,ATG9Cargo,01-Registered,postRapalog_TPDwt_PI4K3b/
230.668,110.521,120.147,427689,1,ATG9Cargo,01-Registered,postRapalog_TPDwt_PI4K3b/
1392.732,109.249,1283.483,292057,0,FKBPTagPOI,02-Registered,postRapalog_TPDwt_PI4K3b/
391.999,109.249,282.750,394867,1,FKBPTagPOI,02-Registered,postRapalog_TPDwt_PI4K3b/
301.231,109.444,191.787,292057,0,ATG9Cargo,02-Registered,postRapalog_TPDwt_PI4K3b/
236.672,109.444,127.227,394867,1,ATG9Cargo,02-Registered,postRapalog_TPDwt_PI4K3b/
3219.588,109.244,3110.344,116777,0,FKBPTagPOI,03-Registered,postRapalog_TPDwt_PI4K3b/
711.490,109.244,602.245,188937,1,FKBPTagPOI,03-Registered,postRapalog_TPDwt_PI4K3b/
829.282,109.051,720.232,116777,0,ATG9Cargo,03-Registered,postRapalog_TPDwt_PI4K3b/
606.119,109.051,497.068,188937,1,ATG9Cargo,03-Registered,postRapalog_TPDwt_PI4K3b/
867.035,107.180,759.855,277959,0,FKBPTagPOI,04-Registered,postRapalog_TPDwt_PI4K3b/
300.534,107.180,193.354,328778,1,FKBPTagPOI,04-Registered,postRapalog_TPDwt_PI4K3b/
290.802,107.455,183.347,277959,0,ATG9Cargo,04-Registered,postRapalog_TPDwt_PI4K3b/
225.582,107.455,118.127,328778,1,ATG9Cargo,04-Registered,postRapalog_TPDwt_PI4K3b/
1922.808,108.695,1814.113,268361,0,FKBPTagPOI,05-Registered,postRapalog_TPDwt_PI4K3b/
412.221,108.695,303.526,429744,1,FKBPTagPOI,05-Registered,postRapalog_TPDwt_PI4K3b/
287.969,111.378,176.590,268361,0,ATG9Cargo,05-Registered,postRapalog_TPDwt_PI4K3b/
242.598,111.378,131.220,429744,1,ATG9Cargo,05-Registered,postRapalog_TPDwt_PI4K3b/
1939.463,108.525,1830.938,147087,0,FKBPTagPOI,06-Registered,postRapalog_TPDwt_PI4K3b/
425.151,108.525,316.626,268034,1,FKBPTagPOI,06-Registered,postRapalog_TPDwt_PI4K3b/
297.898,111.432,186.466,147087,0,ATG9Cargo,06-Registered,postRapalog_TPDwt_PI4K3b/
231.102,111.432,119.671,268034,1,ATG9Cargo,06-Registered,postRapalog_TPDwt_PI4K3b/
794.111,115.818,678.293,334399,0,FKBPTagPOI,07-Registered,postRapalog_TPDwt_PI4K3b/
245.208,115.818,129.390,514665,1,FKBPTagPOI,07-Registered,postRapalog_TPDwt_PI4K3b/
219.055,108.719,110.337,334399,0,ATG9Cargo,07-Registered,postRapalog_TPDwt_PI4K3b/
180.833,108.719,72.114,514665,1,ATG9Cargo,07-Registered,postRapalog_TPDwt_PI4K3b/
1749.934,107.841,1642.093,185891,0,FKBPTagPOI,08-Registered,postRapalog_TPDwt_PI4K3b/
379.202,107.841,271.361,330674,1,FKBPTagPOI,08-Registered,postRapalog_TPDwt_PI4K3b/
373.309,109.639,263.669,185891,0,ATG9Cargo,08-Registered,postRapalog_TPDwt_PI4K3b/
271.305,109.639,161.666,330674,1,ATG9Cargo,08-Registered,postRapalog_TPDwt_PI4K3b/
2319.902,107.020,2212.882,180645,0,FKBPTagPOI,09-Registered,postRapalog_TPDwt_PI4K3b/
530.774,107.020,423.754,271264,1,FKBPTagPOI,09-Registered,postRapalog_TPDwt_PI4K3b/
828.725,108.103,720.621,180645,0,ATG9Cargo,09-Registered,postRapalog_TPDwt_PI4K3b/
556.050,108.103,447.946,271264,1,ATG9Cargo,09-Registered,postRapalog_TPDwt_PI4K3b/
339.424,108.050,231.374,230446,0,FKBPTagPOI,10-Registered,postRapalog_TPDwt_PI4K3b/
