Mean,Area,ROI,Channel,Frame,Filename
157.437,329244,3,TPD54,12,s11_norapalog_xy2-Registered
156.834,327121,3,TPD54,13,s11_norapalog_xy2-Registered
156.321,323225,3,TPD54,14,s11_norapalog_xy2-Registered
156.130,323407,3,TPD54,15,s11_norapalog_xy2-Registered
155.321,321337,3,TPD54,16,s11_norapalog_xy2-Registered
154.936,322690,3,TPD54,17,s11_norapalog_xy2-Registered
155.004,325568,3,TPD54,18,s11_norapalog_xy2-Registered
154.339,323286,3,TPD54,19,s11_norapalog_xy2-Registered
154.166,321651,3,TPD54,20,s11_norapalog_xy2-Registered
153.789,325073,3,TPD54,21,s11_norapalog_xy2-Registered
153.356,325644,3,TPD54,22,s11_norapalog_xy2-Registered
152.295,320145,3,TPD54,23,s11_norapalog_xy2-Registered
151.979,319785,3,TPD54,24,s11_norapalog_xy2-Registered
152.992,323996,3,TPD54,25,s11_norapalog_xy2-Registered
152.945,325761,3,TPD54,26,s11_norapalog_xy2-Registered
151.365,318656,3,TPD54,27,s11_norapalog_xy2-Registered
152.041,324338,3,TPD54,28,s11_norapalog_xy2-Registered
151.239,323720,3,TPD54,29,s11_norapalog_xy2-Registered
151.102,323276,3,TPD54,30,s11_norapalog_xy2-Registered
149.284,316921,3,TPD54,31,s11_norapalog_xy2-Registered
150.857,327348,3,TPD54,32,s11_norapalog_xy2-Registered
149.239,320473,3,TPD54,33,s11_norapalog_xy2-Registered
150.437,325580,3,TPD54,34,s11_norapalog_xy2-Registered
165.695,841869,2,ATG9,1,s11_norapalog_xy2-Registered
166.054,851169,2,ATG9,2,s11_norapalog_xy2-Registered
162.427,837269,2,ATG9,3,s11_norapalog_xy2-Registered
161.874,838380,2,ATG9,4,s11_norapalog_xy2-Registered
162.444,844335,2,ATG9,5,s11_norapalog_xy2-Registered
160.743,840759,2,ATG9,6,s11_norapalog_xy2-Registered
159.201,832035,2,ATG9,7,s11_norapalog_xy2-Registered
159.074,838703,2,ATG9,8,s11_norapalog_xy2-Registered
158.438,842551,2,ATG9,9,s11_norapalog_xy2-Registered
156.814,837257,2,ATG9,10,s11_norapalog_xy2-Registered
156.118,841413,2,ATG9,11,s11_norapalog_xy2-Registered
154.851,828461,2,ATG9,12,s11_norapalog_xy2-Registered
154.585,835239,2,ATG9,13,s11_norapalog_xy2-Registered
154.012,839312,2,ATG9,14,s11_norapalog_xy2-Registered
154.022,845745,2,ATG9,15,s11_norapalog_xy2-Registered
153.170,845483,2,ATG9,16,s11_norapalog_xy2-Registered
152.219,845232,2,ATG9,17,s11_norapalog_xy2-Registered
150.243,829539,2,ATG9,18,s11_norapalog_xy2-Registered
149.936,836950,2,ATG9,19,s11_norapalog_xy2-Registered
149.045,832896,2,ATG9,20,s11_norapalog_xy2-Registered
148.311,828922,2,ATG9,21,s11_norapalog_xy2-Registered
147.626,828944,2,ATG9,22,s11_norapalog_xy2-Registered
148.238,844915,2,ATG9,23,s11_norapalog_xy2-Registered
147.314,844286,2,ATG9,24,s11_norapalog_xy2-Registered
145.823,830468,2,ATG9,25,s11_norapalog_xy2-Registered
144.906,825571,2,ATG9,26,s11_norapalog_xy2-Registered
146.137,849979,2,ATG9,27,s11_norapalog_xy2-Registered
144.278,834738,2,ATG9,28,s11_norapalog_xy2-Registered
143.403,833702,2,ATG9,29,s11_norapalog_xy2-Registered
142.571,832655,2,ATG9,30,s11_norapalog_xy2-Registered
143.741,858277,2,ATG9,31,s11_norapalog_xy2-Registered
140.565,821411,2,ATG9,32,s11_norapalog_xy2-Registered
142.129,850457,2,ATG9,33,s11_norapalog_xy2-Registered
139.056,817959,2,ATG9,34,s11_norapalog_xy2-Registered
238.871,325657,3,ATG9,1,s11_norapalog_xy2-Registered
237.049,322592,3,ATG9,2,s11_norapalog_xy2-Registered
234.519,326518,3,ATG9,3,s11_norapalog_xy2-Registered
232.787,328882,3,ATG9,4,s11_norapalog_xy2-Registered
231.182,326300,3,ATG9,5,s11_norapalog_xy2-Registered
229.675,328067,3,ATG9,6,s11_norapalog_xy2-Registered
228.870,329620,3,ATG9,7,s11_norapalog_xy2-Registered
226.950,327476,3,ATG9,8,s11_norapalog_xy2-Registered
222.279,325582,3,ATG9,9,s11_norapalog_xy2-Registered
218.891,327048,3,ATG9,10,s11_norapalog_xy2-Registered
216.670,324663,3,ATG9,11,s11_norapalog_xy2-Registered
217.009,329244,3,ATG9,12,s11_norapalog_xy2-Registered
215.501,327121,3,ATG9,13,s11_norapalog_xy2-Registered
211.220,323225,3,ATG9,14,s11_norapalog_xy2-Registered
210.463,323407,3,ATG9,15,s11_norapalog_xy2-Registered
207.890,321337,3,ATG9,16,s11_norapalog_xy2-Registered
205.335,322690,3,ATG9,17,s11_norapalog_xy2-Registered
204.633,325568,3,ATG9,18,s11_norapalog_xy2-Registered
202.779,323286,3,ATG9,19,s11_norapalog_xy2-Registered
201.443,321651,3,ATG9,20,s11_norapalog_xy2-Registered
199.392,325073,3,ATG9,21,s11_norapalog_xy2-Registered
197.180,325644,3,ATG9,22,s11_norapalog_xy2-Registered
193.723,320145,3,ATG9,23,s11_norapalog_xy2-Registered
191.573,319785,3,ATG9,24,s11_norapalog_xy2-Registered
192.600,323996,3,ATG9,25,s11_norapalog_xy2-Registered
192.181,325761,3,ATG9,26,s11_norapalog_xy2-Registered
188.186,318656,3,ATG9,27,s11_norapalog_xy2-Registered
188.291,324338,3,ATG9,28,s11_norapalog_xy2-Registered
186.650,323720,3,ATG9,29,s11_norapalog_xy2-Registered
185.453,323276,3,ATG9,30,s11_norapalog_xy2-Registered
181.737,316921,3,ATG9,31,s11_norapalog_xy2-Registered
184.536,327348,3,ATG9,32,s11_norapalog_xy2-Registered
181.137,320473,3,ATG9,33,s11_norapalog_xy2-Registered
182.121,325580,3,ATG9,34,s11_norapalog_xy2-Registered
108.101,2500,0,TPD54,1,s11_norapalog_xy3-Registered
108.205,2500,0,TPD54,2,s11_norapalog_xy3-Registered
108.173,2500,0,TPD54,3,s11_norapalog_xy3-Registered
108.107,2500,0,TPD54,4,s11_norapalog_xy3-Registered
107.761,2500,0,TPD54,5,s11_norapalog_xy3-Registered
107.931,2500,0,TPD54,6,s11_norapalog_xy3-Registered
107.928,2500,0,TPD54,7,s11_norapalog_xy3-Registered
108.032,2500,0,TPD54,8,s11_norapalog_xy3-Registered
107.952,2500,0,TPD54,9,s11_norapalog_xy3-Registered
107.613,2500,0,TPD54,10,s11_norapalog_xy3-Registered
107.669,2500,0,TPD54,11,s11_norapalog_xy3-Registered
108.060,2500,0,TPD54,12,s11_norapalog_xy3-Registered
113.806,2500,0,TPD54,13,s11_norapalog_xy3-Registered
110.183,2500,0,TPD54,14,s11_norapalog_xy3-Registered
111.224,2500,0,TPD54,15,s11_norapalog_xy3-Registered
111.973,2500,0,TPD54,16,s11_norapalog_xy3-Registered
107.914,2500,0,TPD54,17,s11_norapalog_xy3-Registered
107.463,2500,0,TPD54,18,s11_norapalog_xy3-Registered
107.491,2500,0,TPD54,19,s11_norapalog_xy3-Registered
107.443,2500,0,TPD54,20,s11_norapalog_xy3-Registered
107.454,2500,0,TPD54,21,s11_norapalog_xy3-Registered
107.491,2500,0,TPD54,22,s11_norapalog_xy3-Registered
107.396,2500,0,TPD54,23,s11_norapalog_xy3-Registered
107.302,2500,0,TPD54,24,s11_norapalog_xy3-Registered
107.252,2500,0,TPD54,25,s11_norapalog_xy3-Registered
107.498,2500,0,TPD54,26,s11_norapalog_xy3-Registered
107.420,2500,0,TPD54,27,s11_norapalog_xy3-Registered
107.318,2500,0,TPD54,28,s11_norapalog_xy3-Registered
107.128,2500,0,TPD54,29,s11_norapalog_xy3-Registered
107.048,2500,0,TPD54,30,s11_norapalog_xy3-Registered
107.018,2500,0,TPD54,31,s11_norapalog_xy3-Registered
106.998,2500,0,TPD54,32,s11_norapalog_xy3-Registered
107.162,2500,0,TPD54,33,s11_norapalog_xy3-Registered
107.072,2500,0,TPD54,34,s11_norapalog_xy3-Registered
165.253,391189,1,TPD54,1,s11_norapalog_xy3-Registered
164.589,391189,1,TPD54,2,s11_norapalog_xy3-Registered
164.084,391189,1,TPD54,3,s11_norapalog_xy3-Registered
163.535,391189,1,TPD54,4,s11_norapalog_xy3-Registered
163.281,391189,1,TPD54,5,s11_norapalog_xy3-Registered
162.740,391189,1,TPD54,6,s11_norapalog_xy3-Registered
162.184,391189,1,TPD54,7,s11_norapalog_xy3-Registered
161.965,391189,1,TPD54,8,s11_norapalog_xy3-Registered
161.198,391189,1,TPD54,9,s11_norapalog_xy3-Registered
160.626,391189,1,TPD54,10,s11_norapalog_xy3-Registered
159.912,391189,1,TPD54,11,s11_norapalog_xy3-Registered
159.749,391189,1,TPD54,12,s11_norapalog_xy3-Registered
159.346,391189,1,TPD54,13,s11_norapalog_xy3-Registered
158.887,391189,1,TPD54,14,s11_norapalog_xy3-Registered
158.450,391189,1,TPD54,15,s11_norapalog_xy3-Registered
157.716,391189,1,TPD54,16,s11_norapalog_xy3-Registered
157.385,391189,1,TPD54,17,s11_norapalog_xy3-Registered
156.735,391189,1,TPD54,18,s11_norapalog_xy3-Registered
156.541,391189,1,TPD54,19,s11_norapalog_xy3-Registered
156.046,391189,1,TPD54,20,s11_norapalog_xy3-Registered
155.518,391189,1,TPD54,21,s11_norapalog_xy3-Registered
155.299,391189,1,TPD54,22,s11_norapalog_xy3-Registered
154.539,391189,1,TPD54,23,s11_norapalog_xy3-Registered
154.167,391189,1,TPD54,24,s11_norapalog_xy3-Registered
153.811,391189,1,TPD54,25,s11_norapalog_xy3-Registered
153.536,391189,1,TPD54,26,s11_norapalog_xy3-Registered
153.257,391189,1,TPD54,27,s11_norapalog_xy3-Registered
152.763,391189,1,TPD54,28,s11_norapalog_xy3-Registered
152.411,391189,1,TPD54,29,s11_norapalog_xy3-Registered
152.040,391189,1,TPD54,30,s11_norapalog_xy3-Registered
151.527,391189,1,TPD54,31,s11_norapalog_xy3-Registered
151.084,391189,1,TPD54,32,s11_norapalog_xy3-Registered
150.788,391189,1,TPD54,33,s11_norapalog_xy3-Registered
150.474,391189,1,TPD54,34,s11_norapalog_xy3-Registered
111.658,2500,0,ATG9,1,s11_norapalog_xy3-Registered
111.300,2500,0,ATG9,2,s11_norapalog_xy3-Registered
111.533,2500,0,ATG9,3,s11_norapalog_xy3-Registered
111.601,2500,0,ATG9,4,s11_norapalog_xy3-Registered
111.207,2500,0,ATG9,5,s11_norapalog_xy3-Registered
111.515,2500,0,ATG9,6,s11_norapalog_xy3-Registered
111.492,2500,0,ATG9,7,s11_norapalog_xy3-Registered
111.524,2500,0,ATG9,8,s11_norapalog_xy3-Registered
111.349,2500,0,ATG9,9,s11_norapalog_xy3-Registered
111.188,2500,0,ATG9,10,s11_norapalog_xy3-Registered
111.047,2500,0,ATG9,11,s11_norapalog_xy3-Registered
111.247,2500,0,ATG9,12,s11_norapalog_xy3-Registered
112.050,2500,0,ATG9,13,s11_norapalog_xy3-Registered
111.512,2500,0,ATG9,14,s11_norapalog_xy3-Registered
111.872,2500,0,ATG9,15,s11_norapalog_xy3-Registered
111.853,2500,0,ATG9,16,s11_norapalog_xy3-Registered
111.054,2500,0,ATG9,17,s11_norapalog_xy3-Registered
111.042,2500,0,ATG9,18,s11_norapalog_xy3-Registered
110.962,2500,0,ATG9,19,s11_norapalog_xy3-Registered
110.886,2500,0,ATG9,20,s11_norapalog_xy3-Registered
110.788,2500,0,ATG9,21,s11_norapalog_xy3-Registered
110.662,2500,0,ATG9,22,s11_norapalog_xy3-Registered
110.821,2500,0,ATG9,23,s11_norapalog_xy3-Registered
110.867,2500,0,ATG9,24,s11_norapalog_xy3-Registered
110.848,2500,0,ATG9,25,s11_norapalog_xy3-Registered
110.820,2500,0,ATG9,26,s11_norapalog_xy3-Registered
110.942,2500,0,ATG9,27,s11_norapalog_xy3-Registered
110.730,2500,0,ATG9,28,s11_norapalog_xy3-Registered
110.519,2500,0,ATG9,29,s11_norapalog_xy3-Registered
110.612,2500,0,ATG9,30,s11_norapalog_xy3-Registered
110.506,2500,0,ATG9,31,s11_norapalog_xy3-Registered
110.449,2500,0,ATG9,32,s11_norapalog_xy3-Registered
110.663,2500,0,ATG9,33,s11_norapalog_xy3-Registered
110.521,2500,0,ATG9,34,s11_norapalog_xy3-Registered
240.067,391189,1,ATG9,1,s11_norapalog_xy3-Registered
236.934,391189,1,ATG9,2,s11_norapalog_xy3-Registered
234.146,391189,1,ATG9,3,s11_norapalog_xy3-Registered
232.797,391189,1,ATG9,4,s11_norapalog_xy3-Registered
229.715,391189,1,ATG9,5,s11_norapalog_xy3-Registered
228.614,391189,1,ATG9,6,s11_norapalog_xy3-Registered
226.167,391189,1,ATG9,7,s11_norapalog_xy3-Registered
224.577,391189,1,ATG9,8,s11_norapalog_xy3-Registered
221.797,391189,1,ATG9,9,s11_norapalog_xy3-Registered
219.817,391189,1,ATG9,10,s11_norapalog_xy3-Registered
216.898,391189,1,ATG9,11,s11_norapalog_xy3-Registered
215.506,391189,1,ATG9,12,s11_norapalog_xy3-Registered
213.113,391189,1,ATG9,13,s11_norapalog_xy3-Registered
211.382,391189,1,ATG9,14,s11_norapalog_xy3-Registered
209.768,391189,1,ATG9,15,s11_norapalog_xy3-Registered
207.306,391189,1,ATG9,16,s11_norapalog_xy3-Registered
205.148,391189,1,ATG9,17,s11_norapalog_xy3-Registered
203.927,391189,1,ATG9,18,s11_norapalog_xy3-Registered
201.374,391189,1,ATG9,19,s11_norapalog_xy3-Registered
200.388,391189,1,ATG9,20,s11_norapalog_xy3-Registered
198.420,391189,1,ATG9,21,s11_norapalog_xy3-Registered
196.588,391189,1,ATG9,22,s11_norapalog_xy3-Registered
193.352,391189,1,ATG9,23,s11_norapalog_xy3-Registered
192.023,391189,1,ATG9,24,s11_norapalog_xy3-Registered
190.854,391189,1,ATG9,25,s11_norapalog_xy3-Registered
189.496,391189,1,ATG9,26,s11_norapalog_xy3-Registered
188.308,391189,1,ATG9,27,s11_norapalog_xy3-Registered
186.458,391189,1,ATG9,28,s11_norapalog_xy3-Registered
184.565,391189,1,ATG9,29,s11_norapalog_xy3-Registered
182.986,391189,1,ATG9,30,s11_norapalog_xy3-Registered
182.257,391189,1,ATG9,31,s11_norapalog_xy3-Registered
180.538,391189,1,ATG9,32,s11_norapalog_xy3-Registered
179.665,391189,1,ATG9,33,s11_norapalog_xy3-Registered
178.379,391189,1,ATG9,34,s11_norapalog_xy3-Registered
153.993,1167623,2,TPD54,1,s11_norapalog_xy3-Registered
152.595,1126534,2,TPD54,2,s11_norapalog_xy3-Registered
152.938,1160103,2,TPD54,3,s11_norapalog_xy3-Registered
151.766,1122465,2,TPD54,4,s11_norapalog_xy3-Registered
151.477,1128726,2,TPD54,5,s11_norapalog_xy3-Registered
151.328,1131472,2,TPD54,6,s11_norapalog_xy3-Registered
151.073,1152200,2,TPD54,7,s11_norapalog_xy3-Registered
150.632,1145737,2,TPD54,8,s11_norapalog_xy3-Registered
149.729,1112619,2,TPD54,9,s11_norapalog_xy3-Registered
150.352,1174424,2,TPD54,10,s11_norapalog_xy3-Registered
149.534,1161540,2,TPD54,11,s11_norapalog_xy3-Registered
148.775,1125791,2,TPD54,12,s11_norapalog_xy3-Registered
148.427,1108985,2,TPD54,13,s11_norapalog_xy3-Registered
149.099,1172437,2,TPD54,14,s11_norapalog_xy3-Registered
147.920,1140364,2,TPD54,15,s11_norapalog_xy3-Registered
147.049,1121120,2,TPD54,16,s11_norapalog_xy3-Registered
147.213,1134926,2,TPD54,17,s11_norapalog_xy3-Registered
146.754,1137818,2,TPD54,18,s11_norapalog_xy3-Registered
146.204,1108994,2,TPD54,19,s11_norapalog_xy3-Registered
146.634,1149013,2,TPD54,20,s11_norapalog_xy3-Registered
146.076,1135001,2,TPD54,21,s11_norapalog_xy3-Registered
145.535,1110351,2,TPD54,22,s11_norapalog_xy3-Registered
145.834,1144298,2,TPD54,23,s11_norapalog_xy3-Registered
144.895,1105198,2,TPD54,24,s11_norapalog_xy3-Registered
145.696,1159330,2,TPD54,25,s11_norapalog_xy3-Registered
144.943,1129441,2,TPD54,26,s11_norapalog_xy3-Registered
144.942,1142557,2,TPD54,27,s11_norapalog_xy3-Registered
144.675,1141963,2,TPD54,28,s11_norapalog_xy3-Registered
144.206,1135832,2,TPD54,29,s11_norapalog_xy3-Registered
144.293,1155056,2,TPD54,30,s11_norapalog_xy3-Registered
143.806,1147053,2,TPD54,31,s11_norapalog_xy3-Registered
143.035,1121968,2,TPD54,32,s11_norapalog_xy3-Registered
142.845,1121834,2,TPD54,33,s11_norapalog_xy3-Registered
143.259,1147111,2,TPD54,34,s11_norapalog_xy3-Registered
161.564,152872,3,TPD54,1,s11_norapalog_xy3-Registered
163.930,156219,3,TPD54,2,s11_norapalog_xy3-Registered
161.542,151230,3,TPD54,3,s11_norapalog_xy3-Registered
163.440,157607,3,TPD54,4,s11_norapalog_xy3-Registered
162.246,156664,3,TPD54,5,s11_norapalog_xy3-Registered
161.472,156065,3,TPD54,6,s11_norapalog_xy3-Registered
159.292,151030,3,TPD54,7,s11_norapalog_xy3-Registered
159.672,153171,3,TPD54,8,s11_norapalog_xy3-Registered
161.002,158833,3,TPD54,9,s11_norapalog_xy3-Registered
154.070,150443,3,TPD54,10,s11_norapalog_xy3-Registered
155.972,152277,3,TPD54,11,s11_norapalog_xy3-Registered
159.048,156769,3,TPD54,12,s11_norapalog_xy3-Registered
159.286,159999,3,TPD54,13,s11_norapalog_xy3-Registered
152.296,149821,3,TPD54,14,s11_norapalog_xy3-Registered
156.920,153666,3,TPD54,15,s11_norapalog_xy3-Registered
157.717,157131,3,TPD54,16,s11_norapalog_xy3-Registered
155.922,155410,3,TPD54,17,s11_norapalog_xy3-Registered
155.214,153965,3,TPD54,18,s11_norapalog_xy3-Registered
156.965,162071,3,TPD54,19,s11_norapalog_xy3-Registered
153.846,155123,3,TPD54,20,s11_norapalog_xy3-Registered
154.056,156647,3,TPD54,21,s11_norapalog_xy3-Registered
156.100,162335,3,TPD54,22,s11_norapalog_xy3-Registered
152.365,155163,3,TPD54,23,s11_norapalog_xy3-Registered
155.955,157780,3,TPD54,24,s11_norapalog_xy3-Registered
149.319,155440,3,TPD54,25,s11_norapalog_xy3-Registered
152.833,158674,3,TPD54,26,s11_norapalog_xy3-Registered
151.030,153757,3,TPD54,27,s11_norapalog_xy3-Registered
150.560,153536,3,TPD54,28,s11_norapalog_xy3-Registered
150.915,154410,3,TPD54,29,s11_norapalog_xy3-Registered
148.574,154128,3,TPD54,30,s11_norapalog_xy3-Registered
148.959,155162,3,TPD54,31,s11_norapalog_xy3-Registered
150.632,159666,3,TPD54,32,s11_norapalog_xy3-Registered
150.703,158721,3,TPD54,33,s11_norapalog_xy3-Registered
148.015,153308,3,TPD54,34,s11_norapalog_xy3-Registered
139.230,1167623,2,ATG9,1,s11_norapalog_xy3-Registered
133.673,1126534,2,ATG9,2,s11_norapalog_xy3-Registered
136.984,1160103,2,ATG9,3,s11_norapalog_xy3-Registered
132.756,1122465,2,ATG9,4,s11_norapalog_xy3-Registered
132.751,1128726,2,ATG9,5,s11_norapalog_xy3-Registered
132.986,1131472,2,ATG9,6,s11_norapalog_xy3-Registered
134.814,1152200,2,ATG9,7,s11_norapalog_xy3-Registered
133.895,1145737,2,ATG9,8,s11_norapalog_xy3-Registered
130.000,1112619,2,ATG9,9,s11_norapalog_xy3-Registered
136.018,1174424,2,ATG9,10,s11_norapalog_xy3-Registered
134.003,1161540,2,ATG9,11,s11_norapalog_xy3-Registered
130.403,1125791,2,ATG9,12,s11_norapalog_xy3-Registered
128.554,1108985,2,ATG9,13,s11_norapalog_xy3-Registered
134.419,1172437,2,ATG9,14,s11_norapalog_xy3-Registered
130.662,1140364,2,ATG9,15,s11_norapalog_xy3-Registered
128.505,1121120,2,ATG9,16,s11_norapalog_xy3-Registered
129.394,1134926,2,ATG9,17,s11_norapalog_xy3-Registered
129.525,1137818,2,ATG9,18,s11_norapalog_xy3-Registered
126.863,1108994,2,ATG9,19,s11_norapalog_xy3-Registered
129.983,1149013,2,ATG9,20,s11_norapalog_xy3-Registered
128.459,1135001,2,ATG9,21,s11_norapalog_xy3-Registered
126.180,1110351,2,ATG9,22,s11_norapalog_xy3-Registered
128.274,1144298,2,ATG9,23,s11_norapalog_xy3-Registered
125.117,1105198,2,ATG9,24,s11_norapalog_xy3-Registered
129.223,1159330,2,ATG9,25,s11_norapalog_xy3-Registered
126.737,1129441,2,ATG9,26,s11_norapalog_xy3-Registered
127.496,1142557,2,ATG9,27,s11_norapalog_xy3-Registered
127.080,1141963,2,ATG9,28,s11_norapalog_xy3-Registered
126.232,1135832,2,ATG9,29,s11_norapalog_xy3-Registered
127.375,1155056,2,ATG9,30,s11_norapalog_xy3-Registered
126.692,1147053,2,ATG9,31,s11_norapalog_xy3-Registered
124.778,1121968,2,ATG9,32,s11_norapalog_xy3-Registered
124.621,1121834,2,ATG9,33,s11_norapalog_xy3-Registered
126.151,1147111,2,ATG9,34,s11_norapalog_xy3-Registered
233.630,152872,3,ATG9,1,s11_norapalog_xy3-Registered
241.189,156219,3,ATG9,2,s11_norapalog_xy3-Registered
232.192,151230,3,ATG9,3,s11_norapalog_xy3-Registered
236.937,157607,3,ATG9,4,s11_norapalog_xy3-Registered
233.397,156664,3,ATG9,5,s11_norapalog_xy3-Registered
231.377,156065,3,ATG9,6,s11_norapalog_xy3-Registered
223.740,151030,3,ATG9,7,s11_norapalog_xy3-Registered
223.101,153171,3,ATG9,8,s11_norapalog_xy3-Registered
226.892,158833,3,ATG9,9,s11_norapalog_xy3-Registered
206.024,150443,3,ATG9,10,s11_norapalog_xy3-Registered
212.109,152277,3,ATG9,11,s11_norapalog_xy3-Registered
218.896,156769,3,ATG9,12,s11_norapalog_xy3-Registered
217.386,159999,3,ATG9,13,s11_norapalog_xy3-Registered
197.323,149821,3,ATG9,14,s11_norapalog_xy3-Registered
211.055,153666,3,ATG9,15,s11_norapalog_xy3-Registered
211.353,157131,3,ATG9,16,s11_norapalog_xy3-Registered
207.416,155410,3,ATG9,17,s11_norapalog_xy3-Registered
204.882,153965,3,ATG9,18,s11_norapalog_xy3-Registered
205.955,162071,3,ATG9,19,s11_norapalog_xy3-Registered
198.836,155123,3,ATG9,20,s11_norapalog_xy3-Registered
199.740,156647,3,ATG9,21,s11_norapalog_xy3-Registered
201.509,162335,3,ATG9,22,s11_norapalog_xy3-Registered
193.015,155163,3,ATG9,23,s11_norapalog_xy3-Registered
196.869,157780,3,ATG9,24,s11_norapalog_xy3-Registered
184.791,155440,3,ATG9,25,s11_norapalog_xy3-Registered
191.843,158674,3,ATG9,26,s11_norapalog_xy3-Registered
187.489,153757,3,ATG9,27,s11_norapalog_xy3-Registered
186.002,153536,3,ATG9,28,s11_norapalog_xy3-Registered
185.576,154410,3,ATG9,29,s11_norapalog_xy3-Registered
179.127,154128,3,ATG9,30,s11_norapalog_xy3-Registered
179.877,155162,3,ATG9,31,s11_norapalog_xy3-Registered
182.250,159666,3,ATG9,32,s11_norapalog_xy3-Registered
181.668,158721,3,ATG9,33,s11_norapalog_xy3-Registered
176.117,153308,3,ATG9,34,s11_norapalog_xy3-Registered
104.519,2100,0,TPD54,1,s1_norapalog_xy1-Registered
104.497,2100,0,TPD54,2,s1_norapalog_xy1-Registered
104.474,2100,0,TPD54,3,s1_norapalog_xy1-Registered
104.374,2100,0,TPD54,4,s1_norapalog_xy1-Registered
104.508,2100,0,TPD54,5,s1_norapalog_xy1-Registered
104.216,2100,0,TPD54,6,s1_norapalog_xy1-Registered
104.352,2100,0,TPD54,7,s1_norapalog_xy1-Registered
104.251,2100,0,TPD54,8,s1_norapalog_xy1-Registered
104.386,2100,0,TPD54,9,s1_norapalog_xy1-Registered
104.257,2100,0,TPD54,10,s1_norapalog_xy1-Registered
104.101,2100,0,TPD54,11,s1_norapalog_xy1-Registered
104.190,2100,0,TPD54,12,s1_norapalog_xy1-Registered
104.046,2100,0,TPD54,13,s1_norapalog_xy1-Registered
104.099,2100,0,TPD54,14,s1_norapalog_xy1-Registered
104.065,2100,0,TPD54,15,s1_norapalog_xy1-Registered
104.087,2100,0,TPD54,16,s1_norapalog_xy1-Registered
104.102,2100,0,TPD54,17,s1_norapalog_xy1-Registered
104.141,2100,0,TPD54,18,s1_norapalog_xy1-Registered
104.094,2100,0,TPD54,19,s1_norapalog_xy1-Registered
104.083,2100,0,TPD54,20,s1_norapalog_xy1-Registered
104.147,2100,0,TPD54,21,s1_norapalog_xy1-Registered
104.340,2100,0,TPD54,22,s1_norapalog_xy1-Registered
104.184,2100,0,TPD54,23,s1_norapalog_xy1-Registered
104.130,2100,0,TPD54,24,s1_norapalog_xy1-Registered
104.418,2100,0,TPD54,25,s1_norapalog_xy1-Registered
103.988,2100,0,TPD54,26,s1_norapalog_xy1-Registered
104.161,2100,0,TPD54,27,s1_norapalog_xy1-Registered
103.988,2100,0,TPD54,28,s1_norapalog_xy1-Registered
104.093,2100,0,TPD54,29,s1_norapalog_xy1-Registered
104.093,2100,0,TPD54,30,s1_norapalog_xy1-Registered
104.205,2100,0,TPD54,31,s1_norapalog_xy1-Registered
103.844,2100,0,TPD54,32,s1_norapalog_xy1-Registered
103.926,2100,0,TPD54,33,s1_norapalog_xy1-Registered
182.708,1131872,1,TPD54,1,s1_norapalog_xy1-Registered
182.349,1131872,1,TPD54,2,s1_norapalog_xy1-Registered
181.857,1131872,1,TPD54,3,s1_norapalog_xy1-Registered
181.719,1131872,1,TPD54,4,s1_norapalog_xy1-Registered
181.325,1131872,1,TPD54,5,s1_norapalog_xy1-Registered
180.699,1131872,1,TPD54,6,s1_norapalog_xy1-Registered
179.998,1131872,1,TPD54,7,s1_norapalog_xy1-Registered
179.775,1131872,1,TPD54,8,s1_norapalog_xy1-Registered
179.188,1131872,1,TPD54,9,s1_norapalog_xy1-Registered
178.693,1131872,1,TPD54,10,s1_norapalog_xy1-Registered
178.353,1131872,1,TPD54,11,s1_norapalog_xy1-Registered
177.757,1131872,1,TPD54,12,s1_norapalog_xy1-Registered
177.231,1131872,1,TPD54,13,s1_norapalog_xy1-Registered
176.868,1131872,1,TPD54,14,s1_norapalog_xy1-Registered
176.465,1131872,1,TPD54,15,s1_norapalog_xy1-Registered
175.961,1131872,1,TPD54,16,s1_norapalog_xy1-Registered
175.679,1131872,1,TPD54,17,s1_norapalog_xy1-Registered
175.172,1131872,1,TPD54,18,s1_norapalog_xy1-Registered
174.626,1131872,1,TPD54,19,s1_norapalog_xy1-Registered
174.398,1131872,1,TPD54,20,s1_norapalog_xy1-Registered
173.695,1131872,1,TPD54,21,s1_norapalog_xy1-Registered
173.785,1131872,1,TPD54,22,s1_norapalog_xy1-Registered
173.313,1131872,1,TPD54,23,s1_norapalog_xy1-Registered
172.689,1131872,1,TPD54,24,s1_norapalog_xy1-Registered
172.392,1131872,1,TPD54,25,s1_norapalog_xy1-Registered
171.940,1131872,1,TPD54,26,s1_norapalog_xy1-Registered
171.750,1131872,1,TPD54,27,s1_norapalog_xy1-Registered
171.378,1131872,1,TPD54,28,s1_norapalog_xy1-Registered
170.719,1131872,1,TPD54,29,s1_norapalog_xy1-Registered
170.203,1131872,1,TPD54,30,s1_norapalog_xy1-Registered
169.887,1131872,1,TPD54,31,s1_norapalog_xy1-Registered
169.648,1131872,1,TPD54,32,s1_norapalog_xy1-Registered
169.077,1131872,1,TPD54,33,s1_norapalog_xy1-Registered
108.542,2100,0,ATG9,1,s1_norapalog_xy1-Registered
108.485,2100,0,ATG9,2,s1_norapalog_xy1-Registered
108.366,2100,0,ATG9,3,s1_norapalog_xy1-Registered
108.356,2100,0,ATG9,4,s1_norapalog_xy1-Registered
