Mean,Area,ROI,Channel,Frame,Filename
110.382,2500,0,ATG9,14,s10_norapalog_xy1-Registered
110.244,2500,0,ATG9,15,s10_norapalog_xy1-Registered
110.268,2500,0,ATG9,16,s10_norapalog_xy1-Registered
110.204,2500,0,ATG9,17,s10_norapalog_xy1-Registered
110.045,2500,0,ATG9,18,s10_norapalog_xy1-Registered
110.198,2500,0,ATG9,19,s10_norapalog_xy1-Registered
110.084,2500,0,ATG9,20,s10_norapalog_xy1-Registered
110.275,2500,0,ATG9,21,s10_norapalog_xy1-Registered
110.121,2500,0,ATG9,22,s10_norapalog_xy1-Registered
109.994,2500,0,ATG9,23,s10_norapalog_xy1-Registered
110.143,2500,0,ATG9,24,s10_norapalog_xy1-Registered
110.024,2500,0,ATG9,25,s10_norapalog_xy1-Registered
110.047,2500,0,ATG9,26,s10_norapalog_xy1-Registered
109.980,2500,0,ATG9,27,s10_norapalog_xy1-Registered
109.900,2500,0,ATG9,28,s10_norapalog_xy1-Registered
110.030,2500,0,ATG9,29,s10_norapalog_xy1-Registered
109.961,2500,0,ATG9,30,s10_norapalog_xy1-Registered
109.869,2500,0,ATG9,31,s10_norapalog_xy1-Registered
109.923,2500,0,ATG9,32,s10_norapalog_xy1-Registered
110.052,2500,0,ATG9,33,s10_norapalog_xy1-Registered
110.004,2500,0,ATG9,34,s10_norapalog_xy1-Registered
110.044,2500,0,ATG9,35,s10_norapalog_xy1-Registered
109.896,2500,0,ATG9,36,s10_norapalog_xy1-Registered
109.906,2500,0,ATG9,37,s10_norapalog_xy1-Registered
192.503,450774,1,ATG9,1,s10_norapalog_xy1-Registered
190.143,450774,1,ATG9,2,s10_norapalog_xy1-Registered
189.004,450774,1,ATG9,3,s10_norapalog_xy1-Registered
187.659,450774,1,ATG9,4,s10_norapalog_xy1-Registered
186.350,450774,1,ATG9,5,s10_norapalog_xy1-Registered
185.330,450774,1,ATG9,6,s10_norapalog_xy1-Registered
183.839,450774,1,ATG9,7,s10_norapalog_xy1-Registered
182.375,450774,1,ATG9,8,s10_norapalog_xy1-Registered
180.554,450774,1,ATG9,9,s10_norapalog_xy1-Registered
179.072,450774,1,ATG9,10,s10_norapalog_xy1-Registered
177.650,450774,1,ATG9,11,s10_norapalog_xy1-Registered
176.556,450774,1,ATG9,12,s10_norapalog_xy1-Registered
176.103,450774,1,ATG9,13,s10_norapalog_xy1-Registered
174.997,450774,1,ATG9,14,s10_norapalog_xy1-Registered
173.218,450774,1,ATG9,15,s10_norapalog_xy1-Registered
172.337,450774,1,ATG9,16,s10_norapalog_xy1-Registered
171.500,450774,1,ATG9,17,s10_norapalog_xy1-Registered
170.792,450774,1,ATG9,18,s10_norapalog_xy1-Registered
169.679,450774,1,ATG9,19,s10_norapalog_xy1-Registered
168.765,450774,1,ATG9,20,s10_norapalog_xy1-Registered
167.797,450774,1,ATG9,21,s10_norapalog_xy1-Registered
166.619,450774,1,ATG9,22,s10_norapalog_xy1-Registered
165.382,450774,1,ATG9,23,s10_norapalog_xy1-Registered
164.628,450774,1,ATG9,24,s10_norapalog_xy1-Registered
163.514,450774,1,ATG9,25,s10_norapalog_xy1-Registered
162.655,450774,1,ATG9,26,s10_norapalog_xy1-Registered
161.918,450774,1,ATG9,27,s10_norapalog_xy1-Registered
161.250,450774,1,ATG9,28,s10_norapalog_xy1-Registered
159.928,450774,1,ATG9,29,s10_norapalog_xy1-Registered
158.770,450774,1,ATG9,30,s10_norapalog_xy1-Registered
158.088,450774,1,ATG9,31,s10_norapalog_xy1-Registered
157.551,450774,1,ATG9,32,s10_norapalog_xy1-Registered
156.891,450774,1,ATG9,33,s10_norapalog_xy1-Registered
155.830,450774,1,ATG9,34,s10_norapalog_xy1-Registered
155.522,450774,1,ATG9,35,s10_norapalog_xy1-Registered
154.513,450774,1,ATG9,36,s10_norapalog_xy1-Registered
154.117,450774,1,ATG9,37,s10_norapalog_xy1-Registered
141.387,1119190,2,TPD54,1,s10_norapalog_xy1-Registered
140.597,1117080,2,TPD54,2,s10_norapalog_xy1-Registered
140.412,1120634,2,TPD54,3,s10_norapalog_xy1-Registered
140.071,1128743,2,TPD54,4,s10_norapalog_xy1-Registered
139.710,1122684,2,TPD54,5,s10_norapalog_xy1-Registered
139.795,1128375,2,TPD54,6,s10_norapalog_xy1-Registered
139.681,1138490,2,TPD54,7,s10_norapalog_xy1-Registered
139.320,1127597,2,TPD54,8,s10_norapalog_xy1-Registered
138.932,1118307,2,TPD54,9,s10_norapalog_xy1-Registered
138.732,1121306,2,TPD54,10,s10_norapalog_xy1-Registered
138.432,1118511,2,TPD54,11,s10_norapalog_xy1-Registered
138.344,1129632,2,TPD54,12,s10_norapalog_xy1-Registered
138.302,1140153,2,TPD54,13,s10_norapalog_xy1-Registered
137.970,1116839,2,TPD54,14,s10_norapalog_xy1-Registered
137.674,1113791,2,TPD54,15,s10_norapalog_xy1-Registered
137.446,1107732,2,TPD54,16,s10_norapalog_xy1-Registered
137.328,1118915,2,TPD54,17,s10_norapalog_xy1-Registered
137.413,1131696,2,TPD54,18,s10_norapalog_xy1-Registered
136.971,1112406,2,TPD54,19,s10_norapalog_xy1-Registered
136.806,1116706,2,TPD54,20,s10_norapalog_xy1-Registered
136.555,1120544,2,TPD54,21,s10_norapalog_xy1-Registered
136.300,1108491,2,TPD54,22,s10_norapalog_xy1-Registered
136.069,1118599,2,TPD54,23,s10_norapalog_xy1-Registered
135.743,1111856,2,TPD54,24,s10_norapalog_xy1-Registered
135.462,1102996,2,TPD54,25,s10_norapalog_xy1-Registered
135.372,1119680,2,TPD54,26,s10_norapalog_xy1-Registered
135.250,1115452,2,TPD54,27,s10_norapalog_xy1-Registered
135.084,1125090,2,TPD54,28,s10_norapalog_xy1-Registered
134.690,1118617,2,TPD54,29,s10_norapalog_xy1-Registered
134.358,1114804,2,TPD54,30,s10_norapalog_xy1-Registered
134.319,1124481,2,TPD54,31,s10_norapalog_xy1-Registered
134.069,1117249,2,TPD54,32,s10_norapalog_xy1-Registered
133.927,1116533,2,TPD54,33,s10_norapalog_xy1-Registered
133.758,1126562,2,TPD54,34,s10_norapalog_xy1-Registered
133.651,1118880,2,TPD54,35,s10_norapalog_xy1-Registered
133.455,1118653,2,TPD54,36,s10_norapalog_xy1-Registered
133.317,1124605,2,TPD54,37,s10_norapalog_xy1-Registered
145.973,174777,3,TPD54,1,s10_norapalog_xy1-Registered
144.768,177833,3,TPD54,2,s10_norapalog_xy1-Registered
144.541,174953,3,TPD54,3,s10_norapalog_xy1-Registered
143.602,171181,3,TPD54,4,s10_norapalog_xy1-Registered
143.563,174959,3,TPD54,5,s10_norapalog_xy1-Registered
143.477,171332,3,TPD54,6,s10_norapalog_xy1-Registered
142.096,166747,3,TPD54,7,s10_norapalog_xy1-Registered
142.570,172042,3,TPD54,8,s10_norapalog_xy1-Registered
142.580,177671,3,TPD54,9,s10_norapalog_xy1-Registered
142.348,174696,3,TPD54,10,s10_norapalog_xy1-Registered
142.015,175963,3,TPD54,11,s10_norapalog_xy1-Registered
141.496,169765,3,TPD54,12,s10_norapalog_xy1-Registered
140.695,165914,3,TPD54,13,s10_norapalog_xy1-Registered
141.767,177103,3,TPD54,14,s10_norapalog_xy1-Registered
141.314,178218,3,TPD54,15,s10_norapalog_xy1-Registered
141.611,180901,3,TPD54,16,s10_norapalog_xy1-Registered
141.112,174806,3,TPD54,17,s10_norapalog_xy1-Registered
140.151,169660,3,TPD54,18,s10_norapalog_xy1-Registered
140.577,179992,3,TPD54,19,s10_norapalog_xy1-Registered
140.237,177363,3,TPD54,20,s10_norapalog_xy1-Registered
139.996,176403,3,TPD54,21,s10_norapalog_xy1-Registered
139.803,181825,3,TPD54,22,s10_norapalog_xy1-Registered
139.038,174529,3,TPD54,23,s10_norapalog_xy1-Registered
139.398,178515,3,TPD54,24,s10_norapalog_xy1-Registered
139.335,182064,3,TPD54,25,s10_norapalog_xy1-Registered
138.486,174381,3,TPD54,26,s10_norapalog_xy1-Registered
138.436,177766,3,TPD54,27,s10_norapalog_xy1-Registered
137.530,174228,3,TPD54,28,s10_norapalog_xy1-Registered
137.361,178034,3,TPD54,29,s10_norapalog_xy1-Registered
137.158,178143,3,TPD54,30,s10_norapalog_xy1-Registered
136.536,174292,3,TPD54,31,s10_norapalog_xy1-Registered
136.897,176184,3,TPD54,32,s10_norapalog_xy1-Registered
137.071,176863,3,TPD54,33,s10_norapalog_xy1-Registered
135.815,173396,3,TPD54,34,s10_norapalog_xy1-Registered
135.966,176010,3,TPD54,35,s10_norapalog_xy1-Registered
135.939,175942,3,TPD54,36,s10_norapalog_xy1-Registered
135.365,174969,3,TPD54,37,s10_norapalog_xy1-Registered
146.020,1119190,2,ATG9,1,s10_norapalog_xy1-Registered
144.653,1117080,2,ATG9,2,s10_norapalog_xy1-Registered
144.383,1120634,2,ATG9,3,s10_norapalog_xy1-Registered
144.253,1128743,2,ATG9,4,s10_norapalog_xy1-Registered
143.432,1122684,2,ATG9,5,s10_norapalog_xy1-Registered
143.327,1128375,2,ATG9,6,s10_norapalog_xy1-Registered
143.300,1138490,2,ATG9,7,s10_norapalog_xy1-Registered
142.077,1127597,2,ATG9,8,s10_norapalog_xy1-Registered
140.761,1118307,2,ATG9,9,s10_norapalog_xy1-Registered
140.308,1121306,2,ATG9,10,s10_norapalog_xy1-Registered
139.661,1118511,2,ATG9,11,s10_norapalog_xy1-Registered
139.771,1129632,2,ATG9,12,s10_norapalog_xy1-Registered
139.986,1140153,2,ATG9,13,s10_norapalog_xy1-Registered
138.448,1116839,2,ATG9,14,s10_norapalog_xy1-Registered
137.719,1113791,2,ATG9,15,s10_norapalog_xy1-Registered
136.832,1107732,2,ATG9,16,s10_norapalog_xy1-Registered
137.068,1118915,2,ATG9,17,s10_norapalog_xy1-Registered
137.229,1131696,2,ATG9,18,s10_norapalog_xy1-Registered
136.015,1112406,2,ATG9,19,s10_norapalog_xy1-Registered
135.701,1116706,2,ATG9,20,s10_norapalog_xy1-Registered
135.488,1120544,2,ATG9,21,s10_norapalog_xy1-Registered
134.438,1108491,2,ATG9,22,s10_norapalog_xy1-Registered
134.441,1118599,2,ATG9,23,s10_norapalog_xy1-Registered
133.901,1111856,2,ATG9,24,s10_norapalog_xy1-Registered
133.034,1102996,2,ATG9,25,s10_norapalog_xy1-Registered
133.507,1119680,2,ATG9,26,s10_norapalog_xy1-Registered
132.924,1115452,2,ATG9,27,s10_norapalog_xy1-Registered
133.033,1125090,2,ATG9,28,s10_norapalog_xy1-Registered
132.210,1118617,2,ATG9,29,s10_norapalog_xy1-Registered
131.602,1114804,2,ATG9,30,s10_norapalog_xy1-Registered
131.672,1124481,2,ATG9,31,s10_norapalog_xy1-Registered
131.192,1117249,2,ATG9,32,s10_norapalog_xy1-Registered
130.767,1116533,2,ATG9,33,s10_norapalog_xy1-Registered
130.819,1126562,2,ATG9,34,s10_norapalog_xy1-Registered
130.363,1118880,2,ATG9,35,s10_norapalog_xy1-Registered
130.065,1118653,2,ATG9,36,s10_norapalog_xy1-Registered
129.957,1124605,2,ATG9,37,s10_norapalog_xy1-Registered
192.596,174777,3,ATG9,1,s10_norapalog_xy1-Registered
190.463,177833,3,ATG9,2,s10_norapalog_xy1-Registered
189.485,174953,3,ATG9,3,s10_norapalog_xy1-Registered
187.420,171181,3,ATG9,4,s10_norapalog_xy1-Registered
186.197,174959,3,ATG9,5,s10_norapalog_xy1-Registered
183.913,171332,3,ATG9,6,s10_norapalog_xy1-Registered
181.046,166747,3,ATG9,7,s10_norapalog_xy1-Registered
181.018,172042,3,ATG9,8,s10_norapalog_xy1-Registered
180.103,177671,3,ATG9,9,s10_norapalog_xy1-Registered
178.325,174696,3,ATG9,10,s10_norapalog_xy1-Registered
176.670,175963,3,ATG9,11,s10_norapalog_xy1-Registered
174.255,169765,3,ATG9,12,s10_norapalog_xy1-Registered
172.505,165914,3,ATG9,13,s10_norapalog_xy1-Registered
174.361,177103,3,ATG9,14,s10_norapalog_xy1-Registered
172.555,178218,3,ATG9,15,s10_norapalog_xy1-Registered
172.679,180901,3,ATG9,16,s10_norapalog_xy1-Registered
171.281,174806,3,ATG9,17,s10_norapalog_xy1-Registered
168.859,169660,3,ATG9,18,s10_norapalog_xy1-Registered
169.513,179992,3,ATG9,19,s10_norapalog_xy1-Registered
168.470,177363,3,ATG9,20,s10_norapalog_xy1-Registered
167.205,176403,3,ATG9,21,s10_norapalog_xy1-Registered
167.479,181825,3,ATG9,22,s10_norapalog_xy1-Registered
164.901,174529,3,ATG9,23,s10_norapalog_xy1-Registered
164.738,178515,3,ATG9,24,s10_norapalog_xy1-Registered
164.297,182064,3,ATG9,25,s10_norapalog_xy1-Registered
161.510,174381,3,ATG9,26,s10_norapalog_xy1-Registered
160.764,177766,3,ATG9,27,s10_norapalog_xy1-Registered
159.265,174228,3,ATG9,28,s10_norapalog_xy1-Registered
158.590,178034,3,ATG9,29,s10_norapalog_xy1-Registered
157.515,178143,3,ATG9,30,s10_norapalog_xy1-Registered
156.156,174292,3,ATG9,31,s10_norapalog_xy1-Registered
156.299,176184,3,ATG9,32,s10_norapalog_xy1-Registered
156.359,176863,3,ATG9,33,s10_norapalog_xy1-Registered
153.764,173396,3,ATG9,34,s10_norapalog_xy1-Registered
154.130,176010,3,ATG9,35,s10_norapalog_xy1-Registered
153.219,175942,3,ATG9,36,s10_norapalog_xy1-Registered
152.242,174969,3,ATG9,37,s10_norapalog_xy1-Registered
105.200,2500,0,TPD54,1,s10_norapalog_xy2-Registered
105.062,2500,0,TPD54,2,s10_norapalog_xy2-Registered
104.958,2500,0,TPD54,3,s10_norapalog_xy2-Registered
105.120,2500,0,TPD54,4,s10_norapalog_xy2-Registered
104.972,2500,0,TPD54,5,s10_norapalog_xy2-Registered
104.956,2500,0,TPD54,6,s10_norapalog_xy2-Registered
105.103,2500,0,TPD54,7,s10_norapalog_xy2-Registered
105.034,2500,0,TPD54,8,s10_norapalog_xy2-Registered
104.780,2500,0,TPD54,9,s10_norapalog_xy2-Registered
105.029,2500,0,TPD54,10,s10_norapalog_xy2-Registered
105.022,2500,0,TPD54,11,s10_norapalog_xy2-Registered
104.970,2500,0,TPD54,12,s10_norapalog_xy2-Registered
104.894,2500,0,TPD54,13,s10_norapalog_xy2-Registered
105.000,2500,0,TPD54,14,s10_norapalog_xy2-Registered
104.948,2500,0,TPD54,15,s10_norapalog_xy2-Registered
104.822,2500,0,TPD54,16,s10_norapalog_xy2-Registered
104.835,2500,0,TPD54,17,s10_norapalog_xy2-Registered
104.745,2500,0,TPD54,18,s10_norapalog_xy2-Registered
105.025,2500,0,TPD54,19,s10_norapalog_xy2-Registered
104.856,2500,0,TPD54,20,s10_norapalog_xy2-Registered
104.593,2500,0,TPD54,21,s10_norapalog_xy2-Registered
104.697,2500,0,TPD54,22,s10_norapalog_xy2-Registered
104.900,2500,0,TPD54,23,s10_norapalog_xy2-Registered
104.740,2500,0,TPD54,24,s10_norapalog_xy2-Registered
104.681,2500,0,TPD54,25,s10_norapalog_xy2-Registered
104.672,2500,0,TPD54,26,s10_norapalog_xy2-Registered
104.786,2500,0,TPD54,27,s10_norapalog_xy2-Registered
104.587,2500,0,TPD54,28,s10_norapalog_xy2-Registered
104.412,2500,0,TPD54,29,s10_norapalog_xy2-Registered
104.506,2500,0,TPD54,30,s10_norapalog_xy2-Registered
104.534,2500,0,TPD54,31,s10_norapalog_xy2-Registered
104.534,2500,0,TPD54,32,s10_norapalog_xy2-Registered
104.656,2500,0,TPD54,33,s10_norapalog_xy2-Registered
104.589,2500,0,TPD54,34,s10_norapalog_xy2-Registered
104.498,2500,0,TPD54,35,s10_norapalog_xy2-Registered
104.653,2500,0,TPD54,36,s10_norapalog_xy2-Registered
104.632,2500,0,TPD54,37,s10_norapalog_xy2-Registered
172.154,263581,1,TPD54,1,s10_norapalog_xy2-Registered
171.536,263581,1,TPD54,2,s10_norapalog_xy2-Registered
170.696,263581,1,TPD54,3,s10_norapalog_xy2-Registered
170.383,263581,1,TPD54,4,s10_norapalog_xy2-Registered
169.979,263581,1,TPD54,5,s10_norapalog_xy2-Registered
169.162,263581,1,TPD54,6,s10_norapalog_xy2-Registered
168.717,263581,1,TPD54,7,s10_norapalog_xy2-Registered
168.574,263581,1,TPD54,8,s10_norapalog_xy2-Registered
168.315,263581,1,TPD54,9,s10_norapalog_xy2-Registered
168.077,263581,1,TPD54,10,s10_norapalog_xy2-Registered
167.741,263581,1,TPD54,11,s10_norapalog_xy2-Registered
167.602,263581,1,TPD54,12,s10_norapalog_xy2-Registered
167.533,263581,1,TPD54,13,s10_norapalog_xy2-Registered
166.993,263581,1,TPD54,14,s10_norapalog_xy2-Registered
166.602,263581,1,TPD54,15,s10_norapalog_xy2-Registered
166.290,263581,1,TPD54,16,s10_norapalog_xy2-Registered
165.922,263581,1,TPD54,17,s10_norapalog_xy2-Registered
165.414,263581,1,TPD54,18,s10_norapalog_xy2-Registered
164.929,263581,1,TPD54,19,s10_norapalog_xy2-Registered
164.301,263581,1,TPD54,20,s10_norapalog_xy2-Registered
163.838,263581,1,TPD54,21,s10_norapalog_xy2-Registered
163.480,263581,1,TPD54,22,s10_norapalog_xy2-Registered
162.948,263581,1,TPD54,23,s10_norapalog_xy2-Registered
162.646,263581,1,TPD54,24,s10_norapalog_xy2-Registered
162.467,263581,1,TPD54,25,s10_norapalog_xy2-Registered
161.925,263581,1,TPD54,26,s10_norapalog_xy2-Registered
161.402,263581,1,TPD54,27,s10_norapalog_xy2-Registered
160.808,263581,1,TPD54,28,s10_norapalog_xy2-Registered
160.419,263581,1,TPD54,29,s10_norapalog_xy2-Registered
160.056,263581,1,TPD54,30,s10_norapalog_xy2-Registered
159.656,263581,1,TPD54,31,s10_norapalog_xy2-Registered
159.080,263581,1,TPD54,32,s10_norapalog_xy2-Registered
158.714,263581,1,TPD54,33,s10_norapalog_xy2-Registered
158.205,263581,1,TPD54,34,s10_norapalog_xy2-Registered
158.163,263581,1,TPD54,35,s10_norapalog_xy2-Registered
157.690,263581,1,TPD54,36,s10_norapalog_xy2-Registered
157.520,263581,1,TPD54,37,s10_norapalog_xy2-Registered
109.599,2500,0,ATG9,1,s10_norapalog_xy2-Registered
109.522,2500,0,ATG9,2,s10_norapalog_xy2-Registered
109.333,2500,0,ATG9,3,s10_norapalog_xy2-Registered
109.599,2500,0,ATG9,4,s10_norapalog_xy2-Registered
109.377,2500,0,ATG9,5,s10_norapalog_xy2-Registered
109.465,2500,0,ATG9,6,s10_norapalog_xy2-Registered
109.491,2500,0,ATG9,7,s10_norapalog_xy2-Registered
109.414,2500,0,ATG9,8,s10_norapalog_xy2-Registered
109.439,2500,0,ATG9,9,s10_norapalog_xy2-Registered
109.321,2500,0,ATG9,10,s10_norapalog_xy2-Registered
109.456,2500,0,ATG9,11,s10_norapalog_xy2-Registered
109.630,2500,0,ATG9,12,s10_norapalog_xy2-Registered
109.458,2500,0,ATG9,13,s10_norapalog_xy2-Registered
109.474,2500,0,ATG9,14,s10_norapalog_xy2-Registered
109.312,2500,0,ATG9,15,s10_norapalog_xy2-Registered
109.272,2500,0,ATG9,16,s10_norapalog_xy2-Registered
109.426,2500,0,ATG9,17,s10_norapalog_xy2-Registered
109.443,2500,0,ATG9,18,s10_norapalog_xy2-Registered
109.320,2500,0,ATG9,19,s10_norapalog_xy2-Registered
109.258,2500,0,ATG9,20,s10_norapalog_xy2-Registered
109.264,2500,0,ATG9,21,s10_norapalog_xy2-Registered
109.184,2500,0,ATG9,22,s10_norapalog_xy2-Registered
109.290,2500,0,ATG9,23,s10_norapalog_xy2-Registered
109.209,2500,0,ATG9,24,s10_norapalog_xy2-Registered
109.162,2500,0,ATG9,25,s10_norapalog_xy2-Registered
108.961,2500,0,ATG9,26,s10_norapalog_xy2-Registered
109.104,2500,0,ATG9,27,s10_norapalog_xy2-Registered
109.062,2500,0,ATG9,28,s10_norapalog_xy2-Registered
109.041,2500,0,ATG9,29,s10_norapalog_xy2-Registered
109.050,2500,0,ATG9,30,s10_norapalog_xy2-Registered
108.939,2500,0,ATG9,31,s10_norapalog_xy2-Registered
108.932,2500,0,ATG9,32,s10_norapalog_xy2-Registered
108.837,2500,0,ATG9,33,s10_norapalog_xy2-Registered
108.898,2500,0,ATG9,34,s10_norapalog_xy2-Registered
108.946,2500,0,ATG9,35,s10_norapalog_xy2-Registered
109.032,2500,0,ATG9,36,s10_norapalog_xy2-Registered
109.188,2500,0,ATG9,37,s10_norapalog_xy2-Registered
227.654,263581,1,ATG9,1,s10_norapalog_xy2-Registered
224.728,263581,1,ATG9,2,s10_norapalog_xy2-Registered
223.086,263581,1,ATG9,3,s10_norapalog_xy2-Registered
220.708,263581,1,ATG9,4,s10_norapalog_xy2-Registered
218.790,263581,1,ATG9,5,s10_norapalog_xy2-Registered
217.197,263581,1,ATG9,6,s10_norapalog_xy2-Registered
215.420,263581,1,ATG9,7,s10_norapalog_xy2-Registered
213.802,263581,1,ATG9,8,s10_norapalog_xy2-Registered
211.723,263581,1,ATG9,9,s10_norapalog_xy2-Registered
210.094,263581,1,ATG9,10,s10_norapalog_xy2-Registered
208.104,263581,1,ATG9,11,s10_norapalog_xy2-Registered
206.926,263581,1,ATG9,12,s10_norapalog_xy2-Registered
205.778,263581,1,ATG9,13,s10_norapalog_xy2-Registered
204.148,263581,1,ATG9,14,s10_norapalog_xy2-Registered
202.389,263581,1,ATG9,15,s10_norapalog_xy2-Registered
200.800,263581,1,ATG9,16,s10_norapalog_xy2-Registered
199.524,263581,1,ATG9,17,s10_norapalog_xy2-Registered
198.066,263581,1,ATG9,18,s10_norapalog_xy2-Registered
196.236,263581,1,ATG9,19,s10_norapalog_xy2-Registered
194.383,263581,1,ATG9,20,s10_norapalog_xy2-Registered
193.163,263581,1,ATG9,21,s10_norapalog_xy2-Registered
191.221,263581,1,ATG9,22,s10_norapalog_xy2-Registered
190.156,263581,1,ATG9,23,s10_norapalog_xy2-Registered
188.934,263581,1,ATG9,24,s10_norapalog_xy2-Registered
187.392,263581,1,ATG9,25,s10_norapalog_xy2-Registered
186.015,263581,1,ATG9,26,s10_norapalog_xy2-Registered
